ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4533.0 at 16:35 10/2/2010  Report at 19:06 Wednesday 10/2/2010. Processed 19:20 Wednesday 10/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.28,0.27,TDO,3D Oil Ltd,0.28,2,216,0.27,0.285,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.021,,-,0.02,0.024,-,,-,-,-,-4.66,-
0.12,0.018,0.07,0.07,AAO,A'asia Gold,0.07,,102,0.065,0.07,-,,-,-,-,-5.03,-
0.70,0.29,0.54,0.53,ARH,A'asian Resour,0.53,,500,0.525,0.53,-,,-,-,-,-2.85,-
0.42,0.11,0.33,0.32,AAM,A1 Min Ltd,0.325,1,4688,0.325,0.33,-,,-,-,-,-3.99,-
0.07,0.006,0.031,0.03,ABU,ABM Res NL,0.03,,9604,0.029,0.03,-,,-,-,-,-0.65,-
0.25,0.13,0.18,0.18,AII,Abra Min Ltd,0.18,,30,0.17,0.18,-,,-,-,-,-1.39,-
0.60,0.105,0.37,0.35,ACB,A-Cap Res,0.36,-1,4869,0.36,0.37,-,,-,-,-,-2.93,-
0.27,0.071,0.18,0.17,ACS,Accent Res NL,0.17,-1,250,0.17,0.175,-,,-,-,-,-1.37,-
0.008,0.003,0.004,0.004,AEX,Acclaim Explore,0.004,-0.1,1000,0.004,0.005,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.032,0.085,0.083,AIV,Activex Ltd,0.083,0.2,947,0.083,0.09,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.02,,-,0.012,0.03,-,,-,-,-,-,-
0.53,0.25,0.40,0.385,ADU,Adamus Res,0.40,2,1928,0.385,0.41,-,,-,-,-,-10.25,-
0.065,0.014,0.029,0.029,ADD,Adavale Resource,0.029,,400,0.026,0.029,-,,-,0.03,-,-0.3,-
0.16,0.037,0.13,0.125,ADE,Adelaide Energy,0.125,-0.5,1824,0.125,0.13,-,,-,-,-,1.39,9.0
0.395,0.046,0.30,0.195,ADN,Adelaide Res,0.20,3,59709,0.20,0.205,-,,-,-,-,4.86,4.1
0.21,0.045,0.21,0.195,ADI,Adelphi Energy,0.20,1,7320,0.195,0.20,-,,-,-,-,-5.87,-
1.65,0.096,1.04,0.94,ABY,Aditya Birla,0.945,-3,7877,0.945,0.975,-,,-,1.42,-,-17.34,-
0.037,0.011,0.014,0.012,ADY,Admiralty Res,0.012,,219554,0.012,0.013,-,,-,-,-,-2.73,-
0.125,0.03,-,-,AVD,Advance Energy,0.06,,-,0.044,0.055,-,,-,0.04,-,-1.06,-
1.24,0.50,0.62,0.58,AED,AED Oil Ltd,0.59,1,3341,0.58,0.59,-,,-,-,-,-66.9,-
0.24,0.02,0.10,0.096,AFR,African Energy Res cdi,0.096,-0.2,1437,0.096,0.098,-,,-,-,-,-1.5,-
0.027,0.01,0.011,0.01,AAE,Agri Energy Ltd,0.011,0.1,3510,0.009,0.01,-,,-,0.19,-,-10.8,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.185,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.15,0.13,AUQ,Alara Res Ltd,0.13,-1,278,0.13,0.155,-,,-,-,-,-11.01,-
1.27,0.042,0.705,0.68,ALY,Alchemy Resource,0.695,1.5,2563,0.695,0.70,-,,-,-,-,-3.27,-
0.96,0.001,0.425,0.41,ALYO,  opt aug10,0.425,,265,0.425,0.45,-,,-,-,-,-,-
0.06,0.032,0.037,0.035,AYN,Alcyone Res Ltd,0.037,0.2,2552,0.034,0.037,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,0.001,-,,-,-,-,-,-
0.49,0.165,0.34,0.33,ALK,Alkane Res Ltd,0.33,1.5,1823,0.33,0.34,-,,-,-,-,-0.25,-
0.98,0.363,0.54,0.515,AGS,Alliance Res,0.515,-0.5,11835,0.515,0.535,-,,-,-,-,-8.3,-
0.57,0.25,0.29,0.27,ALD,Allied Gold Ltd,0.285,1.5,1561,0.27,0.285,-,,-,0.29,-,-1.92,-
0.045,0.011,0.028,0.028,AYR,Alloy Res,0.028,,315,0.028,0.032,-,,-,-,-,-0.82,-
0.37,0.065,0.21,0.21,AJM,Altura Min Ltd,0.21,0.5,150,0.205,0.21,-,,-,-,-,-4.6,-
0.08,0.01,-,-,AJMO,  opt may10,0.018,,-,0.018,0.028,-,,-,-,-,-,-
2.06,0.683,1.66,1.615,AWC,Alumina Ltd,1.63,4.5,172528,1.63,1.635,2,f,-,1.21,1.23,-1.2,-
0.43,0.205,0.23,0.215,AMU,Amadeus Energy,0.215,-0.5,1027,0.215,0.23,-,,-,0.48,-,3.5,6.1
0.25,0.08,-,-,AXZ,Amex Res,0.175,,-,0.02,0.195,-,,-,-,-,-5.32,-
0.85,0.068,0.85,0.78,AMX,Ampella Min,0.815,5.5,9118,0.815,0.83,-,,-,-,-,-6.37,-
0.63,0.03,0.63,0.58,AMXO,  opt jul10,0.63,5,1280,0.59,0.625,-,,-,-,-,-,-
0.28,0.032,0.25,0.25,AHR,Anchor Res,0.25,,270,0.23,0.25,-,,-,-,-,-1.57,-
0.03,0.001,-,-,AHRO,  opt mar10,0.01,,-,0.007,0.01,-,,-,-,-,-,-
2.72,1.29,2.46,2.39,AND,Andean Res Ltd,2.42,4,1735,2.39,2.42,-,,-,-,-,-1.8,-
1.14,0.97,-,-,ATM,Aneka Tambang cdi 1:5,1.14,,-,1.06,1.14,2.94,,0.12,-,2.58,0.36,316.7
0.044,0.021,0.025,0.024,AAR,Anglo Aust,0.024,,1000,0.024,0.029,-,,-,-,-,-0.16,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.91,,-,2.91,-,15.87,,2.85,-,5.45,45.18,6.4
11.50,8.00,8.67,8.36,AGG,Anglogold Ashanti cdi 5:1,8.67,13,17,8.35,8.74,3.33,,-,-,0.38,-71.44,-
0.77,0.035,0.71,0.685,AZZ,Antares Energy,0.685,,7752,0.685,0.69,-,,-,-,-,0.26,263.5
3.75,1.19,3.52,3.50,AVM,Anvil Min cdi,3.52,2,241,3.52,3.55,-,,-,-,-,-370.7,-
0.115,0.04,-,-,AAL,Apac Coal,0.04,,-,0.031,0.05,-,,-,-,-,-0.75,-
0.276,0.027,0.03,0.028,AXM,Apex Min NL,0.028,,81362,0.028,0.029,-,,-,-,-,-31.41,-
0.025,0.008,0.008,0.008,AXMO,  opt nov12,0.008,,2545,0.008,0.009,-,,-,-,-,-,-
0.76,0.35,0.48,0.41,AZO,Apollo Gas Ltd,0.48,8,1609,0.48,0.50,-,,-,-,-,-,-
0.40,0.135,0.185,0.175,AON,Apollo Min Ltd,0.175,,280,0.17,0.175,-,,-,-,-,-8.92,-
7.95,3.088,6.90,6.63,AQP,Aquarius Platinum,6.69,9,13745,6.65,6.80,-,,-,-,-,-16.39,-
11.38,1.727,8.71,8.21,AQA,Aquila Res,8.48,50,17798,8.35,8.49,-,,-,-,-,-10.5,-
1.285,0.245,0.84,0.78,ARU,Arafura Resource,0.79,2.5,3753,0.78,0.79,-,,-,-,-,-7.7,-
0.27,0.055,0.135,0.13,AAG,Aragon Res,0.13,1,182,0.13,0.14,-,,-,-,-,-3.81,-
0.05,0.002,-,-,AAGO,  opt sep10,0.01,,-,0.001,-,-,,-,-,-,-,-
0.056,0.007,0.056,0.047,ARX,ARC Explore Ltd,0.05,,88111,0.047,0.05,-,,-,-,-,16.13,0.3
0.016,0.001,0.012,0.012,ARXO,  opt jun12,0.012,-0.3,2000,0.007,0.015,-,,-,-,-,-,-
0.025,0.009,0.025,0.02,ARXOA,  opt jan11,0.02,,5020,0.016,0.022,-,,-,-,-,-,-
0.21,0.052,-,-,AXE,Archer Explore,0.145,,-,0.15,0.165,-,,-,-,-,-1.8,-
0.20,0.044,0.105,0.105,ARD,Argent Min,0.105,-2.5,65,0.11,0.135,-,,-,-,-,-3.8,-
0.06,0.01,-,-,ARDO,  opt jun11,0.015,,-,0.015,0.035,-,,-,-,-,-,-
0.08,0.027,0.046,0.042,AXT,Argo Explore,0.043,0.1,908,0.043,0.046,-,,-,-,-,-0.42,-
0.105,0.048,0.076,0.072,ARE,Argonaut Res,0.076,0.4,1900,0.072,0.076,-,,-,-,-,-0.79,-
0.13,0.025,0.045,0.045,AGY,Argosy Min cdi,0.045,,400,0.045,0.06,-,,-,-,-,-1.41,-
4.73,2.36,3.58,3.39,AOE,Arrow Energy,3.40,5,30565,3.38,3.50,-,,-,0.82,-,52,6.5
0.199,0.029,0.084,0.083,ARV,Artemis Res,0.083,,1530,0.081,0.083,-,,-,-,-,-8.47,-
0.058,0.019,-,-,ARVOB,  opt jun11,0.05,,-,0.036,0.049,-,,-,-,-,-,-
0.099,0.004,0.022,0.021,ATN,Ashburton Min,0.022,0.1,3360,0.022,0.023,-,,-,-,-,-0.78,-
0.025,0.001,-,-,ATNOA,  opt feb10,0.001,,-,-,0.001,-,,-,-,-,-,-
0.016,0.002,0.012,0.011,ARO,Astro Res NL,0.012,0.1,16873,0.011,0.012,-,,-,-,-,-0.24,-
0.006,0.001,-,-,AROOB,  opt nov12,0.003,,-,0.003,0.004,-,,-,-,-,-,-
0.08,0.017,-,-,AHN,Athena Res,0.058,,-,0.058,0.07,-,,-,-,-,-4.08,-
0.02,0.02,-,-,AHNOA,  opt apr12,0.02,,-,0.017,0.029,-,,-,-,-,-,-
0.10,0.04,0.05,0.049,ATV,Atlantic Gold NL,0.05,,1076,0.049,0.052,-,,-,-,-,-0.74,-
0.03,0.011,-,-,ATVCD,  ctg,0.03,,-,-,0.03,-,,-,-,-,-,-
0.045,0.016,-,-,ATVOA,  opt jan11,0.021,,-,0.015,0.027,-,,-,-,-,-,-
2.36,1.115,1.885,1.83,AGO,Atlas Iron Ltd,1.85,3.5,30016,1.84,1.855,-,,-,-,-,-21.3,-
0.125,0.017,0.082,0.082,AXY,Atom Energy Ltd,0.082,0.2,360,0.081,0.083,-,,-,-,-,-3.02,-
0.01,0.001,-,-,AXYO,  opt oct10,0.005,,-,0.003,0.005,-,,-,-,-,-,-
0.17,0.079,0.10,0.10,ATQ,Atomic Res,0.10,,8,0.085,0.10,-,,-,-,-,-4.7,-
0.035,0.001,-,-,ATQO,  opt aug11,0.023,,-,0.01,0.049,-,,-,-,-,-,-
0.26,0.125,-,-,ACZ,Atticus Resource,0.18,,-,0.14,0.19,-,,-,-,-,-0.71,-
0.09,0.03,-,-,ACZO,  opt sep12,0.04,,-,0.04,0.07,-,,-,-,-,-,-
0.175,0.017,0.085,0.082,ADX,Audax Res,0.082,-0.1,5056,0.081,0.088,-,,-,-,-,-1.6,-
0.20,0.007,0.155,0.15,AUK,Augur Res Ltd,0.155,2,3200,0.135,0.16,-,,-,-,-,-1.34,-
0.03,0.009,-,-,AUKO,  opt jun10,0.03,,-,0.03,0.045,-,,-,-,-,-,-
0.22,0.10,0.18,0.18,AUJ,Augustus Min,0.18,,200,0.18,0.205,-,,-,-,-,0.26,69.2
0.26,0.08,-,-,AEE,Aura Energy,0.16,,-,0.145,0.16,-,,-,-,-,-4.46,-
0.075,0.013,0.025,0.024,AGU,Aurium Res,0.024,0.1,3500,0.023,0.024,-,,-,-,-,-4.41,-
0.01,0.001,-,-,AGUO,  opt may10,0.001,,-,-,0.001,-,,-,-,-,-,-
0.025,0.02,-,-,AGUOA,  opt sep12,0.02,,-,0.007,0.02,-,,-,-,-,-,-
1.12,0.07,1.08,1.03,ARM,Aurora Min Ltd,1.06,6,5625,1.06,1.07,-,,-,-,-,-5,-
0.41,0.10,0.395,0.38,AUT,Aurora Oil & Gas,0.38,1,6670,0.38,0.39,-,,-,-,-,-8.9,-
0.49,0.09,0.31,0.295,AXO,Aurox Res,0.295,,6294,0.29,0.30,-,,-,-,-,-19.38,-
0.248,0.155,-,-,AUC,Ausgold Ltd,0.155,,-,0.155,0.17,-,,-,-,-,-,-
0.039,0.036,0.037,0.037,AUCO,  opt mar13,0.037,0.1,1000,0.036,0.04,-,,-,-,-,-,-
0.34,0.18,0.27,0.23,AOA,Ausmon Resources,0.23,-4,820,0.235,0.29,-,,-,-,-,-,-
-,-,-,-,AOAO,  opt jun14,-,,-,0.002,-,-,,-,-,-,-,-
0.195,0.08,0.115,0.115,AQD,Ausquest Ltd,0.115,0.5,105,0.115,0.125,-,,-,-,-,-1.92,-
0.52,0.03,0.375,0.34,AQR,Aussie Q Res,0.36,3,9589,0.345,0.36,-,,-,-,-,-0.9,-
0.49,0.25,0.45,0.32,ABZ,Aust Bauxite Ltd,0.38,9,14434,0.38,0.39,-,,-,-,-,-,-
0.115,0.024,-,-,AGV,Aust Gold Invest,0.025,,-,0.025,0.036,-,,-,-,-,-2.4,-
0.245,0.19,0.20,0.195,AKA,Aust Min Min,0.195,-0.5,3500,0.19,0.20,-,,-,-,-,-,-
0.02,0.001,0.002,0.001,AUZ,Aust Mines Ltd,0.001,-0.1,658445,0.001,0.002,-,,-,-,-,-0.75,-
