ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5100.9 at 2013-03-01T16:53:05. Report at Friday, March 1, 2013. Processed Saturday at 2013-03-02T01:00:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,-,-,TDO,3D Oil,.10,-,-,.08,.095,-,,-,-,-,-3.38,-,,
.046,.023,-,-,DDD,3D Res,.035,-,-,.03,.035,-,,-,-,-,-.34,-,,
.20,.06,.068,.068,ARH,A'asian Resources,.068,-.2,500,.069,.07,-,,-,-,-,-1.26,-,,
.30,.20,.24,.24,AYC,A1 Gold,.24,-2,22,.24,.24,-,,-,-,-,-,-,,
.065,.035,.04,.039,ABU,ABM Res,.04,+.1,9368,.039,.04,-,,-,-,-,-.43,-,,
.056,.013,.019,.018,AJC,Acacia Coal,.018,-,4220,.018,.019,-,,-,-,-,-.29,-,,
.275,.10,.115,.115,ACB,A-Cap Res,.115,-,100,.115,.12,-,,-,-,-,-2.00,-,,
.335,.18,.18,.18,ACS,Accent Res,.18,-,300,.18,.20,-,,-,-,-,-.91,-,,
.025,.011,-,-,AIV,ActiveX,.014,-,-,.012,.014,-,,-,-,-,-.48,-,,
.021,.012,.017,.015,ADD,Adavale Resources,.015,-.2,4000,.015,.02,-,,-,-,-,-.58,-,,
.115,.035,.045,.045,ADN,Adelaide Res,.045,-,116,.04,.045,-,,-,-,-,-.68,-,,
.805,.385,.52,.515,ABY,Aditya Birla,.52,-,737,.515,.52,5.00,,.27,1.61,9.62,1.34,38.8,,
.052,.031,.036,.034,ADY,Admiralty Res,.034,-.2,4584,.034,.037,-,,-,-,-,-2.45,-,,
.007,.001,-,-,AVD,Advance Energy,.001,-,-,.001,.002,-,,-,-,-,-.60,-,,
.099,.014,.022,.022,ADX,ADX Energy,.022,-,6859,.022,.023,-,,-,-,-,-3.10,-,,
.285,.06,.27,.24,AQR,AEON Metals,.24,-1,1390,.24,.26,-,,-,-,-,-1.36,-,,
.34,.095,.135,.13,AFR,African Energy Res cdi,.13,-1,2174,.13,.135,-,,-,-,-,-2.89,-,,
.55,.12,-,-,AGR,Aguia Res,.155,-,-,.155,.16,-,,-,-,-,-17.92,-,,
9.09,3.10,3.36,3.30,AQG,Alacer Gold cdi,3.34,-15,3908,3.32,3.34,-,,-,-,-,69.16,4.8,,
.42,.11,.155,.145,AUQ,Alara Res,.15,-,1279,.15,.155,-,,-,-,-,-1.50,-,,
.185,.07,.125,.12,ALY,Alchemy Resources,.12,-.5,4258,.12,.125,-,,-,-,-,-.39,-,,
.087,.025,.028,.025,AYN,Alcyone Res,.026,-.3,65517,.026,.027,-,,-,-,-,-.24,-,,
.03,.008,.01,.01,AYNO,  opt may15,.01,-,7845,.01,.012,-,,-,-,-,-,-,,
.26,.20,.21,.20,AQI,Alicanto Min,.21,-1.5,1950,.10,.23,-,,-,-,-,-,-,,
