ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5506.5 at 2015-06-05T16:39:37. Report at Friday, June 5, 2015. Processed Tuesday at 2015-06-09T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
2.29,.01,1.47,1.415,1PG,1-Page,1.44,-4,1743,1.40,1.44,-,,-,.03,-,-8.67,-,,
.096,.044,.065,.058,TDO,3D Oil,.058,-.7,2275,.056,.058,-,,-,-,-,.90,6.4,,
.016,.004,-,-,DDD,3D Res,.007,-,-,.006,.008,-,,-,-,-,.28,2.5,,
.31,.006,.019,.017,88E,88 Energy,.018,+.3,442992,.018,.019,-,,-,-,-,-10.79,-,,
.006,.002,.006,.006,88EO,  opt mar18,.006,+.1,79747,.005,.006,-,,-,-,-,-,-,,
.03,.005,-,-,ARH,A'asian Resources,.006,-,-,.008,.016,-,,-,-,-,-3.90,-,,
.054,.025,.042,.041,AYC,A1 Gold,.042,+.1,600,.041,.045,-,,-,-,-,-6.91,-,,
.03,.004,-,-,AYCO,  opt nov19,.023,-,-,.023,.026,-,,-,-,-,-,-,,
.043,.001,-,-,ABL,Abilene Oil & Gas,.022,-,-,.022,.03,-,,-,-,-,-6.27,-,,
.449,.209,.26,.25,ABU,ABM Res,.255,-,2344,.25,.265,-,,-,-,-,-55.10,-,,
.008,.002,-,-,AJC,Acacia Coal,.002,-,-,.002,.003,-,,-,-,-,-.02,-,,
.07,.03,-,-,ACB,A-Cap Res,.03,-,-,.029,.03,-,,-,-,-,-.72,-,,
.36,.13,-,-,ACS,Accent Resources,.31,-,-,.19,.285,-,,-,-,-,-7.57,-,,
.033,.013,.031,.031,AIV,ActiveX,.031,-,110,.016,.033,-,,-,-,-,-.16,-,,
.08,.002,-,-,ADD,Adavale Resources,.02,-,-,.018,.05,-,,-,-,-,-5.05,-,,
.050,.021,.026,.026,ADN,Adelaide Resources,.026,-,20,.026,.029,-,,-,-,-,-3.07,-,,
.009,.004,-,-,ADNO,  opt sep16,.004,-,-,.004,.007,-,,-,-,-,-,-,,
.295,.175,.22,.215,ABY,Aditya Birla,.215,-.5,1129,.215,.23,-,,-,.91,-,-70.11,-,,
.037,.012,.019,.019,ADY,Admiralty Res,.019,-.2,2606,.019,.021,-,,-,-,-,-.42,-,,
.014,.003,.004,.004,ADX,ADX Energy,.004,-,5000,.003,.004,-,,-,-,-,.11,3.6,,
.24,.06,-,-,AQR,AEON Metals,.064,-,-,.071,.08,-,,-,-,-,-2.18,-,,
.101,.051,.068,.068,AFR,African Energy Res cdi,.068,-,2750,.068,.069,-,,-,-,-,-1.34,-,,
.20,.072,.16,.16,AMN,Agrimin,.16,-2,500,.16,.19,-,,-,-,-,-.85,-,,
.10,.03,-,-,AMNOA,  opt dec15,.10,-,-,.105,.14,-,,-,-,-,-,-,,
.085,.025,.069,.064,AGR,Aguia Res,.069,+.4,2674,.059,.069,-,,-,-,-,-10.03,-,,
3.13,1.815,2.92,2.86,AQG,Alacer Gold cdi,2.92,-8,2339,2.92,2.96,2.20,,12.75,-,.75,28.04,10.4,,
.062,.005,.006,.006,AUQ,Alara Res,.006,-,31471,.005,.006,-,,-,-,-,-.45,-,,
.029,.013,-,-,ALY,Alchemy Resources,.02,-,-,.016,.02,-,,-,-,-,-2.98,-,,
.03,.002,.005,.005,AWD,Aleator Energy,.005,-,43127,.004,.005,-,,-,-,-,-1.02,-,,
.215,.05,-,-,AQI,Alicanto Min,.05,-,-,.04,.06,-,,-,-,-,-7.00,-,,
.405,.17,.315,.305,ALK,Alkane Res,.305,-1,1104,.305,.31,-,,-,-,-,-2.00,-,,
.028,.007,-,-,AHQ,Allegiance Coal,.009,-,-,.009,.018,-,,-,-,-,-.84,-,,
.255,.058,.083,.082,AGS,Alliance Res,.082,-.1,2769,.082,.088,-,,-,-,-,-4.44,-,,
.055,.021,-,-,AGE,Alligator Energy,.04,-,-,.04,.044,-,,-,-,-,-.37,-,,
.011,.005,-,-,AYR,Alloy Res,.006,-,-,.005,.006,-,,-,-,-,-.09,-,,
.105,.045,.051,.045,ATC,Altech Chemicals,.045,-.6,3182,.046,.06,-,,-,-,-,-2.83,-,,
.135,.064,-,-,AOH,Altona Mining,.13,-,-,-,-,-,,-,.27,-,6.05,2.1,,
.200,.009,.013,.012,AJM,Altura Mining,.013,+.1,39040,.012,.013,-,,-,-,-,-6.99,-,,
.005,.003,.004,.004,AJMO,  opt jun16,.004,-,7250,.004,.005,-,,-,-,-,-,-,,
2.10,1.32,1.655,1.605,AWC,Alumina,1.645,+1.5,144924,1.635,1.655,2.04,f,-,.94,1.24,-4.27,-,,
1.15,.445,.45,.45,AXZ,Amex Resources,.45,-2,11,.43,.47,-,,-,-,-,-36.57,-,,
.105,.055,.088,.085,AEK,Anatolia Energy,.086,-.1,16871,.086,.087,-,,-,-,-,-1.00,-,,
.006,.002,-,-,AEKO,  opt jun17,.006,-,-,-,-,-,,-,-,-,-,-,,
.19,.043,-,-,AHR,Anchor Res,.05,-,-,.025,.195,-,,-,-,-,-1.96,-,,
1.10,1.075,-,-,ATM,Aneka Tambang cdi,1.10,-,-,.95,-,.38,,-,.12,.35,-851.35,-,,
