ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5443.5 at 2014-06-06T17:03:06. Report at Friday, June 6, 2014. Processed Tuesday at 2014-06-10T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.135,.07,.075,.075,TDO,3D Oil,.075,-,82,.075,.085,-,,-,-,-,-.56,-,,
.030,.012,-,-,DDD,3D Res,.015,-,-,.015,.02,-,,-,-,-,-.24,-,,
.16,.018,.02,.018,ARH,A'asian Resources,.02,+.2,241,.02,.022,-,,-,-,-,-4.20,-,,
.196,.05,-,-,AYC,A1 Gold,.056,-,-,.02,.065,-,,-,-,-,-.82,-,,
.04,.018,.02,.019,ABU,ABM Res,.019,-,33373,.018,.019,-,,-,-,-,-.22,-,,
.016,.007,.008,.007,AJC,Acacia Coal,.008,-,14450,.007,.008,-,,-,-,-,-.19,-,,
.086,.042,-,-,ACB,A-Cap Res,.045,-,-,.044,.05,-,,-,-,-,-1.33,-,,
.23,.14,.205,.20,ACS,Accent Res,.205,+3,910,.195,.205,-,,-,-,-,-1.44,-,,
.022,.01,-,-,AIV,ActiveX,.02,-,-,.013,.02,-,,-,-,-,-1.23,-,,
.008,.002,.002,.002,ADD,Adavale Resources,.002,-,367,.002,.003,-,,-,-,-,-.26,-,,
.12,.04,.047,.047,ADN,Adelaide Res,.047,-,6,.045,.047,-,,-,-,-,-.49,-,,
.42,.15,.22,.205,ABY,Aditya Birla,.205,+.5,704,.20,.21,-,,-,1.64,-,-.07,-,,
.027,.011,.013,.013,ADY,Admiralty Res,.013,-,220,.013,.014,-,,-,-,-,-2.92,-,,
.001,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.32,-,,
.022,.01,.013,.013,ADX,ADX Energy,.013,-,205,.013,.014,-,,-,-,-,-1.33,-,,
.245,.105,.13,.13,AQR,AEON Metals,.13,-.5,3818,.13,.135,-,,-,-,-,-.80,-,,
.009,.001,-,-,ACJ,African Chrome Flds,.001,-,-,.001,.002,-,,-,-,-,-.14,-,,
.175,.063,.086,.081,AFR,African Energy Res cdi,.082,-.4,658,.082,.086,-,,-,-,-,-3.35,-,,
.09,.045,-,-,AGR,Aguia Res,.053,-,-,.049,.052,-,,-,-,-,-1.76,-,,
3.78,1.94,2.34,2.26,AQG,Alacer Gold cdi,2.32,+5,2170,2.31,2.33,2.20,,-,-,.95,-173.22,-,,
.14,.035,.058,.051,AUQ,Alara Res,.051,-.7,9391,.051,.054,-,,-,-,-,-.67,-,,
.12,.015,.017,.016,ALY,Alchemy Resources,.016,-.2,350,.016,.018,-,,-,-,-,-1.48,-,,
.011,.001,-,-,AWD,Aleator Energy,.001,-,-,-,.001,-,,-,-,-,-.15,-,,
.003,.001,-,-,AWDO,  opt jan15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.33,.145,-,-,AQI,Alicanto Min,.16,-,-,.12,.22,-,,-,-,-,-6.70,-,,
.48,.245,.295,.27,ALK,Alkane Res,.285,-1.5,2616,.28,.285,-,,-,-,-,20.27,1.4,,
.033,.007,.007,.007,AHQ,Allegiance Coal,.007,-,862,.006,.024,-,,-,-,-,-.95,-,,
.27,.093,.20,.20,AGS,Alliance Res,.20,-,420,.20,.205,-,,-,-,-,-2.11,-,,
.085,.023,-,-,AGE,Alligator Energy,.034,-,-,.034,.045,-,,-,-,-,-.68,-,,
.013,.003,.006,.006,AYR,Alloy Res,.006,-,15649,.006,.007,-,,-,-,-,-.37,-,,
.017,.003,.003,.003,AYM,Altuis Mining,.003,-.2,300,.003,.005,-,,-,.04,-,-.28,-,,
.195,.115,.17,.17,AOH,Altona Min,.17,-.5,1151,.17,.175,-,,-,-,-,2.40,7.1,,
.245,.076,.145,.145,AJM,Altura Min,.145,-.5,200,.145,.15,-,,-,-,-,-.40,-,,
1.537,.915,1.465,1.43,AWC,Alumina,1.43,-1,72538,1.425,1.435,-,,-,1.02,-,.02,7150.0,,
.285,.13,.275,.27,AQO,Ambassador Oil & Gas,.275,+.5,6967,.27,.275,-,,-,-,-,-.50,-,,
1.35,.92,-,-,AXZ,Amex Res,1.10,-,-,1.10,1.15,-,,-,-,-,-.03,-,,
.10,.032,.096,.09,AEK,Anatolia Energy,.096,+.1,1123,.091,.096,-,,-,-,-,-.58,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.006,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.03,.22,-,,-,-,-,-2.51,-,,
1.10,1.075,-,-,ATM,Aneka Tambang cdi,1.10,-,-,1.10,-,2.49,,158.43,-,2.26,394.49,.3,,
.06,.004,-,-,AAR,Anglo Aust Res,.012,-,-,.012,.016,-,,-,-,-,-1.52,-,,
4.31,2.49,3.33,3.33,AGG,Anglogold Ashanti cdi,3.33,-,29,3.20,4.05,1.81,,-,8.89,.54,-401.41,-,,
.05,.019,.028,.028,AWV,Anova Metals,.028,+.1,3834,.027,.03,-,,-,-,-,-.81,-,,
.58,.27,.50,.495,AZZ,Antares Energy,.495,-.5,1698,.49,.50,-,,-,-,-,8.90,5.6,,
.055,.019,-,-,AZY,Antipa Min,.02,-,-,.016,.02,-,,-,-,-,-.78,-,,
.017,.001,-,-,AZYOA,  opt dec14,.002,-,-,.001,.005,-,,-,-,-,-,-,,
.007,.002,-,-,AAL,APAC Coal,.006,-,-,.006,.01,-,,-,-,-,-.27,-,,
.044,.015,.018,.015,AQQ,Aphrodite Gold,.018,-,1257,.018,.019,-,,-,-,-,.06,30.0,,
.08,.019,.062,.062,AOP,Apollo Cons,.062,-.8,250,.06,.062,-,,-,-,-,-2.05,-,,
.048,.012,.03,.027,AON,Apollo Minerals,.027,-.2,11938,.027,.029,-,,-,-,-,-4.13,-,,
.527,.304,.475,.45,AQP,Aquarius Platinum,.475,+1.5,23263,.47,.475,-,,-,-,-,-34.48,-,,
3.55,1.68,3.52,3.45,AQA,Aquila Res,3.45,-6,1843,3.45,3.52,-,,-,-,-,21.86,15.8,,
.135,.055,.057,.056,ARU,Arafura Resources,.057,+.1,1518,.056,.057,-,,-,-,-,-3.28,-,,
.009,.002,.005,.003,ARX,ARC Explore,.003,-.1,17000,.003,.004,-,,-,-,-,-.16,-,,
.23,.11,.155,.14,AXE,Archer Explore,.155,+1,4697,.15,.165,-,,-,-,-,-.64,-,,
.019,.005,-,-,AWO,Ardent Res,-,-,-,.007,.015,-,,-,-,-,-.33,-,,
.059,.02,.023,.023,ARD,Argent Minerals,.023,-,1100,.023,.024,-,,-,-,-,-.79,-,,
.015,.009,-,-,ARDO,  opt mar16,.009,-,-,.009,.015,-,,-,-,-,-,-,,
.024,.007,.009,.009,AVK,Argentina Min,.009,-,50,.007,.009,-,,-,-,-,-7.42,-,,
.002,.001,-,-,AVKO,  opt mar15,.001,-,-,-,.003,-,,-,-,-,-,-,,
.029,.01,-,-,AXT,Argo Explore,.01,-,-,.012,.018,-,,-,-,-,-.91,-,,
.033,.018,.022,.022,ARE,Argonaut Res,.022,-.1,2733,.022,.023,-,,-,-,-,-3.69,-,,
.023,.007,-,-,AGY,Argosy Minerals,.009,-,-,.002,.008,-,,-,-,-,-1.31,-,,
.125,.01,-,-,AHK,Ark Mines,.07,-,-,.08,.09,-,,-,-,-,-5.72,-,,
.375,.145,.185,.165,AJQ,Armour Energy,.18,-,2010,.16,.18,-,,-,-,-,1.29,14.0,,
.10,.003,-,-,AJQO,  opt aug14,.008,-,-,.002,.007,-,,-,-,-,-,-,,
.013,.003,.004,.003,ARV,Artemis Res,.003,-,22500,.003,.004,-,,-,-,-,-.34,-,,
.002,.001,-,-,ARVOA,  opt aug16,.002,-,-,-,.001,-,,-,-,-,-,-,,
.041,.015,.034,.034,AAJ,Aruma Res,.034,+.1,462,.034,.039,-,,-,-,-,-1.97,-,,
.245,.235,-,-,AJY,Asaplus Res cdi,.245,-,-,-,-,-,,-,-,-,-.21,-,,
.20,.15,.20,.19,AZQDA,Ascot Res def,.19,-1,2400,.175,.19,-,,-,-,-,-19.34,-,,
.083,.031,.037,.034,AKM,Aspire Min,.037,+.4,700,.033,.037,-,,-,-,-,-.54,-,,
.001,.001,-,-,ARO,Astro Res,.001,-,-,-,.001,-,,-,-,-,-.04,-,,
.001,.001,-,-,AROOA,  opt jun14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.06,.015,-,-,AHN,Athena Res,.038,-,-,.038,.045,-,,-,-,-,-.33,-,,
.039,.014,.02,.02,ATV,Atlantic Gold,.02,+.1,1186,.017,.02,-,,-,-,-,-.28,-,,
.003,.001,-,-,ATVCD,  ctg,.001,-,-,-,-,-,,-,-,-,-,-,,
1.24,.66,.69,.665,AGO,Atlas Iron,.665,-2,73781,.665,.67,3.00,,3.13,1.67,4.51,9.40,7.1,,
2.10,.62,1.72,1.65,ATU,Atrum Coal,1.68,-4,2942,1.68,1.685,-,,-,-,-,-12.97,-,,
.70,.305,.33,.33,AYA,Attila Res,.33,-,33,.305,.33,-,,-,-,-,-13.54,-,,
