ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4483.3 at 2012-11-02T16:42:06. Report at Friday, November 2, 2012. Processed Saturday at 2012-11-03T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.09,.088,TDO,3D Oil,.09,-,1357,.09,.10,-,,-,-,-,-3.38,-,,
.049,.023,-,-,DDD,3D Res,.039,-,-,.03,.039,-,,-,-,-,-.34,-,,
.27,.07,-,-,ARH,A'asian Resources,.07,-,-,.07,.079,-,,-,-,-,-1.26,-,,
.30,.20,.27,.27,AYC,A1 Gold,.27,-,2000,.24,.29,-,,-,-,-,-,-,,
.082,.035,.052,.05,ABU,ABM Res,.05,-.2,84797,.049,.05,-,,-,-,-,-.41,-,,
.066,.015,.017,.016,AJC,Acacia Coal,.016,-,14554,.016,.017,-,,-,-,-,-.29,-,,
.325,.11,.135,.13,ACB,A-Cap Res,.135,-,2672,.13,.135,-,,-,-,-,-2.00,-,,
.40,.20,.20,.20,ACS,Accent Res,.20,-2,98,.20,.30,-,,-,-,-,-.91,-,,
.295,.105,.285,.285,ACN,Acer Energy,.285,-,98494,.285,.29,-,,-,-,-,-.90,-,,
.032,.013,.018,.018,AIV,ActiveX,.018,+.2,363,.015,.018,-,,-,-,-,-.59,-,,
.022,.01,-,-,ADD,Adavale Resources,.015,-,-,.015,.018,-,,-,-,-,-.58,-,,
.115,.035,.059,.055,ADN,Adelaide Res,.059,+.1,5126,.056,.059,-,,-,-,-,-.68,-,,
.397,.05,.085,.085,AAO,Adept Solutions,.085,-.5,88,.081,.085,-,,-,.04,-,-16.11,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,.07,-,,-,-,-,-,-,,
1.02,.395,.475,.45,ABY,Aditya Birla,.47,+1,3638,.46,.47,5.00,,.27,1.61,10.64,1.34,35.1,,
.071,.031,.033,.032,ADY,Admiralty Res,.033,+.1,2416,.032,.033,-,,-,-,-,-2.45,-,,
.008,.003,.003,.003,AVD,Advance Energy,.003,-,5895,.002,.003,-,,-,-,-,-.60,-,,
.105,.016,.017,.016,ADX,ADX Energy,.017,+.1,3000,.016,.017,-,,-,-,-,-3.10,-,,
.225,.06,.065,.065,AQR,AEON Metals,.065,-1.5,140,.065,.08,-,,-,-,-,-1.36,-,,
.465,.14,-,-,AFR,African Energy Res cdi,.15,-,-,.155,.145,-,,-,-,-,-2.89,-,,
.01,.002,.008,.008,AAE,Agri Energy,.008,-,2007,.008,.009,-,,-,-,-,-.18,-,,
.74,.12,.155,.13,AGR,Aguia Res,.155,+1.5,3738,.155,.18,-,,-,-,-,-17.92,-,,
12.30,4.66,5.38,5.30,AQG,Alacer Gold cdi,5.30,+2,4562,5.29,5.30,-,,-,-,-,28.59,18.5,,
.42,.23,.265,.26,AUQ,Alara Res,.26,-,1718,.25,.26,-,,-,-,-,-1.50,-,,
.185,.072,.095,.095,ALY,Alchemy Resources,.095,-.2,50,.095,.097,-,,-,-,-,-1.19,-,,
.096,.031,.051,.049,AYN,Alcyone Res,.051,+.2,45465,.05,.051,-,,-,-,-,-.24,-,,
.03,.008,.023,.022,AYNO,  opt may15,.023,+.1,8000,.022,.025,-,,-,-,-,-,-,,
.255,.20,.25,.23,AQI,Alicanto Min,.25,-,200,.25,.25,-,,-,-,-,-,-,,
1.615,.735,.865,.845,ALK,Alkane Res,.845,-.5,3869,.84,.85,-,,-,-,-,-.52,-,,
.19,.06,-,-,AHQ,Allegiance Coal,.07,-,-,.07,.078,-,,-,-,-,-,-,,
.025,.008,-,-,AHQO,  opt mar14,.008,-,-,-,.02,-,,-,-,-,-,-,,
.615,.13,.27,.245,AGS,Alliance Res,.245,-1,12845,.24,.245,-,,-,-,-,-1.12,-,,
.195,.08,.10,.085,AGE,Alligator Energy,.086,+.1,7708,.086,.094,-,,-,-,-,-.50,-,,
