AFR MINOIL MARKETS excluding fixed interest,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4351.9 at 2012-05-14T16:38:58. Report at Monday, May 14, 2012. Processed Tuesday at 2012-05-15T01:00:14+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
.20,.069,.091,.088,TDO,3D Oil,.091,-.4,2000,.075,.091,-,,-,-,-,-.62,-,,
.06,.03,-,-,DDD,3D Res,.03,-,-,-,-,-,,-,-,-,-.44,-,,
.37,.135,.165,.16,ARH,A'asian Resources,.16,-.5,815,.15,.16,-,,-,-,-,.47,34.0,,
.082,.033,.043,.041,ABU,ABM Res,.042,-,15246,.042,.043,-,,-,-,-,-.43,-,,
.125,.034,.037,.037,AJC,Acacia Coal,.037,-.1,383,.037,.038,-,,-,-,-,-1.14,-,,
.45,.14,.18,.16,ACB,A-Cap Res,.165,+.5,5135,.165,.17,-,,-,-,-,-2.06,-,,
.405,.22,.265,.265,ACS,Accent Res,.265,-.5,100,.265,.28,-,,-,-,-,-.42,-,,
.245,.105,.155,.155,ACN,Acer Energy,.155,-.5,1186,.15,.155,-,,-,-,-,-4.59,-,,
.055,.016,.023,.022,AIV,ActiveX,.023,+.2,4706,.02,.023,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.037,.01,-,-,ADD,Adavale Resources,.015,-,-,-,-,-,,-,.01,-,-.51,-,,
.14,.055,.071,.071,ADN,Adelaide Res,.071,+.2,814,.071,.074,-,,-,-,-,-.95,-,,
.80,.135,.20,.20,AAO,Adept Solutions,.20,-2,35,.20,.23,-,,-,.10,-,-9.92,-,,
.075,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.875,.55,.58,.57,ABY,Aditya Birla,.58,+3,997,.57,.58,9.00,,.94,-,15.52,8.48,6.8,,
.096,.043,.047,.046,ADY,Admiralty Res,.047,+.1,2586,.046,.047,-,,-,-,-,-.44,-,,
.016,.003,-,-,AVD,Advance Energy,.003,-,-,-,-,-,,-,-,-,-.73,-,,
.005,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.08,.076,ADX,ADX Energy,.077,+.2,6946,.076,.077,-,,-,-,-,-1.93,-,,
.915,.20,.215,.21,AFR,African Energy Res cdi,.21,-.5,17327,.21,.215,-,,-,-,-,-1.92,-,,
.013,.004,-,-,AAE,Agri Energy,.008,-,-,-,-,-,,-,-,-,-.23,-,,
.84,.23,.23,.23,AGR,Aguia Res,.23,-,112,.225,.23,-,,-,-,-,-9.22,-,,
12.30,6.37,6.52,6.37,AQG,Alacer Gold cdi,6.40,-41,6375,6.40,6.41,-,,-,-,-,28.59,22.4,,
.42,.23,.35,.34,AUQ,Alara Res,.35,+1,5349,.33,.345,-,,-,-,-,-2.59,-,,
.258,.10,.11,.10,ALY,Alchemy Resources,.105,-1,2220,.10,.115,-,,-,-,-,-1.68,-,,
.125,.042,.046,.042,AYN,Alcyone Res,.044,-.3,237225,.043,.044,-,,-,-,-,-.52,-,,
2.547,.882,1.115,1.075,ALK,Alkane Res,1.095,-1,4122,1.09,1.10,-,,-,-,-,-1.00,-,,
.615,.115,.27,.26,AGS,Alliance Res,.26,-2,3837,.26,.265,-,,-,-,-,-1.77,-,,
4.00,.45,1.90,1.85,ALD,Allied Gold cdi,1.90,+5,347,1.90,1.95,-,,-,2.99,-,-3.03,-,,
.195,.076,-,-,AGE,Alligator Energy,.125,-,-,.125,.14,-,,-,-,-,-.36,-,,
.076,.012,.013,.012,AYR,Alloy Res,.013,-.1,16750,.012,.014,-,,-,-,-,-.33,-,,
.15,.06,-,-,AYM,Altuis Mining,.069,-,-,.06,.067,-,,-,.08,-,-.65,-,,
.375,.19,.29,.27,AOH,Altona Min,.27,+.5,8369,.27,.28,-,,-,-,-,-4.72,-,,
.23,.14,.185,.175,AJM,Altura Min,.175,-.5,1118,.17,.185,-,,-,-,-,-.39,-,,
2.35,.945,1.00,.95,AWC,Alumina,.955,-2.5,140107,.955,.96,5.68,f,.90,1.04,5.95,5.12,18.7,,
.25,.19,.225,.225,AMU,Amadeus Energy,.225,-,415,.225,.23,-,,-,.30,-,.35,64.3,,
.245,.17,.18,.175,AQO,Ambassador Oil & Gas,.18,+.5,1004,.175,.18,-,,-,-,-,-1.20,-,,
.052,.035,.04,.04,AQOO,  opt oct13,.04,+.5,167,.04,.06,-,,-,-,-,-,-,,
1.50,.68,1.00,.97,AXZ,Amex Res,1.00,-,312,.97,1.00,-,,-,-,-,-3.46,-,,
2.46,.89,.935,.89,AMX,Ampella Min,.89,-5,5751,.89,.895,-,,-,-,-,-12.25,-,,
.20,.075,.08,.075,AEK,Anatolia Energy,.08,+.5,265,.077,.089,-,,-,-,-,-2.18,-,,
.30,.15,.20,.20,AHR,Anchor Res,.20,-,-,-,.20,-,,-,-,-,-4.79,-,,
1.25,1.217,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,1.22,3.28,,.66,-,2.62,2.16,57.9,,
.027,.008,.009,.008,AAR,Anglo Aust Res,.008,-.1,18190,.006,.008,-,,-,-,-,-.11,-,,
9.48,6.33,6.58,6.54,AGG,Anglogold Ashanti cdi,6.58,-5,13,6.30,6.65,9.51,,5.87,2.60,1.45,55.83,11.8,,
.56,.35,.46,.455,AZZ,Antares Energy,.46,-,602,.455,.46,-,,-,-,-,-1.40,-,,
.31,.076,.14,.14,AZY,Antipa Min,.14,+1,500,.14,.15,-,,-,-,-,-.84,-,,
.13,.016,.02,.02,AZYO,  opt mar13,.02,-,2000,.022,.03,-,,-,-,-,-,-,,
.02,.009,-,-,AAL,APAC Coal,.011,-,-,-,-,-,,-,-,-,-.07,-,,
1.30,.10,.18,.175,AXM,Apex Minerals,.175,-.5,9386,.175,.18,-,,-,-,-,7.00,2.5,,
.05,.001,-,-,AXMO,  opt nov12,.05,-,-,-,-,-,,-,-,-,-,-,,
.128,.052,-,-,AQQ,Aphrodite Gold,.06,-,-,.059,.06,-,,-,-,-,-.49,-,,
.035,.01,-,-,AQQO,  opt dec13,.01,-,-,-,-,-,,-,-,-,-,-,,
.20,.002,-,-,AOP,Apollo Cons,.155,-,-,-,-,-,,-,-,-,-.08,-,,
.10,.042,.048,.045,AON,Apollo Minerals,.048,+.3,1040,.045,.048,-,,-,-,-,-1.11,-,,
5.39,1.665,1.77,1.735,AQP,Aquarius Platinum,1.76,+1.5,14963,1.755,1.76,3.76,,-,-,2.14,-46.14,-,,
8.264,3.66,3.98,3.66,AQA,Aquila Res,3.69,-21,7165,3.68,3.69,-,,-,-,-,-20.60,-,,
1.18,.24,.295,.265,ARU,Arafura Resources,.29,+.5,17513,.285,.295,-,,-,-,-,-1.91,-,,
.031,.005,-,-,ARX,ARC Explore,.006,-,5120,.006,.007,-,,-,-,-,-.41,-,,
.002,.001,-,-,ARXO,  opt jun12,.001,-,-,-,-,-,,-,-,-,-,-,,
.45,.11,.32,.285,AXE,Archer Explore,.285,-1.5,20324,.285,.29,-,,-,-,-,-1.60,-,,
.29,.09,.096,.09,ARD,Argent Minerals,.09,-.6,2368,.09,.092,-,,-,-,-,-5.10,-,,
.265,.075,.14,.14,AVK,Argentina Min,.14,+3.5,100,.14,.15,-,,-,-,-,-1.34,-,,
.10,.012,-,-,AVKO,  opt mar15,.023,-,-,-,-,-,,-,-,-,-,-,,
.165,.029,-,-,AXT,Argo Explore,.031,-,-,-,-,-,,-,-,-,-2.33,-,,
.087,.039,.058,.058,ARE,Argonaut Res,.058,-.1,192,.058,.062,-,,-,-,-,-1.62,-,,
.25,.062,-,-,AGY,Argosy Minerals,.07,-,-,.062,.068,-,,-,-,-,-1.06,-,,
.425,.14,-,-,AHK,Ark Mines,.17,-,-,-,-,-,,-,-,-,-6.16,-,,
.50,.325,.39,.37,AJQ,Armour Energy,.37,-4,2676,.375,.385,-,,-,-,-,-,-,,
.135,.085,.115,.115,AJQO,  opt aug14,.115,-1,443,.11,.115,-,,-,-,-,-,-,,
.051,.012,-,-,ARV,Artemis Res,.021,-,-,-,-,-,,-,-,-,-.26,-,,
.11,.06,-,-,AAJ,Aruma Res,.07,-,-,-,-,-,,-,-,-,-.93,-,,
.055,.004,.005,.005,ATN,Ashburton Min,.005,-,53602,.005,.006,-,,-,-,-,-.82,-,,
.785,.19,.235,.22,AKM,Aspire Min,.22,+.5,12692,.215,.22,-,,-,-,-,-1.03,-,,
.006,.002,.002,.002,ARO,Astro Res,.002,-,17364,.001,.002,-,,-,-,-,-.09,-,,
.001,.001,-,-,AROOA,  optjun14d,.001,-,-,-,-,-,,-,-,-,-,-,,
.002,.001,-,-,AROOB,  opt nov12,.001,-,-,-,-,-,,-,-,-,-,-,,
.133,.058,.06,.058,AHN,Athena Res,.058,-1,275,.058,.068,-,,-,-,-,-1.44,-,,
2.05,.455,.575,.575,ATI,Atlantic,.575,+1.5,6,.575,.595,-,,-,-,-,21.10,2.7,,
.051,.028,-,-,ATV,Atlantic Gold,.028,-,-,.029,.032,-,,-,-,-,-.25,-,,
.03,.001,-,-,ATVCD,  ctg,.003,-,-,-,-,-,,-,-,-,-,-,,
4.34,2.36,2.52,2.375,AGO,Atlas Iron,2.39,-8,70505,2.39,2.40,3.00,,7.20,.02,1.26,21.60,11.1,,
.45,.13,-,-,AYA,Attila Res,.13,-,-,.13,.17,-,,-,-,-,-1.75,-,,
.21,.035,-,-,AYAO,  opt jun14,.06,-,-,-,-,-,,-,-,-,-,-,,
.26,.10,-,-,ACP,Audalia Res,.21,-,-,-,-,-,,-,-,-,-.36,-,,
.03,.03,-,-,ACPO,  opt apr14,.03,-,-,-,-,-,,-,-,-,-,-,,
.48,.04,.04,.04,AUK,Augur Res,.04,-.1,5250,.04,.043,-,,-,-,-,-1.34,-,,
.357,.12,.145,.135,AEE,Aura Energy,.145,+.5,453,.145,.15,-,,-,-,-,-1.47,-,,
.07,.035,.037,.035,AEEO,  opt dec14,.035,-.2,1280,.035,.049,-,,-,-,-,-,-,,
.044,.018,-,-,AGU,Aurium Res,.02,-,-,-,-,-,,-,-,-,-.13,-,,
.029,.002,-,-,AGUOA,  opt sep12,.004,-,-,-,-,-,,-,-,-,-,-,,
.285,.095,-,-,ARM,Aurora Minerals,.095,-,-,.095,.10,-,,-,-,-,-4.98,-,,
4.26,2.11,3.91,3.82,AUT,Aurora Oil & Gas,3.88,+7,8217,3.86,3.88,-,,-,-,-,7.38,52.6,,
.14,.021,.065,.063,AIW,Aust-American Min,.065,+.1,1500,.062,.065,-,,-,-,-,-5.40,-,,
.015,.001,-,-,AIWO,  opt dec12,.001,-,-,-,-,-,,-,-,-,-,-,,
1.81,.70,.85,.85,AUC,Ausgold,.85,-1,70,.825,.84,-,,-,-,-,-.34,-,,
1.60,.60,-,-,AUCO,  opt mar13,.60,-,-,.46,.65,-,,-,-,-,-,-,,
.22,.12,-,-,AOA,Ausmon Resources,.155,-,-,-,-,-,,-,-,-,-2.00,-,,
.15,.03,-,-,ANW,AusNiCo,.032,-,-,-,-,-,,-,-,-,-1.20,-,,
.066,.028,.031,.03,AQC,Aust Pacific Coal,.031,+.1,1767,.029,.031,-,,-,.01,-,-.14,-,,
