ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4622.9 at 16:47 10/12/2009  Report at 19:05 Thursday 10/12/2009. Processed 19:27 Thursday 10/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.07,0.245,0.24,TDO,3D Oil Ltd,0.245,0.5,301,0.24,0.255,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.019,0.021,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.093,,-,0.084,0.093,-,,-,-,-,-5.03,-
0.70,0.29,0.47,0.45,ARH,A'asian Resour,0.45,-1,699,0.45,0.465,-,,-,-,-,-2.85,-
0.42,0.068,0.37,0.35,AAM,A1 Min Ltd,0.37,1,4160,0.36,0.37,-,,-,-,-,-3.99,-
0.07,0.006,0.043,0.041,ABU,ABM Res NL,0.042,0.1,34700,0.042,0.043,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.18,,-,0.18,0.22,-,,-,-,-,-1.39,-
0.60,0.084,0.40,0.38,ACB,A-Cap Res,0.38,1,583,0.38,0.40,-,,-,-,-,-2.93,-
0.27,0.055,0.15,0.145,ACS,Accent Res NL,0.145,-0.5,789,0.145,0.15,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.005,AEX,Acclaim Explore,0.005,,895,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.02,-,,-,-,-,-,-
0.12,0.028,-,-,AIV,Activex Ltd,0.085,,-,0.085,0.09,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.026,,-,0.026,0.038,-,,-,-,-,-,-
0.53,0.16,0.445,0.42,ADU,Adamus Res,0.44,-0.5,2640,0.425,0.455,-,,-,-,-,-10.25,-
0.065,0.014,0.045,0.044,ADD,Adavale Resource,0.044,-0.1,900,0.044,0.047,-,,-,0.03,-,-0.3,-
0.16,0.037,0.125,0.12,ADE,Adelaide Energy,0.125,,1406,0.125,0.13,-,,-,-,-,1.39,9.0
0.395,0.042,0.335,0.305,ADN,Adelaide Res,0.315,-2,24496,0.315,0.325,-,,-,-,-,4.86,6.5
0.185,0.045,0.13,0.13,ADI,Adelphi Energy,0.13,0.5,1130,0.13,0.135,-,,-,-,-,-5.87,-
1.65,0.096,1.26,1.22,ABY,Aditya Birla,1.24,0.5,5635,1.235,1.245,-,,-,1.42,-,-17.34,-
0.054,0.009,0.016,0.015,ADY,Admiralty Res,0.015,,27725,0.015,0.016,-,,-,-,-,-2.73,-
0.125,0.025,0.075,0.065,AVD,Advance Energy,0.075,0.5,1317,0.07,0.075,-,,-,0.04,-,-1.06,-
1.305,0.50,0.61,0.565,AED,AED Oil Ltd,0.565,-3,11500,0.565,0.58,-,,-,-,-,-66.9,-
0.24,0.01,0.14,0.135,AFR,African Energy Res cdi,0.14,1,10037,0.135,0.14,-,,-,-,-,-1.5,-
0.23,0.14,-,-,ALG,Alamar Res Ltd,0.19,,-,0.19,0.20,-,,-,-,-,-1.12,-
0.25,0.03,0.22,0.195,AUQ,Alara Res Ltd,0.22,2.5,1153,0.20,0.23,-,,-,-,-,-11.01,-
1.27,0.035,0.755,0.70,ALY,Alchemy Resource,0.72,-1.5,9516,0.705,0.72,-,,-,-,-,-3.27,-
0.96,0.001,0.50,0.47,ALYO,  opt aug10,0.47,-2.5,370,0.46,0.50,-,,-,-,-,-,-
0.06,0.04,0.043,0.041,AYN,Alcyone Res Ltd,0.041,-0.2,16297,0.04,0.041,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.10,0.38,0.375,ALK,Alkane Res Ltd,0.38,0.5,1839,0.38,0.385,-,,-,-,-,-0.25,-
0.98,0.333,0.61,0.565,AGS,Alliance Res,0.60,4,16533,0.58,0.615,-,,-,-,-,-8.3,-
0.57,0.245,0.35,0.345,ALD,Allied Gold Ltd,0.35,1,2480,0.34,0.345,-,,-,0.29,-,-1.92,-
0.045,0.011,0.029,0.029,AYR,Alloy Res,0.029,0.4,100,0.026,0.04,-,,-,-,-,-0.82,-
0.37,0.065,0.225,0.22,AJM,Altura Min Ltd,0.22,-0.5,1008,0.22,0.225,-,,-,-,-,-4.6,-
0.08,0.01,-,-,AJMO,  opt may10,-,,-,0.02,0.06,-,,-,-,-,-,-
2.00,0.683,1.565,1.54,AWC,Alumina Ltd,1.545,-0.5,211252,1.54,1.55,12,,0.79,1.30,7.77,9.42,16.4
0.43,0.205,0.265,0.23,AMU,Amadeus Energy,0.24,1,12969,0.24,0.245,-,,-,0.48,-,3.5,6.9
0.25,0.08,-,-,AXZ,Amex Res,0.17,,-,0.15,0.20,-,,-,-,-,-5.32,-
0.69,0.068,0.585,0.55,AMX,Ampella Min,0.57,-1.5,6840,0.55,0.57,-,,-,-,-,-6.37,-
0.50,0.03,-,-,AMXO,  opt jul10,0.46,,-,0.42,0.46,-,,-,-,-,-,-
0.193,0.032,-,-,AHR,Anchor Res,0.18,,-,0.145,0.18,-,,-,-,-,-1.57,-
0.03,0.001,-,-,AHRO,  opt mar10,0.002,,-,0.005,0.025,-,,-,-,-,-,-
2.72,0.62,2.56,2.48,AND,Andean Res Ltd,2.53,2,13772,2.48,2.55,-,,-,-,-,-1.8,-
2.50,0.97,-,-,ATM,Aneka Tambang cdi 1:5,1.06,,-,1.09,-,2.94,,0.12,-,2.77,0.36,294.4
0.044,0.02,0.028,0.027,AAR,Anglo Aust,0.027,-0.1,3500,0.028,0.03,-,,-,-,-,-0.16,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.65,,-,2.71,3.55,15.87,,2.85,-,5.99,45.18,5.9
11.50,6.80,9.30,9.30,AGG,Anglogold Ashanti cdi 5:1,9.30,,4,7.20,10.00,3.33,,-,-,0.36,-71.44,-
0.485,0.035,0.41,0.40,AZZ,Antares Energy,0.40,-0.5,4285,0.395,0.40,-,,-,-,-,0.26,153.8
3.62,0.95,3.30,3.30,AVM,Anvil Min cdi,3.30,-11,91,3.25,3.30,-,,-,-,-,-370.7,-
0.115,0.03,-,-,AAL,Apac Coal,0.065,,-,0.045,0.066,-,,-,-,-,-0.75,-
0.414,0.037,0.039,0.037,AXM,Apex Min NL,0.038,-0.1,220850,0.037,0.038,-,,-,-,-,-31.41,-
0.025,0.01,0.013,0.012,AXMO,  opt nov12,0.012,-0.1,21341,0.012,0.013,-,,-,-,-,-,-
0.40,0.125,0.23,0.21,AON,Apollo Min Ltd,0.21,-2,1034,0.21,0.245,-,,-,-,-,-8.92,-
7.05,2.916,6.19,6.05,AQP,Aquarius Platinum,6.08,-9,7243,6.07,6.16,12.08,,-,-,1.99,-16.39,-
10.455,1.727,8.92,8.61,AQA,Aquila Res,8.74,-16,5227,8.74,8.75,-,,-,-,-,-10.5,-
-,-,-,-,AQABN,  bns def,-,,-,-,-,-,,-,-,-,-,-
1.285,0.245,0.785,0.755,ARU,Arafura Resource,0.76,,2128,0.76,0.79,-,,-,-,-,-7.7,-
0.27,0.055,0.20,0.20,AAG,Aragon Res,0.20,,500,0.19,0.20,-,,-,-,-,-3.81,-
0.05,0.002,0.03,0.03,AAGO,  opt sep10,0.03,,240,0.03,0.055,-,,-,-,-,-,-
0.044,0.007,0.033,0.033,ARX,ARC Explore Ltd,0.033,,30030,0.034,0.035,-,,-,-,-,16.13,0.2
0.01,0.001,0.005,0.005,ARXO,  opt jun12,0.005,-0.1,852,0.005,0.007,-,,-,-,-,-,-
0.015,0.01,0.015,0.013,ARXOA,  opt jan11,0.013,-0.2,625,0.013,0.018,-,,-,-,-,-,-
0.17,0.038,0.15,0.15,AXE,Archer Explore,0.15,,187,0.15,0.155,-,,-,-,-,-1.8,-
0.025,0.002,-,-,AXEO,  opt feb10,0.003,,-,0.003,0.01,-,,-,-,-,-,-
0.20,0.04,-,-,ARD,Argent Min,0.15,,-,0.14,0.15,-,,-,-,-,-3.8,-
0.06,0.01,-,-,ARDO,  opt jun11,0.025,,-,0.03,0.04,-,,-,-,-,-,-
0.08,0.025,0.063,0.063,AXT,Argo Explore,0.063,,1000,0.063,0.065,-,,-,-,-,-0.42,-
0.105,0.042,0.066,0.066,ARE,Argonaut Res,0.066,0.1,1330,0.066,0.067,-,,-,-,-,-0.79,-
0.13,0.025,-,-,AGY,Argosy Min cdi,0.055,,-,0.05,0.055,-,,-,-,-,-1.41,-
4.73,1.95,3.94,3.82,AOE,Arrow Energy,3.84,-6,23422,3.84,3.89,-,,-,0.82,-,52,7.4
0.199,0.026,0.071,0.068,ARV,Artemis Res,0.071,0.3,2047,0.065,0.071,-,,-,-,-,-8.47,-
0.04,0.019,0.038,0.038,ARVOB,  opt jun11,0.038,-0.1,145,0.038,0.039,-,,-,-,-,-,-
0.099,0.004,0.025,0.024,ATN,Ashburton Min,0.024,-0.1,4270,0.024,0.025,-,,-,-,-,-0.78,-
0.07,0.001,-,-,ATNO,  opt dec09,0.012,,-,0.01,0.019,-,,-,-,-,-,-
0.025,0.001,0.001,0.001,ATNOA,  opt feb10,0.001,,28254,0.001,0.001,-,,-,-,-,-,-
0.016,0.002,0.011,0.01,ARO,Astro Res NL,0.01,-0.1,28010,0.01,0.011,-,,-,-,-,-0.24,-
0.005,0.005,-,-,AROOA,  opt dec09,0.005,,-,-,0.05,-,,-,-,-,-,-
0.004,0.001,-,-,AROOB,  opt nov12,0.003,,-,0.002,0.003,-,,-,-,-,-,-
0.075,0.017,0.075,0.055,AHN,Athena Res,0.075,2,2635,0.065,0.10,-,,-,-,-,-4.08,-
0.10,0.04,0.065,0.064,ATV,Atlantic Gold NL,0.064,,8637,0.062,0.064,-,,-,-,-,-0.74,-
0.023,0.011,-,-,ATVCD,  ctg,0.023,,-,0.03,0.048,-,,-,-,-,-,-
0.045,0.016,-,-,ATVOA,  opt jan11,0.03,,-,0.025,0.03,-,,-,-,-,-,-
2.10,0.71,1.86,1.755,AGO,Atlas Iron Ltd,1.76,-10,30121,1.755,1.77,-,,-,-,-,-21.3,-
-,-,-,-,AGON,  def x wrk,-,,-,-,-,-,,-,-,-,-,-
0.125,0.017,0.115,0.098,AXY,Atom Energy Ltd,0.10,0.5,44499,0.098,0.10,-,,-,-,-,-3.02,-
0.01,0.001,-,-,AXYO,  opt oct10,0.01,,-,0.01,0.025,-,,-,-,-,-,-
0.17,0.068,0.11,0.11,ATQ,Atomic Res,0.11,-0.5,1950,0.105,0.11,-,,-,-,-,-4.7,-
0.035,0.001,-,-,ATQO,  opt aug11,0.035,,-,0.028,0.049,-,,-,-,-,-,-
0.26,0.125,-,-,ACZ,Atticus Resource,0.17,,-,0.14,0.20,-,,-,-,-,-0.71,-
0.09,0.02,-,-,ACZO,  opt sep12,0.043,,-,0.043,0.12,-,,-,-,-,-,-
0.175,0.017,0.105,0.095,ADX,Audax Res,0.096,-0.3,17817,0.096,0.10,-,,-,-,-,-1.6,-
0.09,0.007,0.08,0.075,AUK,Augur Res Ltd,0.075,,2430,0.07,0.073,-,,-,-,-,-1.34,-
0.012,0.009,-,-,AUKO,  opt jun10,0.012,,-,0.001,0.011,-,,-,-,-,-,-
0.22,0.10,0.20,0.20,AUJ,Augustus Min,0.20,-1,582,0.20,0.22,-,,-,-,-,0.26,76.9
