ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5367.4 at 2015-01-21T16:39:06. Report at Wednesday, January 21, 2015. Processed Thursday at 2015-01-22T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
1.30,.003,1.00,.96,1PG,1-Page,.985,-1.5,2720,.96,.985,-,,-,-,-,-.20,-,,
.12,.044,.048,.048,TDO,3D Oil,.048,+.3,750,.044,.048,-,,-,-,-,-.54,-,,
.029,.004,-,-,DDD,3D Res,.006,-,-,.005,.007,-,,-,-,-,.25,2.4,,
.054,.01,.015,.013,ARH,A'asian Resources,.015,+.2,1540,.012,.024,-,,-,-,-,-1.30,-,,
.098,.025,-,-,AYC,A1 Gold,.04,-,-,.03,.04,-,,-,-,-,-.61,-,,
.011,.004,-,-,AYCO,  opt nov19,.011,-,-,.013,.013,-,,-,-,-,-,-,,
.126,.003,-,-,ABL,Abilene Oil & Gas,.01,-,-,.028,.07,-,,-,-,-,-5.60,-,,
.48,.21,.335,.325,ABU,ABM Res,.335,+.5,2157,.325,.335,-,,-,-,-,-53.55,-,,
.011,.002,.002,.002,AJC,Acacia Coal,.002,-,1750,.002,.003,-,,-,-,-,-.68,-,,
.08,.041,.042,.041,ACB,A-Cap Res,.041,-.1,1191,.041,.046,-,,-,-,-,-.79,-,,
.23,.14,-,-,ACS,Accent Resources,.145,-,-,.145,.18,-,,-,-,-,-1.47,-,,
.025,.011,-,-,AIV,ActiveX,.02,-,-,.014,.02,-,,-,-,-,-.21,-,,
.14,.002,-,-,ADD,Adavale Resources,.022,-,-,.022,.025,-,,-,-,-,-6.60,-,,
.073,.023,.028,.025,ADN,Adelaide Resources,.025,-.3,2646,.025,.029,-,,-,-,-,-2.96,-,,
.009,.005,-,-,ADNO,  opt sep16,.005,-,-,.005,.009,-,,-,-,-,-,-,,
.36,.15,.205,.20,ABY,Aditya Birla,.20,-,931,.20,.205,-,,-,1.07,-,-53.74,-,,
.037,.011,.031,.03,ADY,Admiralty Res,.031,-.1,2476,.03,.031,-,,-,-,-,-.43,-,,
.017,.005,-,-,ADX,ADX Energy,.005,-,-,.004,.006,-,,-,-,-,-.60,-,,
.24,.085,-,-,AQR,AEON Metals,.10,-,-,.085,.10,-,,-,-,-,-2.09,-,,
.009,.001,-,-,ACJ,African Chrome Flds,.004,-,-,.003,.004,-,,-,-,-,-.12,-,,
.115,.051,.084,.082,AFR,African Energy Res cdi,.082,-.4,60,.082,.086,-,,-,-,-,-1.65,-,,
.20,.04,-,-,AMN,Agrimin,.14,-,-,.105,.14,-,,-,-,-,-.73,-,,
.095,.03,-,-,AMNOA,  opt dec15,-,-,-,.06,-,-,,-,-,-,-,-,,
.075,.03,-,-,AGR,Aguia Res,.03,-,-,.031,.035,-,,-,-,-,-7.57,-,,
3.63,1.815,2.87,2.82,AQG,Alacer Gold cdi,2.83,-7,2957,2.83,2.85,2.20,,-,-,.78,-5.88,-,,
.14,.007,.016,.012,AUQ,Alara Res,.012,-.3,31427,.012,.014,-,,-,-,-,.30,4.0,,
