ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5084.2 at 2013-04-24T16:43:06. Report at Wednesday, April 24, 2013. Processed Friday at 2013-04-26T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.125,.12,TDO,3D Oil,.125,+1.5,1250,.11,.13,-,,-,-,-,-3.61,-,,
.045,.023,-,-,DDD,3D Res,.026,-,-,.02,.025,-,,-,-,-,-.10,-,,
.17,.027,.029,.027,ARH,A'asian Resources,.027,-.2,135,.027,.029,-,,-,-,-,-2.33,-,,
.30,.18,.195,.195,AYC,A1 Gold,.195,-.5,90,.19,.195,-,,-,-,-,-.47,-,,
.065,.028,.031,.029,ABU,ABM Res,.03,-.1,99091,.029,.031,-,,-,-,-,-.43,-,,
.04,.012,.014,.012,AJC,Acacia Coal,.013,-.1,22187,.012,.013,-,,-,-,-,-.42,-,,
.23,.074,.079,.074,ACB,A-Cap Res,.074,-.6,482,.07,.079,-,,-,-,-,-1.08,-,,
.335,.18,.18,.18,ACS,Accent Res,.18,-.5,370,.18,.21,-,,-,-,-,-.86,-,,
.025,.011,.019,.018,AIV,ActiveX,.018,-.1,24094,.017,.019,-,,-,-,-,-.48,-,,
.021,.004,-,-,ADD,Adavale Resources,.008,-,-,.008,.01,-,,-,-,-,-1.58,-,,
.086,.035,.042,.038,ADN,Adelaide Res,.042,+.4,1244,.04,.043,-,,-,-,-,-3.84,-,,
.695,.335,.345,.335,ABY,Aditya Birla,.34,-,3601,.34,.345,5.00,,.27,1.61,14.71,1.34,25.4,,
.052,.03,.033,.03,ADY,Admiralty Res,.032,+.1,8847,.031,.034,-,,-,-,-,-2.52,-,,
.007,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.30,-,,
.093,.013,-,-,ADX,ADX Energy,.016,-,-,.016,.017,-,,-,-,-,-3.10,-,,
.335,.06,-,-,AQR,AEON Metals,.17,-,-,.16,.21,-,,-,-,-,-.13,-,,
.26,.095,.12,.115,AFR,African Energy Res cdi,.12,-,2251,.11,.12,-,,-,-,-,-3.36,-,,
.27,.08,.08,.08,AGR,Aguia Res,.08,-.3,500,.076,.08,-,,-,-,-,-11.68,-,,
7.554,2.34,2.63,2.40,AQG,Alacer Gold cdi,2.60,+13,11619,2.55,2.62,-,,-,-,-,-130.01,-,,
.40,.095,.115,.115,AUQ,Alara Res,.115,-,606,.092,.12,-,,-,-,-,-2.58,-,,
.16,.06,.06,.06,ALY,Alchemy Resources,.06,-,65,.051,.06,-,,-,-,-,-.39,-,,
.063,.01,-,-,AYN,Alcyone Res,.012,-,-,-,-,-,,-,-,-,-.13,-,,
.03,.002,-,-,AYNO,  opt may15,.002,-,-,-,-,-,,-,-,-,-,-,,
.26,.20,-,-,AQI,Alicanto Min,.22,-,-,.20,.235,-,,-,-,-,-1.50,-,,
1.38,.45,.545,.51,ALK,Alkane Res,.545,+2.5,3840,.52,.545,-,,-,-,-,19.00,2.9,,
.19,.035,-,-,AHQ,Allegiance Coal,.04,-,-,.028,.048,-,,-,-,-,-.29,-,,
.025,.003,-,-,AHQO,  opt mar14,.003,-,-,-,.01,-,,-,-,-,-,-,,
.415,.135,.155,.15,AGS,Alliance Res,.15,-1,845,.145,.155,-,,-,-,-,-1.25,-,,
.155,.035,-,-,AGE,Alligator Energy,.035,-,-,.025,.033,-,,-,-,-,-.64,-,,
.022,.007,-,-,AYR,Alloy Res,.007,-,-,.007,.008,-,,-,-,-,-.34,-,,
.05,.013,-,-,AYM,Altuis Mining,.018,-,-,.01,.02,-,,-,.04,-,-1.04,-,,
.33,.175,.19,.185,AOH,Altona Min,.19,-,6106,.185,.195,-,,-,-,-,.90,21.1,,
.225,.12,.125,.12,AJM,Altura Min,.125,+.5,2607,.125,.135,-,,-,-,-,-.72,-,,
1.405,.625,1.02,.975,AWC,Alumina,.99,+1,186596,.98,.99,2.80,,-,.93,2.83,-2.41,-,,
.275,.075,.24,.235,AQO,Ambassador Oil & Gas,.235,-,1217,.235,.24,-,,-,-,-,-4.44,-,,
.052,.006,-,-,AQOO,  opt oct13,.038,-,-,.033,.038,-,,-,-,-,-,-,,
1.73,.73,1.205,1.205,AXZ,Amex Res,1.205,-19.5,10,1.21,1.35,-,,-,-,-,-4.67,-,,
1.08,.17,.195,.18,AMX,Ampella Min,.19,-,2573,.19,.195,-,,-,-,-,-16.08,-,,
.09,.041,-,-,AEK,Anatolia Energy,.067,-,-,.062,.065,-,,-,-,-,-1.15,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.001,-,-,,-,-,-,-,-,,
.20,.12,-,-,AHR,Anchor Res,.19,-,-,.055,.19,-,,-,-,-,-2.31,-,,
1.25,1.209,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,1.20,4.05,,1.39,-,3.24,5.64,22.2,,
.012,.004,-,-,AAR,Anglo Aust Res,.004,-,-,.004,.005,-,,-,-,-,-1.15,-,,
7.80,3.38,3.85,3.73,AGG,Anglogold Ashanti cdi,3.73,+13,40,3.50,3.85,5.87,,35.27,14.37,1.57,207.05,1.8,,
.09,.043,.044,.043,AWV,Anova Metals,.043,-.1,741,.043,.05,-,,-,-,-,-10.35,-,,
.60,.355,.385,.37,AZZ,Antares Energy,.38,-,1767,.37,.38,-,,-,-,-,-3.10,-,,
.255,.035,.09,.087,AZY,Antipa Min,.09,-,1428,.087,.089,-,,-,-,-,-1.44,-,,
.155,.01,-,-,AZYOA,  opt dec14,.035,-,-,.035,.049,-,,-,-,-,-,-,,
.07,.001,.04,.04,AOM,AO Energy,.04,-1,500,.036,.04,-,,-,-,-,-8.14,-,,
.011,.002,-,-,AAL,APAC Coal,.003,-,-,.003,.004,-,,-,-,-,-.25,-,,
.205,.023,.025,.023,AXM,Apex Minerals,.024,-.2,11803,.024,.026,-,,-,-,-,-46.09,-,,
.088,.033,.038,.037,AQQ,Aphrodite Gold,.037,-,4500,.037,.04,-,,-,-,-,-.41,-,,
.015,.002,-,-,AQQO,  opt dec13,.002,-,-,.001,.002,-,,-,-,-,-,-,,
.295,.08,.086,.086,AOP,Apollo Cons,.086,-,2,.086,.095,-,,-,-,-,-10.32,-,,
.08,.026,.043,.039,AON,Apollo Minerals,.039,-.4,2543,.039,.04,-,,-,-,-,-1.03,-,,
2.27,.475,.60,.56,AQP,Aquarius Platinum,.585,+1.5,3718,.585,.64,-,,-,-,-,-46.34,-,,
4.89,1.63,2.05,1.96,AQA,Aquila Res,2.01,+3,2875,1.96,2.02,-,,-,-,-,62.34,3.2,,
.295,.105,.115,.105,ARU,Arafura Resources,.105,-.5,5009,.10,.105,-,,-,-,-,-1.41,-,,
.008,.003,.004,.003,ARX,ARC Explore,.004,+.1,10250,.003,.004,-,,-,-,-,-.13,-,,
.45,.14,.165,.16,AXE,Archer Explore,.16,-1,813,.155,.175,-,,-,-,-,5.30,3.0,,
.13,.05,.068,.065,ARD,Argent Minerals,.065,-,968,.065,.07,-,,-,-,-,-3.07,-,,
.155,.033,-,-,AVK,Argentina Min,.033,-,-,.03,.046,-,,-,-,-,-7.08,-,,
.023,.001,-,-,AVKO,  opt mar15,.001,-,-,.001,.017,-,,-,-,-,-,-,,
.045,.009,.025,.025,AXT,Argo Explore,.025,+.2,43,.025,.031,-,,-,-,-,-6.85,-,,
.093,.035,.035,.035,ARE,Argonaut Res,.035,-.3,54,.036,.043,-,,-,-,-,-.20,-,,
.145,.041,.125,.12,AGY,Argosy Minerals,.125,-,250,.12,.125,-,,-,-,-,-.78,-,,
.18,.052,-,-,AHK,Ark Mines,.13,-,-,.115,.12,-,,-,-,-,-4.10,-,,
.46,.165,.22,.21,AJQ,Armour Energy,.22,+1.5,996,.22,.23,-,,-,-,-,-.50,-,,
.14,.03,.075,.06,AJQO,  opt aug14,.075,+.7,780,.068,.075,-,,-,-,-,-,-,,
.024,.006,.01,.009,ARV,Artemis Res,.01,+.2,1650,.009,.01,-,,-,-,-,-.17,-,,
.097,.05,-,-,AAJ,Aruma Res,.055,-,-,.051,.054,-,,-,-,-,-1.72,-,,
.225,.20,-,-,AJY,Asaplus Res cdi,.225,-,-,-,-,-,,-,-,-,-,-,,
.19,.07,-,-,AZQ,Ascot Res,.145,-,-,.11,.125,-,,-,-,-,-3.60,-,,
.006,.001,.003,.001,ATN,Ashburton Min,.003,+.1,42547,.002,.003,-,,-,-,-,-.15,-,,
.002,.001,-,-,ATNO,  opt apr14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.295,.055,.07,.064,AKM,Aspire Min,.069,+.5,2520,.066,.069,-,,-,-,-,-1.34,-,,
.003,.001,-,-,ARO,Astro Res,.001,-,-,-,.001,-,,-,-,-,-.07,-,,
.001,.001,-,-,AROOA,  opt jun14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.085,.029,.04,.04,AHN,Athena Res,.04,-,1000,.038,.044,-,,-,-,-,-.08,-,,
.68,.135,-,-,ATI,Atlantic,.14,-,-,.115,.14,-,,-,-,-,-14.80,-,,
.043,.02,.03,.02,ATV,Atlantic Gold,.03,-,4070,.023,.03,-,,-,-,-,-.28,-,,
.003,.003,-,-,ATVCD,  ctg,.003,-,-,-,-,-,,-,-,-,-,-,,
2.93,.80,.885,.80,AGO,Atlas Iron,.825,-4,199820,.825,.83,3.00,,-,1.60,3.64,-42.00,-,,
1.32,.15,.75,.685,ATU,Atrum Coal,.71,+1.5,3969,.70,.71,-,,-,-,-,-3.31,-,,
1.05,.13,-,-,AYA,Attila Res,.67,-,-,.55,.67,-,,-,-,-,-28.74,-,,
.77,.04,-,-,AYAO,  opt jun14,.47,-,-,.10,.38,-,,-,-,-,-,-,,
.25,.16,-,-,ACP,Audalia Res,.25,-,-,.17,.22,-,,-,-,-,-.31,-,,
.03,.02,-,-,ACPO,  opt apr14,.02,-,-,-,.01,-,,-,-,-,-,-,,
.07,.024,-,-,AUK,Augur Res,.03,-,-,.022,.03,-,,-,-,-,-5.54,-,,
.18,.095,.10,.096,AEE,Aura Energy,.10,-,758,.10,.11,-,,-,-,-,-1.77,-,,
.05,.015,-,-,AEEO,  opt dec14,.02,-,-,.02,.026,-,,-,-,-,-,-,,
.41,.12,-,-,AOU,Auroch Min,.155,-,-,.13,.15,-,,-,-,-,-5.94,-,,
.11,.05,.059,.054,ARM,Aurora Minerals,.059,+.8,2000,.052,.059,-,,-,-,-,-2.10,-,,
4.26,2.70,3.04,2.95,AUT,Aurora Oil & Gas,2.99,+1,10257,2.96,3.06,-,,-,-,-,13.10,22.8,,
.073,.023,.023,.023,AIW,Aust-American Min,.023,-,8000,.023,.029,-,,-,-,-,-4.25,-,,
.96,.039,.039,.039,AUC,Ausgold,.039,-.1,150,.038,.039,-,,-,-,-,-6.68,-,,
.16,.018,-,-,AOA,Ausmon Resources,.018,-,-,.011,.039,-,,-,-,-,-1.23,-,,
.036,.009,.012,.012,ANW,AusNiCo,.012,-.4,4000,.009,.015,-,,-,-,-,-.17,-,,
.038,.011,.015,.015,AQC,Aust Pacific Coal,.015,-.1,4036,.014,.016,-,,-,-,-,-.30,-,,
.075,.02,.021,.02,AQD,AusQuest,.02,-,3772,.02,.022,-,,-,-,-,-2.57,-,,
.50,.18,-,-,ABZ,Aust Bauxite,.20,-,-,.195,.21,-,,-,-,-,-.81,-,,
.17,.067,.10,.10,AKA,Aust Minerals &  Min,.10,-,3750,.085,.11,-,,-,-,-,-.95,-,,
.03,.012,.012,.012,AUZ,Aust Mines,.012,-,200,.012,.013,-,,-,-,-,-.15,-,,
.008,.001,-,-,AUZO,  opt jun13,.002,-,-,-,.001,-,,-,-,-,-,-,,
.265,.041,.063,.063,AOC,Aust Oil Co,.063,+.1,75,.045,.063,-,,-,-,-,-1.70,-,,
.015,.007,.008,.008,ARW,Aust Renewable,.008,-,57933,.008,.009,-,,-,.01,-,.03,26.7,,
.175,.093,.135,.13,AOK,AusTex Oil,.13,-,16592,.13,.135,-,,-,-,-,-1.00,-,,
.033,.013,.015,.013,AKK,Austin Explore,.014,+.1,76805,.014,.015,-,,-,-,-,-.17,-,,
.006,.001,-,-,AKKOA,  opt jul13,.001,-,-,-,.001,-,,-,-,-,-,-,,
.042,.015,.018,.018,APG,Austpac Res,.018,-.2,500,.018,.019,-,,-,-,-,.55,3.3,,
.22,.13,.14,.14,AGD,Austral Gold,.14,-,1,.14,.15,-,,-,-,-,-5.81,-,,
.165,.04,.05,.04,AVI,Avalon Minerals,.049,+.4,21740,.04,.049,-,,-,-,-,-2.55,-,,
.135,.048,.056,.053,AVB,Avanco Res,.055,-,9313,.055,.056,-,,-,-,-,-.21,-,,
.24,.07,-,-,AVY,Avenue Res,.07,-,-,-,.065,-,,-,-,-,-9.46,-,,
.185,.071,.13,.125,AVA,Aviva Corp,.13,-.5,3300,.125,.135,-,,-,-,-,6.58,2.0,,
.078,.029,-,-,AYE,Avocet Res,.029,-,-,.029,.034,-,,-,-,-,-4.11,-,,
.039,.01,-,-,AVZ,AVZ Minerals,.01,-,-,.009,.012,-,,-,-,-,-3.65,-,,
1.86,1.105,1.17,1.15,AWE,AWE,1.17,+1,6928,1.16,1.17,-,f,-,1.43,-,-15.91,-,,
.009,.001,-,-,AXC,AXG Mining,.002,-,-,.002,.003,-,,-,-,-,-.40,-,,
