ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4771.8 at 2013-06-06T16:41:05. Report at Thursday, June 6, 2013. Processed Friday at 2013-06-07T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,-,-,TDO,3D Oil,.10,-,-,.10,.11,-,,-,-,-,-3.61,-,,
.045,.014,-,-,DDD,3D Res,.024,-,-,.015,.024,-,,-,-,-,-.10,-,,
.16,.025,.025,.025,ARH,A'asian Resources,.025,-.5,130,.026,.029,-,,-,-,-,-2.33,-,,
.30,.17,-,-,AYC,A1 Gold,.20,-,-,.18,.19,-,,-,-,-,-.47,-,,
.065,.023,.027,.026,ABU,ABM Res,.026,-.1,51081,.026,.028,-,,-,-,-,-.43,-,,
.032,.009,.01,.01,AJC,Acacia Coal,.01,-,2098,.01,.011,-,,-,-,-,-.42,-,,
.175,.045,.048,.045,ACB,A-Cap Res,.045,-.4,5299,.047,.054,-,,-,-,-,-1.08,-,,
.335,.15,.20,.20,ACS,Accent Res,.20,+1,100,.19,.28,-,,-,-,-,-.86,-,,
.022,.010,.016,.015,AIV,ActiveX,.015,-,77720,.015,.016,-,,-,-,-,-.48,-,,
.021,.004,.004,.004,ADD,Adavale Resources,.004,-,1845,.004,.005,-,,-,-,-,-1.58,-,,
.25,.035,.13,.098,ADN,Adelaide Res,.115,+2,19966,.11,.115,-,,-,-,-,-3.84,-,,
.60,.335,.42,.39,ABY,Aditya Birla,.42,+1.5,1315,.41,.42,5.00,,-,1.63,11.90,-2.66,-,,
.052,.023,-,-,ADY,Admiralty Res,.03,-,-,.021,.026,-,,-,-,-,-2.52,-,,
.007,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.30,-,,
.086,.013,.014,.014,ADX,ADX Energy,.014,-,1000,.014,.015,-,,-,-,-,-3.10,-,,
.335,.06,.21,.20,AQR,AEON Metals,.21,+1,390,.20,.22,-,,-,-,-,-.13,-,,
.215,.07,.076,.07,AFR,African Energy Res cdi,.07,-.7,13087,.07,.073,-,,-,-,-,-3.36,-,,
.215,.051,.059,.059,AGR,Aguia Res,.059,-.1,793,.059,.06,-,,-,-,-,-11.68,-,,
6.860,2.04,2.39,2.31,AQG,Alacer Gold cdi,2.35,+12,7679,2.34,2.36,-,,-,-,-,-130.01,-,,
.345,.055,.058,.055,AUQ,Alara Res,.058,-.2,26598,.058,.065,-,,-,-,-,-2.58,-,,
.16,.03,-,-,ALY,Alchemy Resources,.035,-,-,.03,.04,-,,-,-,-,-.39,-,,
.018,.006,.007,.006,AWD,Aleator Energy,.007,-,69133,.007,.008,-,,-,-,-,-.32,-,,
.005,.001,-,-,AWDO,  opt jan15,.001,-,-,.001,.002,-,,-,-,-,-,-,,
.26,.20,-,-,AQI,Alicanto Min,.20,-,-,.10,.20,-,,-,-,-,-1.50,-,,
1.19,.395,.48,.44,ALK,Alkane Res,.44,-3,2656,.44,.455,-,,-,-,-,19.00,2.3,,
.125,.02,-,-,AHQ,Allegiance Coal,.02,-,-,.015,.025,-,,-,-,-,-.29,-,,
.025,.001,-,-,AHQO,  opt mar14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.355,.11,.12,.115,AGS,Alliance Res,.12,-,1441,.115,.12,-,,-,-,-,-1.25,-,,
.125,.029,.033,.03,AGE,Alligator Energy,.033,+.3,100,.03,.033,-,,-,-,-,-.64,-,,
