ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4264.9 at 16:46 2/7/2010  Report at 19:05 Friday 2/7/2010. Processed 19:23 Friday 2/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,0.185,0.185,TDO,3D Oil Ltd,0.185,-1.5,227,0.185,0.20,-,,-,-,-,-0.27,-
0.026,0.01,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.025,-,,-,-,-,-1.9,-
0.109,0.029,-,-,AAO,A'asia Gold,0.045,,-,0.046,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,-,-,,-,-,-,-,-
0.67,0.21,0.25,0.24,ARH,A'asian Resour,0.24,2,2013,0.24,0.25,-,,-,-,-,-1.4,-
0.42,0.13,0.215,0.21,AAM,A1 Min Ltd,0.215,0.5,2300,0.215,0.22,-,,-,-,-,-3.56,-
0.07,0.016,0.02,0.019,ABU,ABM Res NL,0.02,-0.1,20182,0.019,0.021,-,,-,-,-,-4.09,-
0.25,0.095,-,-,AII,Abra Min Ltd,0.095,,-,0.11,0.13,-,,-,-,-,-1.94,-
0.60,0.28,0.33,0.31,ACB,A-Cap Res,0.31,,581,0.30,0.33,-,,-,0.14,-,-0.91,-
0.27,0.13,0.145,0.14,ACS,Accent Res NL,0.145,1,265,0.145,0.15,-,,-,-,-,-1.53,-
0.029,0.004,0.014,0.014,AEX,Acclaim Explore,0.014,,5000,0.013,0.014,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.025,-,,-,-,-,-,-
0.14,0.055,-,-,AIV,Activex Ltd,0.063,,-,0.064,0.07,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,0.001,0.01,-,,-,-,-,-,-
0.595,0.303,0.51,0.49,ADU,Adamus Res,0.51,-2,3838,0.50,0.54,-,,-,-,-,-12.87,-
0.065,0.019,0.03,0.028,ADD,Adavale Resource,0.028,-0.2,2388,0.028,0.034,-,,-,0.02,-,-0.96,-
0.215,0.085,0.094,0.094,ADE,Adelaide Energy,0.094,0.5,90,0.089,0.094,-,,-,-,-,0.97,9.7
0.395,0.089,0.145,0.13,ADN,Adelaide Res,0.135,-1,675,0.135,0.145,-,,-,-,-,-0.56,-
0.425,0.06,0.42,0.42,ADI,Adelphi Energy,0.42,,46693,0.42,0.425,-,,-,-,-,-4.27,-
1.65,0.50,0.69,0.64,ABY,Aditya Birla,0.64,-1.5,5485,0.64,0.68,-,,-,1.51,-,19.61,3.3
0.025,0.005,0.007,0.006,ADY,Admiralty Res,0.007,0.1,17609,0.006,0.007,-,,-,-,-,0.09,7.8
0.125,0.007,-,-,AVD,Advance Energy,0.01,,-,0.01,0.012,-,,-,-,-,-3.1,-
0.265,0.081,0.25,0.235,ADX,ADX Energy Ltd,0.245,1.5,24435,0.24,0.245,-,,-,-,-,-0.89,-
0.09,0.05,0.08,0.075,ADXO,  opt mar11,0.08,-0.5,1068,0.08,0.085,-,,-,-,-,-,-
0.85,0.435,0.475,0.455,AED,AED Oil Ltd,0.46,-1,1283,0.46,0.475,-,,-,1.03,-,-48.17,-
0.24,0.05,0.071,0.069,AFR,African Energy Res cdi,0.069,-0.2,1931,0.066,0.069,-,,-,-,-,-1.13,-
0.027,0.009,-,-,AAE,Agri Energy Ltd,0.012,,-,0.012,0.013,-,,-,-,-,15.8,0.1
