ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4995.7 at 2011-04-21T16:37:13. Report at Thursday, April 21, 2011. Processed Tuesday at 2011-04-26T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.14,.215,.20,TDO,3D Oil,.215,+.5,622,.215,.22,-,,-,-,-,-.44,-,,
.062,.019,.055,.053,DDD,3D Res,.053,-.3,500,.053,.055,-,,-,-,-,-.93,-,,
.295,.044,.195,.19,AAO,A'asia Consolidated,.195,+.5,3440,.185,.195,-,,-,-,-,-1.22,-,,
.16,.011,.11,.10,AAOO,  opt apr13,.10,+.5,600,.095,.11,-,,-,-,-,-,-,,
.63,.20,.335,.32,ARH,A'asian Resources,.32,-,186,.32,.355,-,,-,-,-,.57,56.1,,
.27,.039,.048,.047,AAM,A1 Minerals,.048,+.1,3310,.049,.05,-,,-,-,-,-2.95,-,,
.049,.016,.049,.045,ABU,ABM Res,.045,-.1,411723,.045,.046,-,,-,-,-,.82,5.5,,
.39,.086,.38,.38,AII,Abra Min,.38,-,48,.375,.385,-,,-,-,-,-1.98,-,,
.76,.28,.365,.35,ACB,A-Cap Res,.35,-.5,1427,.35,.365,-,,-,-,-,-2.10,-,,
.46,.13,.30,.29,ACS,Accent Res,.295,-.5,590,.285,.295,-,,-,-,-,-.69,-,,
.027,.004,.005,.004,AEX,Acclaim Explore,.005,-,13043,.004,.005,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.13,.048,.065,.059,AIV,Activex,.06,+.1,33230,.059,.065,-,,-,-,-,-1.06,-,,
.895,.387,.705,.69,ADU,Adamus Res,.70,+1,2861,.69,.70,-,,-,-,-,-38.53,-,,
.046,.015,.03,.029,ADD,Adavale Resources,.029,-.1,1040,.029,.03,-,,-,.02,-,-.61,-,,
.185,.06,.145,.14,ADE,Adelaide Energy,.14,-,14155,.14,.145,-,,-,-,-,.37,37.8,,
.27,.125,.155,.15,ADN,Adelaide Res,.15,-,1076,.15,.155,-,,-,-,-,-.58,-,,
1.835,.62,1.675,1.64,ABY,Aditya Birla,1.66,+5.5,4813,1.64,1.70,-,,-,1.61,-,18.71,8.9,,
.055,.023,.04,.039,ADY,Admiralty Res,.039,-,5234,.039,.04,-,,-,-,-,3.01,1.3,,
.04,.007,-,-,AVD,Advance Energy,.018,-,-,.018,.02,-,,-,-.02,-,-4.95,-,,
.01,.002,-,-,AVDOA,  opt aug12,.003,-,-,.004,.005,-,,-,-,-,-,-,,
.265,.082,.088,.086,ADX,ADX Energy,.086,-,1004,.086,.088,-,,-,-,-,-.76,-,,
.61,.21,.24,.23,AED,AED Oil,.24,+.5,905,.235,.24,-,,-,.89,-,-3.48,-,,
1.045,.064,.85,.82,AFR,African Energy Res cdi,.845,+6,22037,.845,.85,-,,-,-,-,-.63,-,,
.45,.086,.31,.295,AKI,African Iron,.295,-,9621,.295,.30,-,,-,-,-,1.05,28.1,,
.25,.015,.12,.12,AKIOA,  opt dec13,.12,+.5,1620,.12,.15,-,,-,-,-,-,-,,
.033,.009,.017,.016,AAE,Agri Energy,.017,+.1,2389,.015,.017,-,,-,-,-,-15.73,-,,
1.56,.405,.98,.92,AGR,Aguia Res,.98,+8,224,.96,.99,-,,-,-,-,-5.47,-,,
