ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4972.9 at 16:33 9/4/2010  Report at 19:06 Friday 9/4/2010. Processed 19:14 Friday 9/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.072,0.21,0.185,TDO,3D Oil Ltd,0.195,-1.5,4490,0.195,0.20,-,,-,-,-,-0.27,-
0.026,0.007,0.021,0.02,DDD,3D Res Ltd,0.021,,300,0.02,0.021,-,,-,-,-,-1.9,-
0.109,0.023,0.075,0.07,AAO,A'asia Gold,0.075,0.5,2727,0.065,0.08,-,,-,-,-,-1.28,-
0.70,0.375,-,-,ARH,A'asian Resour,0.465,,-,0.46,0.46,-,,-,-,-,-1.4,-
0.42,0.11,0.25,0.245,AAM,A1 Min Ltd,0.25,1,3359,0.245,0.25,-,,-,-,-,-3.56,-
0.07,0.006,0.026,0.025,ABU,ABM Res NL,0.026,0.1,72237,0.025,0.026,-,,-,-,-,-4.09,-
0.25,0.14,0.20,0.20,AII,Abra Min Ltd,0.20,0.5,158,0.20,0.24,-,,-,-,-,-1.94,-
0.60,0.22,0.43,0.415,ACB,A-Cap Res,0.425,-1.5,645,0.42,0.425,-,,-,0.14,-,-0.91,-
0.27,0.086,0.215,0.21,ACS,Accent Res NL,0.215,-0.5,174,0.21,0.215,-,,-,-,-,-1.53,-
0.029,0.004,0.021,0.019,AEX,Acclaim Explore,0.02,0.1,150388,0.02,0.021,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
0.12,0.05,0.12,0.115,AIV,Activex Ltd,0.12,1,989,0.115,0.12,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.04,,-,0.032,0.038,-,,-,-,-,-,-
0.517,0.303,0.47,0.455,ADU,Adamus Res,0.46,-1.5,9644,0.455,0.47,-,,-,-,-,-12.87,-
-,-,-,-,ADUN,  def,-,,-,-,-,-,,-,-,-,-,-
0.065,0.017,0.034,0.033,ADD,Adavale Resource,0.033,-0.1,419,0.033,0.037,-,,-,0.02,-,-0.96,-
0.215,0.085,0.175,0.165,ADE,Adelaide Energy,0.17,-0.5,2884,0.17,0.175,-,,-,-,-,0.97,17.5
0.395,0.06,0.21,0.20,ADN,Adelaide Res,0.20,,680,0.20,0.21,-,,-,-,-,-0.56,-
0.385,0.045,0.30,0.285,ADI,Adelphi Energy,0.30,1.5,879,0.29,0.295,-,,-,-,-,-4.27,-
1.65,0.26,1.205,1.155,ABY,Aditya Birla,1.195,1.5,5254,1.19,1.205,-,,-,1.42,-,-17.34,-
0.037,0.009,0.011,0.01,ADY,Admiralty Res,0.01,-0.1,76416,0.01,0.011,-,,-,-,-,0.09,11.1
0.125,0.036,-,-,AVD,Advance Energy,0.05,,-,0.042,0.049,-,,-,-,-,-3.1,-
1.24,0.50,0.66,0.63,AED,AED Oil Ltd,0.65,2.5,3858,0.64,0.65,-,,-,1.03,-,-48.17,-
0.24,0.03,0.115,0.105,AFR,African Energy Res cdi,0.11,0.5,9678,0.11,0.12,-,,-,-,-,-1.13,-
