ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5325.4 at 2013-12-24T14:43:06. Report at Tuesday, December 24, 2013. Processed Thursday at 2013-12-26T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,.13,.13,TDO,3D Oil,.13,-.5,200,.125,.135,-,,-,-,-,-.92,-,,
.042,.012,-,-,DDD,3D Res,.025,-,-,.018,.029,-,,-,-,-,-.12,-,,
.16,.021,-,-,ARH,A'asian Resources,.055,-,-,.046,.05,-,,-,-,-,-4.70,-,,
.274,.12,-,-,AYC,A1 Gold,.13,-,-,.13,.14,-,,-,-,-,-.89,-,,
.047,.021,.022,.021,ABU,ABM Res,.021,-.1,8968,.021,.022,-,,-,-,-,-.46,-,,
.023,.007,-,-,AJC,Acacia Coal,.01,-,-,.01,.011,-,,-,-,-,-.08,-,,
.13,.042,.048,.048,ACB,A-Cap Res,.048,-,105,.045,.05,-,,-,-,-,-.93,-,,
.24,.15,-,-,ACS,Accent Res,.185,-,-,.185,.22,-,,-,-,-,-.40,-,,
.022,.010,-,-,AIV,ActiveX,.014,-,-,.014,.015,-,,-,-,-,-1.33,-,,
.021,.002,-,-,ADD,Adavale Resources,.004,-,-,.003,.01,-,,-,-,-,-1.38,-,,
.25,.036,.061,.057,ADN,Adelaide Res,.057,-.5,1034,.057,.069,-,,-,-,-,-3.63,-,,
.60,.315,.335,.33,ABY,Aditya Birla,.335,-,853,.32,.335,-,,-,1.59,-,-.21,-,,
.045,.015,.015,.015,ADY,Admiralty Res,.015,-,2000,.015,.016,-,,-,-,-,-2.90,-,,
.002,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.13,-,,
.04,.012,-,-,ADX,ADX Energy,.015,-,-,.015,.016,-,,-,-,-,-3.21,-,,
.335,.08,-,-,AQR,AEON Metals,.125,-,-,.125,.14,-,,-,-,-,-.04,-,,
.19,.063,.11,.097,AFR,African Energy Res cdi,.097,-.8,1460,.097,.11,-,,-,-,-,-3.86,-,,
.19,.045,.055,.051,AGR,Aguia Res,.055,-.5,4000,.055,.10,-,,-,-,-,-2.01,-,,
4.730,1.94,2.15,2.10,AQG,Alacer Gold cdi,2.14,+1,1688,2.11,2.14,-,,-,-,-,-318.93,-,,
.205,.035,.079,.075,AUQ,Alara Res,.075,-,1342,.066,.079,-,,-,-,-,-2.84,-,,
.146,.023,.026,.025,ALY,Alchemy Resources,.026,+.2,2900,.025,.035,-,,-,-,-,-1.36,-,,
.030,.001,.002,.002,AYN,Alcyone Res,.002,-,25500,.001,.002,-,,-,-,-,-.68,-,,
.02,.001,-,-,AYNO,  opt may15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.002,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.25,.145,-,-,AQI,Alicanto Min,.22,-,-,.20,.21,-,,-,-,-,-4.80,-,,
.825,.245,.345,.33,ALK,Alkane Res,.33,-,3626,.33,.34,-,,-,-,-,19.00,1.7,,
.065,.012,-,-,AHQ,Allegiance Coal,.014,-,-,.015,.03,-,,-,-,-,-.88,-,,
.01,.001,-,-,AHQO,  opt mar14,-,-,-,-,.012,-,,-,-,-,-,-,,
.235,.093,.125,.125,AGS,Alliance Res,.125,+.5,305,.125,.13,-,,-,-,-,-2.14,-,,
.089,.023,-,-,AGE,Alligator Energy,.05,-,-,.046,.053,-,,-,-,-,-.93,-,,
.018,.003,.006,.005,AYR,Alloy Res,.005,-,2229,.005,.007,-,,-,-,-,-.42,-,,
.019,.005,-,-,AYM,Altuis Mining,.009,-,-,.005,.018,-,,-,-,-,-.52,-,,
.31,.115,.16,.14,AOH,Altona Min,.16,+.5,1808,.145,.16,-,,-,-,-,2.40,6.7,,
.19,.076,-,-,AJM,Altura Min,.135,-,-,.135,.14,-,,-,-,-,-.22,-,,
1.405,.89,1.06,1.045,AWC,Alumina,1.06,+1,31721,1.055,1.06,-,,-,1.01,-,-1.92,-,,
.275,.13,.15,.15,AQO,Ambassador Oil & Gas,.15,-,2400,.145,.15,-,,-,-,-,-3.78,-,,
1.73,.92,1.25,1.25,AXZ,Amex Res,1.25,+5,50,1.25,1.29,-,,-,-,-,-4.51,-,,
.42,.075,.122,.12,AMX,Ampella Min,.12,-,2945,.12,.125,-,,-,-,-,-10.56,-,,
.10,.032,.072,.072,AEK,Anatolia Energy,.072,+.6,3,.066,.075,-,,-,-,-,-.60,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.003,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.05,.22,-,,-,-,-,-2.61,-,,
1.25,1.079,-,-,ATM,Aneka Tambang cdi,-,-,-,-,-,2.11,,2.45,-,-,5.18,-,,
.09,.004,-,-,AAR,Anglo Aust Res,.028,-,-,.028,.032,-,,-,-,-,-1.70,-,,
6.02,2.49,2.50,2.49,AGG,Anglogold Ashanti cdi,2.49,-1,114,2.49,2.70,4.69,,-,8.89,1.88,-401.41,-,,
.079,.019,-,-,AWV,Anova Metals,.02,-,-,.019,.023,-,,-,-,-,-8.67,-,,
.585,.27,.53,.53,AZZ,Antares Energy,.53,+.5,29,.52,.54,-,,-,-,-,5.50,9.6,,
.255,.024,-,-,AZY,Antipa Min,.03,-,-,.03,.034,-,,-,-,-,-1.10,-,,
.155,.006,-,-,AZYOA,  opt dec14,.006,-,-,.003,.01,-,,-,-,-,-,-,,
.052,.002,.023,.023,AOM,AO Energy,.023,+.1,750,.021,.023,-,,-,-,-,-9.20,-,,
.004,.002,-,-,AAL,APAC Coal,.004,-,-,.002,.027,-,,-,-,-,-.11,-,,
.088,.02,-,-,AQQ,Aphrodite Gold,.022,-,-,.021,.022,-,,-,-,-,-.54,-,,
