ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4694.9 at 16:36 1/3/2010  Report at 19:06 Monday 1/3/2010. Processed 19:46 Monday 1/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.24,0.21,TDO,3D Oil Ltd,0.24,-1,5682,0.24,0.25,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.018,0.021,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.06,,-,0.06,0.065,-,,-,-,-,-5.03,-
0.70,0.29,0.44,0.43,ARH,A'asian Resour,0.43,-1,407,0.43,0.445,-,,-,-,-,-2.85,-
0.42,0.11,0.34,0.32,AAM,A1 Min Ltd,0.335,2.5,2753,0.33,0.34,-,,-,-,-,-3.99,-
0.07,0.006,0.029,0.028,ABU,ABM Res NL,0.029,0.1,1130,0.027,0.029,-,,-,-,-,-0.65,-
0.25,0.15,-,-,AII,Abra Min Ltd,0.16,,-,0.16,0.18,-,,-,-,-,-1.39,-
0.60,0.105,0.36,0.355,ACB,A-Cap Res,0.36,2,476,0.36,0.365,-,,-,-,-,-2.93,-
0.27,0.071,0.195,0.18,ACS,Accent Res NL,0.18,-1,5963,0.18,0.19,-,,-,-,-,-1.37,-
0.026,0.003,0.023,0.018,AEX,Acclaim Explore,0.018,-0.4,771989,0.018,0.019,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.006,-,,-,-,-,-,-
0.12,0.042,-,-,AIV,Activex Ltd,0.08,,-,0.082,0.088,-,,-,-,-,-1.66,-
0.06,0.001,0.011,0.011,AIVO,  opt jul10,0.011,,150,0.012,0.02,-,,-,-,-,-,-
0.53,0.31,0.39,0.385,ADU,Adamus Res,0.39,0.5,774,0.38,0.39,-,,-,-,-,-10.25,-
0.065,0.016,-,-,ADD,Adavale Resource,0.028,,-,0.028,0.037,-,,-,0.03,-,-0.3,-
0.16,0.04,0.135,0.13,ADE,Adelaide Energy,0.135,,1188,0.135,0.14,-,,-,-,-,1.39,9.7
0.395,0.049,0.225,0.22,ADN,Adelaide Res,0.225,0.5,854,0.225,0.235,-,,-,-,-,4.86,4.6
0.385,0.045,0.33,0.325,ADI,Adelphi Energy,0.325,-1.5,572,0.325,0.335,-,,-,-,-,-5.87,-
1.65,0.096,1.045,0.98,ABY,Aditya Birla,1.035,8.5,19424,1.025,1.04,-,,-,1.42,-,-17.34,-
0.037,0.011,0.013,0.012,ADY,Admiralty Res,0.012,,168613,0.012,0.013,-,,-,-,-,-2.73,-
0.125,0.03,-,-,AVD,Advance Energy,0.06,,-,0.044,0.05,-,,-,0.04,-,-1.06,-
1.24,0.50,0.57,0.555,AED,AED Oil Ltd,0.57,1,954,0.57,0.575,-,,-,-,-,-66.9,-
0.24,0.02,0.099,0.095,AFR,African Energy Res cdi,0.095,-0.4,2150,0.095,0.10,-,,-,-,-,-1.5,-
0.027,0.009,0.01,0.009,AAE,Agri Energy Ltd,0.009,-0.1,244,0.009,0.01,-,,-,0.19,-,-10.8,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.18,0.24,-,,-,-,-,-1.12,-
0.25,0.035,-,-,AUQ,Alara Res Ltd,0.11,,-,0.11,0.15,-,,-,-,-,-11.01,-
1.27,0.042,0.72,0.68,ALY,Alchemy Resource,0.71,0.5,2780,0.71,0.72,-,,-,-,-,-3.27,-
0.96,0.002,-,-,ALYO,  opt aug10,0.45,,-,0.43,0.50,-,,-,-,-,-,-
0.06,0.029,0.036,0.035,AYN,Alcyone Res Ltd,0.036,0.2,5393,0.035,0.036,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,0.001,-,,-,-,-,-,-
0.49,0.18,0.31,0.31,ALK,Alkane Res Ltd,0.31,,67,0.31,0.325,-,,-,-,-,-0.25,-
0.98,0.363,0.52,0.505,AGS,Alliance Res,0.52,,669,0.51,0.535,-,,-,-,-,-8.3,-
