ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4666.1 at 2011-07-07T16:38:02. Report at Thursday, July 7, 2011. Processed Friday at 2011-07-08T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.125,.155,.155,TDO,3D Oil,.155,+.5,300,.14,.155,-,,-,-,-,-.44,-,,
.062,.02,.055,.055,DDD,3D Res,.055,+.5,379,.05,.055,-,,-,-,-,-.93,-,,
.63,.185,.22,.21,ARH,A'asian Resources,.215,+.5,1704,.205,.215,-,,-,-,-,.57,37.7,,
.22,.022,-,-,AAM,A1 Minerals,.03,-,-,.03,.032,-,,-,-,-,-2.95,-,,
.058,.024,.048,.045,ABU,ABM Res,.046,+.1,186643,.045,.046,-,,-,-,-,.82,5.6,,
.40,.095,-,-,AII,Abra Min,.395,-,-,.39,.395,-,,-,-,-,-1.98,-,,
.76,.165,.22,.21,ACB,A-Cap Res,.215,-1,712,.205,.215,-,,-,-,-,-2.10,-,,
.46,.135,.36,.355,ACS,Accent Res,.355,-.5,575,.355,.365,-,,-,-,-,-.69,-,,
.027,.002,.003,.003,AEX,Acclaim Explore,.003,+.1,97132,.002,.003,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.124,.038,-,-,AIV,ActiveX,.05,-,-,.047,.05,-,,-,-,-,-1.06,-,,
.012,.007,.01,.01,AIVO,  opt jul12,.01,+.1,330,.01,.013,-,,-,-,-,-,-,,
.895,.456,.62,.60,ADU,Adamus Res,.60,-1,2468,.585,.61,-,,-,-,-,-38.53,-,,
