ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5247.9 at 2015-11-05T16:38:05. Report at Thursday, November 5, 2015. Processed Friday at 2015-11-06T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.69,.385,4.57,4.19,1PG,1-Page,4.30,-20,6817,4.30,4.31,-,,-,.08,-,-15.05,-,,
.096,.044,-,-,TDO,3D Oil,.076,-,-,.076,.082,-,,-,-,-,.97,7.8,,
.008,.003,-,-,DDD,3D Res,.004,-,-,.003,.005,-,,-,-,-,-.20,-,,
.019,.006,.014,.013,88E,88 Energy,.014,+.2,150820,.013,.014,-,,-,-,-,-8.45,-,,
.007,.002,.005,.005,88EO,  opt mar18,.005,-,30000,.005,.006,-,,-,-,-,-,-,,
.054,.025,.029,.029,AYC,A1 Gold,.029,-,880,.029,.037,-,,-,-,-,-5.90,-,,
.03,.004,-,-,AYCO,  opt nov19,.011,-,-,.011,.026,-,,-,-,-,-,-,,
.04,.001,-,-,ABL,Abilene Oil & Gas,.02,-,-,.003,.01,-,,-,-,-,-4.89,-,,
.359,.17,.175,.17,ABU,ABM Res,.17,-1,5462,.17,.18,-,,-,-,-,-3.81,-,,
.005,.001,-,-,AJC,Acacia Coal,.003,-,-,.002,.003,-,,-,-,-,-.02,-,,
.065,.016,.02,.02,ACB,A-Cap Res,.02,-.5,273,.02,.025,-,,-,-,-,-.78,-,,
.36,.10,-,-,ACS,Accent Res,.13,-,-,.13,.15,-,,-,-,-,-7.67,-,,
.035,.014,-,-,AIV,ActiveX,.025,-,-,.009,.014,-,,-,-,-,-.15,-,,
.06,.002,-,-,ADD,Adavale Resources,.014,-,-,.013,.05,-,,-,-,-,-3.69,-,,
.041,.016,.017,.016,ADN,Adelaide Res,.017,-.1,7486,.016,.017,-,,-,-,-,-.44,-,,
.009,.004,-,-,ADNO,  opt sep16,.007,-,-,.004,.006,-,,-,-,-,-,-,,
.26,.145,.225,.225,ABY,Aditya Birla,.225,-1,90,.225,.23,-,,-,.91,-,-70.11,-,,
.037,.014,.018,.018,ADY,Admiralty Res,.018,-,1106,.018,.02,-,,-,-,-,-.48,-,,
.01,.003,-,-,ADX,ADX Energy,.007,-,-,.007,.008,-,,-,-,-,.01,70.0,,
.12,.039,-,-,AQR,AEON Metals,.044,-,-,.044,.06,-,,-,-,-,-3.09,-,,
.092,.045,.055,.055,AFR,African Energy Res cdi,.055,-,375,.051,.055,-,,-,-,-,-1.17,-,,
.25,.10,-,-,AMN,Agrimin,.20,-,-,.18,.22,-,,-,-,-,-1.41,-,,
.15,.06,-,-,AMNOA,  opt dec15,.125,-,-,.10,.25,-,,-,-,-,-,-,,
.225,.025,.175,.16,AGR,Aguia Res,.175,+1.5,6608,.16,.175,-,,-,-,-,-4.32,-,,
3.39,1.905,2.86,2.82,AQG,Alacer Gold cdi,2.85,-3,578,2.84,2.85,-,,-,-,-,34.18,8.3,,
.042,.005,.01,.009,AUQ,Alara Res,.009,-.1,6056,.009,.01,-,,-,-,-,-.67,-,,
.051,.013,-,-,ALY,Alchemy Resources,.017,-,-,.018,.023,-,,-,-,-,-2.41,-,,
.048,.002,.025,.024,AWD,Aleator Energy,.024,-.2,17929,.024,.025,-,,-,-,-,-24.57,-,,
.09,.04,-,-,AQI,Alicanto Min,.045,-,-,.045,-,-,,-,-,-,-5.00,-,,
