ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4333.7 at 2011-08-29T16:42:09. Report at Monday, August 29, 2011. Processed Tuesday at 2011-08-30T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.105,.15,.15,TDO,3D Oil,.15,-,325,.115,.15,-,,-,-,-,-.44,-,,
.062,.028,.054,.05,DDD,3D Res,.054,+.6,541,.048,.054,-,,-,-,-,-.93,-,,
.63,.15,.23,.22,ARH,A'asian Resources,.23,+2,400,.21,.23,-,,-,-,-,.57,40.4,,
.165,.022,.029,.026,AAM,A1 Minerals,.028,-,16303,.027,.029,-,,-,-,-,-2.95,-,,
.058,.024,.051,.049,ABU,ABM Res,.05,+.2,153774,.049,.05,-,,-,-,-,.82,6.1,,
.76,.165,.31,.275,ACB,A-Cap Res,.30,+3,6644,.29,.30,-,,-,-,-,-2.10,-,,
.46,.205,.385,.355,ACS,Accent Res,.37,+3.5,6709,.355,.37,-,,-,-,-,-.69,-,,
.027,.002,.002,.002,AEX,Acclaim Explore,.002,-.1,31650,.002,.003,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,-,-,,-,-,-,-,-,,
.245,.069,.13,.13,ACN,Acer Energy Ltd,.13,-,48,.13,.14,-,,-,-,-,-2.20,-,,
.124,.025,-,-,AIV,ActiveX,.029,-,-,-,-,-,,-,-,-,-1.06,-,,
.014,.002,-,-,AIVO,  opt jul12,.003,-,-,.003,.005,-,,-,-,-,-,-,,
.895,.525,.67,.66,ADU,Adamus Res,.67,-,1423,.66,.68,-,,-,-,-,-38.53,-,,
.042,.015,.027,.026,ADD,Adavale Resources,.027,+.2,2600,.026,.027,-,,-,.02,-,-.61,-,,
.80,.051,.62,.61,AAO,Adept Solutions,.61,-,348,.61,.65,-,,-,-,-,-1.22,-,,
.16,.011,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
.185,.06,.125,.12,ADE,Adelaide Energy,.12,-.5,5857,.12,.125,-,,-,-,-,.37,32.4,,
.27,.087,.094,.091,ADN,Adelaide Res,.091,-.1,1836,.092,.097,-,,-,-,-,-.58,-,,
1.95,.88,1.265,1.19,ABY,Aditya Birla,1.265,+7.5,5274,1.245,1.265,9.00,f,2.04,1.69,7.11,18.32,6.9,,
.097,.023,.055,.05,ADY,Admiralty Res,.052,+.3,4880,.051,.052,-,,-,-,-,3.01,1.7,,
.035,.007,-,-,AVD,Advance Energy,.012,-,-,.008,.01,-,,-,-.02,-,-4.95,-,,
.01,.002,-,-,AVDOA,  opt aug12,.002,-,-,-,-,-,,-,-,-,-,-,,
.15,.07,.105,.096,ADX,ADX Energy,.105,+.5,19516,.10,.105,-,,-,-,-,-.76,-,,
.585,.074,-,-,AED,AED Oil,.145,-,-,-,-,-,,-,.89,-,-3.48,-,,
1.045,.077,.395,.37,AFR,African Energy Res cdi,.395,+2,23691,.385,.395,-,,-,-,-,-.63,-,,
.45,.09,.31,.30,AKI,African Iron,.31,+2,4318,.305,.31,-,,-,-,-,1.05,29.5,,
.25,.025,.115,.115,AKIOA,  opt dec13,.115,+1,250,.11,.12,-,,-,-,-,-,-,,
.033,.005,.008,.008,AAE,Agri Energy,.008,-,500,.008,.009,-,,-,-,-,-15.73,-,,
1.56,.405,.65,.64,AGR,Aguia Res,.64,-5,180,.605,.64,-,,-,-,-,-5.47,-,,
10.98,7.60,10.67,10.44,AQG,Alacer Gold cdi,10.46,-,3757,10.01,10.52,-,,-,-,-,-,-,,
.51,.091,.33,.33,AUQ,Alara Res,.33,+3,150,.31,.34,-,,-,-,-,-3.44,-,,
.30,.039,.075,.075,ALB,Albidon cdi,.075,+.6,200,.07,.084,-,,-,-,-,18.52,.4,,
.815,.125,.155,.155,ALY,Alchemy Resources,.155,-.5,500,.155,.16,-,,-,-,-,-2.22,-,,
.145,.02,.105,.10,AYN,Alcyone Res,.10,-,44652,.10,.105,-,,-,-,-,-.20,-,,
.039,.021,-,-,AYNOB,  opt sep11,.024,-,-,-,-,-,,-,-,-,-,-,,
2.73,.445,1.775,1.685,ALK,Alkane Res,1.775,+11.5,7337,1.77,1.78,-,,-,-,-,3.00,59.2,,
.54,.135,.185,.165,AGS,Alliance Res,.185,+2,3016,.17,.185,-,,-,-,-,-1.90,-,,
3.13,.37,2.65,2.37,ALD,Allied Gold cdi,2.42,-18,2805,2.38,2.42,-,,-,-,-,-.75,-,,
.245,.076,.097,.097,AGE,Alligator Energy,.097,+.5,200,.095,.097,-,,-,-,-,-,-,,
.076,.018,.03,.03,AYR,Alloy Res,.03,-,3900,.028,.032,-,,-,-,-,-.31,-,,
.452,.127,.29,.28,AOH,Altona Min,.285,+1,2749,.28,.29,-,,-,-,-,.57,50.0,,
.225,.115,.185,.18,AJM,Altura Min,.185,+1,6881,.18,.185,-,,-,-,-,1.30,14.2,,
2.72,1.625,1.765,1.73,AWC,Alumina,1.75,+3.5,109574,1.75,1.76,6.84,f,.27,1.14,3.91,1.88,93.1,,
.315,.19,.22,.215,AMU,Amadeus Energy,.215,-,582,.215,.22,-,,-,.29,-,-2.64,-,,
1.50,.12,1.03,.97,AXZ,Amex Res,1.03,+3,110,.97,1.03,-,,-,-,-,-2.13,-,,
3.42,1.66,2.12,2.07,AMX,Ampella Min,2.09,-1,1556,2.09,2.10,-,,-,-,-,-11.95,-,,
.34,.13,-,-,AHR,Anchor Res,.28,-,-,-,-,-,,-,-,-,-1.46,-,,
1.365,1.186,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,3.28,,.58,.11,2.62,1.91,65.4,,
.046,.012,.012,.012,AAR,Anglo Aust Res,.012,-.1,187,.012,.014,-,,-,-,-,-.15,-,,
10.25,6.50,8.60,8.60,AGG,Anglogold Ashanti cdi,8.60,+29,1,7.45,8.60,4.64,,12.03,2.60,.54,55.83,15.4,,
.605,.34,.42,.41,AZZ,Antares Energy,.42,+1.5,3988,.40,.425,-,,-,-,-,26.56,1.6,,
.22,.12,.13,.13,AZY,Antipa Min Ltd,.13,-,1000,.12,.13,-,,-,-,-,-,-,,
.065,.04,.046,.046,AZYO,  opt mar13,.046,+.2,100,.044,.046,-,,-,-,-,-,-,,
7.30,3.03,5.40,5.30,AVM,Anvil Min cdi,5.31,+1,142,5.30,5.31,-,,-,-,-,-23.97,-,,
.04,.009,-,-,AAL,APAC Coal,.01,-,-,-,-,-,,-,-,-,-.19,-,,
.026,.006,.011,.01,AXM,Apex Minerals,.011,+.1,29922,.01,.011,-,,-,-,-,-.87,-,,
.008,.001,.003,.003,AXMO,  opt nov12,.003,-,10025,.003,.004,-,,-,-,-,-,-,,
.16,.086,.11,.11,AQQ,Aphrodite Gold,.11,+1,250,.10,.11,-,,-,-,-,-.32,-,,
.042,.021,-,-,AQQO,  opt dec13,.025,-,-,-,-,-,,-,-,-,-,-,,
.125,.049,.079,.077,AON,Apollo Minerals,.078,+.3,4580,.074,.078,-,,-,-,-,-3.96,-,,
.016,.001,-,-,AONO,  opt nov11,.001,-,-,-,-,-,,-,-,-,-,-,,
6.81,3.27,3.84,3.75,AQP,Aquarius Platinum,3.83,+9,7133,3.63,3.96,8.27,,-,-,2.16,-2.10,-,,
10.31,4.61,6.46,6.21,AQA,Aquila Res,6.38,+25,3447,6.28,6.41,-,,-,-,-,-10.50,-,,
1.79,.475,.635,.615,ARU,Arafura Resources,.615,-,13354,.615,.625,-,,-,-,-,-3.00,-,,
.053,.014,-,-,ARX,ARC Explore,.016,-,-,-,-,-,,-,-,-,-.67,-,,
.016,.001,-,-,ARXO,  opt jun12,.002,-,-,-,-,-,,-,-,-,-,-,,
.32,.105,-,-,AXE,Archer Explore,.20,-,-,.175,.205,-,,-,-,-,-1.07,-,,
.29,.073,.24,.23,ARD,Argent Minerals,.235,-,7638,.23,.235,-,,-,-,-,-7.23,-,,
.375,.12,-,-,AVK,Argentina Min,.125,-,-,.12,.125,-,,-,-,-,-,-,,
.22,.046,-,-,AVKO,  opt mar15,.046,-,-,.044,.06,-,,-,-,-,-,-,,
.165,.036,.05,.05,AXT,Argo Explore,.05,-.5,661,.047,.055,-,,-,-,-,-.91,-,,
.195,.058,.06,.058,ARE,Argonaut Res,.06,+.2,9900,.058,.063,-,,-,-,-,-1.15,-,,
.365,.018,-,-,AGY,Argosy Minerals,.13,-,-,.10,.13,-,,-,-,-,-1.06,-,,
.23,.14,-,-,AHK,ARK Mines Ltd,.18,-,-,.18,.195,-,,-,-,-,-,-,,
.10,.028,.031,.029,ARV,Artemis Res,.031,+.3,2962,.028,.031,-,,-,-,-,-3.61,-,,
.25,.07,-,-,AAJ,Aruma Res,.10,-,-,-,-,-,,-,-,-,-,-,,
.071,.012,.042,.041,ATN,Ashburton Min,.041,+.1,1848,.04,.041,-,,-,-,-,.11,37.3,,
1.14,.072,.50,.48,AKM,Aspire Min,.485,+1.5,18562,.485,.50,-,,-,-,-,-.44,-,,
11.75,5.49,11.75,11.45,AZT,Aston Res,11.60,+20,4524,11.56,11.65,-,,-,-,-,36.00,32.2,,
.008,.003,.004,.003,ARO,Astro Res,.003,-,24700,.003,.004,-,,-,-,-,-.03,-,,
.003,.001,-,-,AROOB,  opt nov12,.001,-,-,-,-,-,,-,-,-,-,-,,
.225,.076,.10,.10,AHN,Athena Res,.10,-1,100,.10,.11,-,,-,-,-,-.78,-,,
.09,.02,.033,.02,AHNOA,  opt apr12,.02,-1.5,1690,.02,.032,-,,-,-,-,-,-,,
