ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4554.4 at 16:36 2/8/2010  Report at 19:05 Monday 2/8/2010. Processed 19:24 Monday 2/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.091,-,-,TDO,3D Oil Ltd,0.17,,-,0.165,0.17,-,,-,-,-,-0.27,-
0.029,0.014,0.029,0.029,DDD,3D Res Ltd,0.029,,540,0.026,0.029,-,,-,-,-,-1.9,-
0.109,0.029,-,-,AAO,A'asia Cons Ltd,0.06,,-,0.06,0.07,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,-,-,,-,-,-,-,-
0.67,0.21,0.245,0.245,ARH,A'asian Resour,0.245,,40,0.25,0.255,-,,-,-,-,-1.4,-
0.42,0.135,0.175,0.17,AAM,A1 Min Ltd,0.175,,9694,0.175,0.18,-,,-,-,-,-3.56,-
0.07,0.016,0.028,0.026,ABU,ABM Res NL,0.027,,124875,0.026,0.027,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.10,,-,0.095,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.375,0.36,ACB,A-Cap Res,0.37,1,1428,0.365,0.37,-,,-,0.14,-,-0.91,-
0.27,0.13,-,-,ACS,Accent Res NL,0.24,,-,0.225,0.24,-,,-,-,-,-1.53,-
0.029,0.004,0.019,0.017,AEX,Acclaim Explore,0.019,0.3,60500,0.018,0.019,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.003,0.025,-,,-,-,-,-,-
0.14,0.05,-,-,AIV,Activex Ltd,0.09,,-,0.075,0.089,-,,-,-,-,-1.49,-
