ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4118.3 at 2012-07-13T16:51:07. Report at Friday, July 13, 2012. Processed Saturday at 2012-07-14T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.17,.06,.073,.073,TDO,3D Oil,.073,-.2,70,.068,.073,-,,-,-,-,-.62,-,,
.055,.023,-,-,DDD,3D Res,.023,-,-,-,-,-,,-,-,-,-.44,-,,
.335,.105,.11,.11,ARH,A'asian Resources,.11,-1,13,.115,.125,-,,-,-,-,.47,23.4,,
.295,.20,-,-,AYC,A1 Gold,.24,-,-,-,-,-,,-,-,-,-,-,,
.082,.035,.041,.04,ABU,ABM Res,.04,-.1,45940,.04,.041,-,,-,-,-,-.43,-,,
.094,.023,.025,.025,AJC,Acacia Coal,.025,-,5252,.025,.031,-,,-,-,-,-1.14,-,,
.45,.115,.13,.125,ACB,A-Cap Res,.13,-,1133,.13,.145,-,,-,-,-,-2.06,-,,
.405,.215,-,-,ACS,Accent Res,.25,-,-,-,-,-,,-,-,-,-.42,-,,
.245,.105,.135,.125,ACN,Acer Energy,.135,+.5,1642,.135,.14,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.024,-,-,-,-,-,,-,-,-,-.78,-,,
.009,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.033,.01,-,-,ADD,Adavale Resources,.014,-,-,-,-,-,,-,.01,-,-.51,-,,
.13,.049,-,-,ADN,Adelaide Res,.05,-,-,-,-,-,,-,-,-,-.95,-,,
.784,.085,.085,.085,AAO,Adept Solutions,.085,-,745,.084,.18,-,,-,.10,-,-9.92,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.655,.42,.455,.445,ABY,Aditya Birla,.445,-1,3871,.445,.45,5.00,,1.70,-,11.24,8.48,5.2,,
.071,.043,-,-,ADY,Admiralty Res,.052,-,-,.047,.052,-,,-,-,-,-.44,-,,
.012,.003,.004,.004,AVD,Advance Energy,.004,-,15,.003,.004,-,,-,-,-,-.73,-,,
.002,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.021,.024,.023,ADX,ADX Energy,.024,-.1,1406,.023,.024,-,,-,-,-,-1.93,-,,
.58,.16,.175,.17,AFR,African Energy Res cdi,.175,-,20164,.17,.175,-,,-,-,-,-1.92,-,,
.01,.004,.007,.007,AAE,Agri Energy,.007,-.1,904,.007,.008,-,,-,-,-,-.23,-,,
.74,.14,.18,.18,AGR,Aguia Res,.18,+2,150,.16,.18,-,,-,-,-,-9.22,-,,
12.30,4.66,4.84,4.72,AQG,Alacer Gold cdi,4.74,+8,4973,4.74,4.76,-,,-,-,-,28.59,16.6,,
