ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4111.0 at 2011-12-30T14:43:55. Report at Friday, December 30, 2011. Processed Tuesday at 2012-01-03T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.08,-,-,TDO,3D Oil,.08,-,-,.081,.09,-,,-,-,-,-.49,-,,
.062,.036,-,-,DDD,3D Res,.045,-,-,.042,.045,-,,-,-,-,-.33,-,,
.56,.15,-,-,ARH,A'asian Resources,.185,-,-,.19,.195,-,,-,-,-,-.07,-,,
.082,.024,.055,.054,ABU,ABM Res,.055,+.2,4353,.054,.055,-,,-,-,-,-.41,-,,
.185,.04,-,-,AJC,Acacia Coal Ltd,.05,-,-,.045,.052,-,,-,-,-,-.02,-,,
.76,.165,.24,.225,ACB,A-Cap Res,.24,+1,1040,.225,.24,-,,-,-,-,-2.30,-,,
.405,.205,.29,.27,ACS,Accent Res,.27,-2,275,.275,.28,-,,-,-,-,-.54,-,,
.245,.105,.125,.115,ACN,Acer Energy Ltd,.125,+.5,1145,.12,.125,-,,-,-,-,-5.10,-,,
.124,.02,.02,.02,AIV,ActiveX,.02,-,1200,.02,.024,-,,-,-,-,-.95,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.042,.013,-,-,ADD,Adavale Resources,.015,-,-,-,-,-,,-,.01,-,-.47,-,,
.80,.135,.35,.35,AAO,Adept Solutions,.35,-,40,.35,.38,-,,-,-,-,-3.04,-,,
.15,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
.225,.081,-,-,ADE,Adelaide Energy,.195,-,-,-,-,-,,-,-,-,-4.62,-,,
.20,.067,.074,.074,ADN,Adelaide Res,.074,-.1,-,.07,.074,-,,-,-,-,-.98,-,,
1.95,.68,.70,.685,ABY,Aditya Birla,.69,+1,110,.69,.70,9.00,,1.41,1.67,13.04,12.66,5.5,,
.097,.031,.052,.05,ADY,Admiralty Res,.05,-.2,4343,.049,.052,-,,-,-,-,2.84,1.8,,
.035,.005,-,-,AVD,Advance Energy,.005,-,-,.004,.008,-,,-,-.03,-,-4.44,-,,
.01,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.13,.062,.07,.068,ADX,ADX Energy,.068,-.2,1125,.067,.068,-,,-,-,-,-1.57,-,,
1.045,.225,.26,.25,AFR,African Energy Res cdi,.26,+.5,273,.255,.26,-,,-,-,-,-1.58,-,,
