ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4282.7 at 2012-08-01T16:43:06. Report at Wednesday, August 1, 2012. Processed Thursday at 2012-08-02T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.15,.06,.069,.065,TDO,3D Oil,.068,+.3,6493,.068,.069,-,,-,-,-,-.62,-,,
.055,.023,-,-,DDD,3D Res,.025,-,-,-,-,-,,-,-,-,-.44,-,,
.335,.105,.14,.14,ARH,A'asian Resources,.14,-,300,.13,.14,-,,-,-,-,.47,29.8,,
.30,.20,-,-,AYC,A1 Gold,.30,-,-,-,-,-,,-,-,-,-,-,,
.082,.035,.04,.038,ABU,ABM Res,.039,-,35390,.038,.04,-,,-,-,-,-.43,-,,
.094,.021,.021,.021,AJC,Acacia Coal,.021,-.1,5985,.022,.024,-,,-,-,-,-1.14,-,,
.415,.115,.15,.15,ACB,A-Cap Res,.15,-.5,680,.15,.155,-,,-,-,-,-2.06,-,,
.405,.215,-,-,ACS,Accent Res,.25,-,-,.25,.30,-,,-,-,-,-.42,-,,
.245,.105,.13,.12,ACN,Acer Energy,.12,-.5,2900,.12,.13,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.018,-,-,-,-,-,,-,-,-,-.78,-,,
.032,.01,.02,.02,ADD,Adavale Resources,.02,-,1158,.013,.02,-,,-,.01,-,-.51,-,,
.115,.045,-,-,ADN,Adelaide Res,.048,-,-,.045,.048,-,,-,-,-,-.95,-,,
.637,.083,-,-,AAO,Adept Solutions,.085,-,-,-,-,-,,-,.10,-,-9.92,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.505,.41,.42,.41,ABY,Aditya Birla,.41,-.5,811,.41,.415,5.00,,1.70,-,12.20,8.48,4.8,,
.071,.043,.044,.044,ADY,Admiralty Res,.044,-,4844,.044,.045,-,,-,-,-,-.44,-,,
.012,.003,-,-,AVD,Advance Energy,.004,-,-,-,-,-,,-,-,-,-.73,-,,
.002,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.105,.02,.022,.021,ADX,ADX Energy,.022,-.1,8750,.021,.022,-,,-,-,-,-1.93,-,,
.495,.16,.195,.18,AFR,African Energy Res cdi,.185,+.5,15193,.18,.185,-,,-,-,-,-1.92,-,,
.01,.004,-,-,AAE,Agri Energy,.008,-,-,.005,.008,-,,-,-,-,-.23,-,,
.74,.14,.15,.15,AGR,Aguia Res,.15,-,300,.15,.155,-,,-,-,-,-9.22,-,,
12.30,4.66,5.95,5.73,AQG,Alacer Gold cdi,5.89,-3,4642,5.87,5.91,-,,-,-,-,28.59,20.6,,
.42,.23,-,-,AUQ,Alara Res,.295,-,-,.28,.295,-,,-,-,-,-2.59,-,,
.203,.072,-,-,ALY,Alchemy Resources,.084,-,-,-,-,-,,-,-,-,-1.68,-,,
.12,.031,.037,.035,AYN,Alcyone Res,.037,+.2,8713,.036,.037,-,,-,-,-,-.52,-,,
.023,.011,-,-,AWD,Aleator Energy,.013,-,-,-,-,-,,-,-,-,.05,26.0,,
.013,.003,-,-,AWDO,  opt jan15,.004,-,-,-,-,-,,-,-,-,-,-,,
2.032,.735,.86,.835,ALK,Alkane Res,.855,+3.5,10532,.85,.86,-,,-,-,-,-1.00,-,,
.19,.08,-,-,AHQ,Allegiance Coal,.08,-,-,-,-,-,,-,-,-,-,-,,
.025,.011,-,-,AHQO,  opt mar14,.011,-,-,-,-,-,,-,-,-,-,-,,
.615,.115,.185,.185,AGS,Alliance Res,.185,-,2750,.185,.19,-,,-,-,-,-1.77,-,,
4.00,1.42,2.09,2.06,ALD,Allied Gold cdi,2.08,-2,6738,2.08,2.13,-,,-,2.99,-,-3.03,-,,
.195,.076,-,-,AGE,Alligator Energy,.095,-,-,.09,.094,-,,-,-,-,-.36,-,,
.037,.008,-,-,AYR,Alloy Res,.008,-,-,.009,.01,-,,-,-,-,-.33,-,,
.15,.025,-,-,AYM,Altuis Mining,.04,-,-,-,-,-,,-,.08,-,-.65,-,,
.33,.19,.28,.27,AOH,Altona Min,.275,+.5,3764,.27,.285,-,,-,-,-,-4.72,-,,
.23,.14,.17,.16,AJM,Altura Min,.17,+.5,4650,.165,.17,-,,-,-,-,-.39,-,,
2.07,.625,.68,.67,AWC,Alumina,.67,-1,58909,.67,.68,5.68,f,.90,1.04,8.48,5.12,13.1,,
.24,.19,.21,.21,AMU,Amadeus Energy,.21,+.5,1500,.205,.21,-,,-,.30,-,.35,60.0,,
.245,.09,-,-,AQO,Ambassador Oil & Gas,.091,-,-,.10,.105,-,,-,-,-,-1.20,-,,
