ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4735.1 at 2011-05-26T16:37:39. Report at Thursday, May 26, 2011. Processed Friday at 2011-05-27T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.14,.19,.19,TDO,3D Oil,.19,-,141,.185,.195,-,,-,-,-,-.44,-,,
.062,.019,-,-,DDD,3D Res,.051,-,-,.052,.06,-,,-,-,-,-.93,-,,
.295,.044,.19,.185,AAO,A'asia Consolidated,.19,-,1972,.185,.19,-,,-,-,-,-1.22,-,,
.16,.011,-,-,AAOO,  opt apr13,.051,-,-,.057,.10,-,,-,-,-,-,-,,
.63,.20,.37,.35,ARH,A'asian Resources,.36,+.5,531,.36,.37,-,,-,-,-,.57,63.2,,
.27,.034,.039,.035,AAM,A1 Minerals,.035,-,3250,.035,.039,-,,-,-,-,-2.95,-,,
.058,.017,.051,.05,ABU,ABM Res,.051,-,97366,.051,.052,-,,-,-,-,.82,6.2,,
.39,.086,.385,.385,AII,Abra Min,.385,-,3000,.38,.385,-,,-,-,-,-1.98,-,,
.76,.28,.305,.30,ACB,A-Cap Res,.30,-,486,.30,.305,-,,-,-,-,-2.10,-,,
.46,.135,.32,.31,ACS,Accent Res,.32,+1,1556,.31,.32,-,,-,-,-,-.69,-,,
.027,.003,.005,.004,AEX,Acclaim Explore,.004,-.1,200150,.004,.005,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.124,.045,-,-,AIV,Activex,.045,-,-,.044,.045,-,,-,-,-,-1.06,-,,
.895,.436,.65,.63,ADU,Adamus Res,.64,+2,4286,.64,.66,-,,-,-,-,-38.53,-,,
.042,.015,.034,.033,ADD,Adavale Resources,.033,-,10098,.033,.034,-,,-,.02,-,-.61,-,,
.185,.06,.13,.125,ADE,Adelaide Energy,.13,+.5,2670,.125,.13,-,,-,-,-,.37,35.1,,
