ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4652.6 at 16:47 9/12/2009  Report at 19:05 Wednesday 9/12/2009. Processed 19:45 Wednesday 9/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.07,0.255,0.24,TDO,3D Oil Ltd,0.24,-1,3128,0.22,0.25,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.019,0.021,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.093,,-,0.084,0.093,-,,-,-,-,-5.03,-
0.70,0.29,0.47,0.46,ARH,A'asian Resour,0.46,-0.5,630,0.46,0.47,-,,-,-,-,-2.85,-
0.42,0.068,0.37,0.345,AAM,A1 Min Ltd,0.36,-2.5,9202,0.36,0.37,-,,-,-,-,-3.99,-
0.07,0.006,0.044,0.041,ABU,ABM Res NL,0.041,-0.3,28960,0.041,0.042,-,,-,-,-,-0.65,-
0.25,0.13,0.18,0.18,AII,Abra Min Ltd,0.18,-5,94,0.18,0.25,-,,-,-,-,-1.39,-
0.60,0.084,0.385,0.37,ACB,A-Cap Res,0.37,-1,5790,0.37,0.38,-,,-,-,-,-2.93,-
0.27,0.055,0.15,0.15,ACS,Accent Res NL,0.15,,300,0.145,0.15,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.005,AEX,Acclaim Explore,0.005,,2500,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.02,-,,-,-,-,-,-
0.12,0.028,0.085,0.085,AIV,Activex Ltd,0.085,,1001,0.085,0.09,-,,-,-,-,-1.66,-
