ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4958.6 at 2011-03-04T16:43:10. Report at Friday, March 4, 2011. Processed Saturday at 2011-03-05T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.14,.23,.23,TDO,3D Oil,.23,+1,600,.215,.235,-,,-,-,-,-.42,-,,
.062,.019,.062,.057,DDD,3D Res,.061,+.4,19983,.06,.061,-,,-,-,-,-1.15,-,,
.295,.044,.195,.19,AAO,A'asia Consolidated,.19,-.5,3548,.185,.195,-,,-,-,-,-.37,-,,
.16,.011,-,-,AAOO,  opt apr13,.09,-,-,.095,.10,-,,-,-,-,-,-,,
.63,.20,.37,.355,ARH,A'asian Resources,.355,-.5,422,.355,.36,-,,-,-,-,-.09,-,,
.345,.063,.066,.064,AAM,A1 Minerals,.066,-.1,16440,.066,.067,-,,-,-,-,-3.50,-,,
.043,.016,.041,.038,ABU,ABM Res,.04,+.3,664438,.039,.04,-,,-,-,-,.82,4.9,,
.32,.086,-,-,AII,Abra Min,.22,-,-,.22,.26,-,,-,-,-,-1.98,-,,
.76,.28,.645,.605,ACB,A-Cap Res,.62,-2,7329,.61,.635,-,,-,-,-,-1.05,-,,
.46,.13,.30,.30,ACS,Accent Res,.30,-,26,.30,.315,-,,-,-,-,-1.06,-,,
.029,.008,.009,.008,AEX,Acclaim Explore,.008,-.1,30011,.008,.009,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,.002,.005,-,,-,-,-,-,-,,
.14,.05,.08,.075,AIV,Activex,.08,+.4,14340,.076,.08,-,,-,-,-,-1.13,-,,
.895,.344,.795,.77,ADU,Adamus Res,.77,-2,8363,.77,.785,-,,-,-,-,-28.16,-,,
.046,.015,.034,.034,ADD,Adavale Resources,.034,-,222,.034,.035,-,,-,.02,-,-.61,-,,
.197,.06,.15,.145,ADE,Adelaide Energy,.145,-.5,8480,.145,.15,-,,-,-,-,-1.14,-,,
.27,.125,.18,.175,ADN,Adelaide Res,.175,-1.5,1900,.175,.18,-,,-,-,-,-.58,-,,
1.47,.62,1.375,1.345,ABY,Aditya Birla,1.35,+1.5,9114,1.35,1.37,-,,-,1.61,-,18.71,7.2,,
.07,.023,.035,.034,ADY,Admiralty Res,.034,+.1,13659,.034,.035,-,,-,-,-,-.09,-,,
.06,.007,.021,.021,AVD,Advance Energy,.021,-,2492,.021,.022,-,,-,.03,-,-2.40,-,,
.01,.002,-,-,AVDOA,  opt aug12,.005,-,-,.004,.006,-,,-,-,-,-,-,,
.265,.085,.11,.105,ADX,ADX Energy,.105,-,4410,.105,.11,-,,-,-,-,-.77,-,,
.09,.001,.001,.001,ADXO,  opt mar11,.001,-,1693,.001,.003,-,,-,-,-,-,-,,
.70,.28,.32,.28,AED,AED Oil,.32,+3,16426,.315,.325,-,,-,-,-,-6.90,-,,
1.045,.064,1.00,.955,AFR,African Energy Res cdi,.955,-3,12328,.955,.96,-,,-,-,-,-.76,-,,
.45,.086,.345,.335,AKI,African Iron,.34,+.5,27687,.33,.345,-,,-,-,-,2.26,15.0,,
.25,.015,-,-,AKIOA,  opt dec13,.16,-,-,.14,.16,-,,-,-,-,-,-,,
.033,.009,.015,.015,AAE,Agri Energy,.015,+.1,22367,.015,.016,-,,-,-,-,-15.73,-,,
1.56,.25,1.49,1.30,AGR,Aguia Res,1.355,-11,4556,1.34,1.355,-,,-,-,-,-4.62,-,,
9.50,7.61,9.35,9.13,AQG,Alacer Gold Corp cdi,9.20,-29,4131,9.11,9.25,-,,-,-,-,-,-,,
.56,.15,.42,.42,ALG,Alamar Res,.42,-3,565,.40,.42,-,,-,-,-,-1.31,-,,
.28,.03,-,-,ALGO,  opt mar13,.20,-,-,.18,.27,-,,-,-,-,-,-,,
.51,.08,.335,.325,AUQ,Alara Res,.33,-.5,5099,.325,.345,-,,-,-,-,-2.24,-,,
.30,.039,.15,.15,ALB,Albidon cdi,.15,+.5,1139,.15,.155,-,,-,-,-,-86.56,-,,
.815,.33,.415,.41,ALY,Alchemy Resources,.41,+1,1199,.41,.415,-,,-,-,-,-2.42,-,,
.086,.019,.074,.071,AYN,Alcyone Res,.073,-.3,391529,.072,.074,-,,-,-,-,1.29,5.7,,
.039,.021,-,-,AYNOB,  opt sep11,.033,-,-,-,.033,-,,-,-,-,-,-,,
1.35,.23,1.35,1.275,ALK,Alkane Res,1.345,+9.5,31930,1.345,1.35,-,,-,-,-,4.80,28.0,,
.55,.28,.415,.385,AGS,Alliance Res,.395,+1.5,2988,.39,.41,-,,-,-,-,-1.42,-,,
.76,.27,.675,.625,ALD,Allied Gold,.65,-2,23735,.64,.66,-,,-,.35,-,6.45,10.1,,
.245,.20,.22,.21,AGE,Alligator Energy,.22,+2,4106,.215,.22,-,,-,-,-,-,-,,
.067,.018,.039,.036,AYR,Alloy Res,.039,-,9989,.035,.039,-,,-,-,-,-.50,-,,
.452,.084,.32,.31,AOH,Altona Min,.32,+1,2582,.32,.33,-,,-,-,-,2.46,13.0,,
.33,.115,.185,.175,AJM,Altura Min,.185,+1,6590,.18,.185,-,,-,-,-,-.54,-,,
.065,.03,.042,.04,AJMOA,  opt aug11,.042,-.1,1004,.042,.049,-,,-,-,-,-,-,,
2.67,1.45,2.46,2.43,AWC,Alumina,2.45,+4,109943,2.44,2.45,6.17,f,.22,1.13,2.52,1.38,177.5,,
.51,.115,.51,.48,AXZ,Amex Res,.50,+1,2345,.485,.54,-,,-,-,-,-2.13,-,,
3.42,.92,2.93,2.79,AMX,Ampella Min,2.87,-5,4354,2.78,2.90,-,,-,-,-,-10.79,-,,
.33,.12,.275,.27,AHR,Anchor Res,.275,-,1050,.27,.275,-,,-,-,-,-1.46,-,,
1.365,1.14,-,-,ATM,Aneka Tambang cdi,1.25,-,-,1.25,-,1.42,,3.91,-,1.14,5.55,22.5,,
.066,.018,.025,.025,AAR,Anglo Aust Res,.025,+.1,5800,.025,.027,-,,-,-,-,-.15,-,,
10.50,7.96,9.62,9.62,AGG,Anglogold Ashanti cdi,9.62,-3,22,9.60,9.80,4.08,,-,8.69,.42,-99.23,-,,
.885,.29,.39,.375,AZZ,Antares Energy,.385,-.5,10788,.385,.39,-,,-,-,-,-.54,-,,
7.30,2.96,6.01,5.97,AVM,Anvil Min cdi,5.97,+9,629,5.96,6.00,-,,-,-,-,-23.97,-,,
.065,.021,-,-,AAL,APAC Coal,.025,-,-,.018,.025,-,,-,-,-,-.29,-,,
.028,.012,.014,.013,AXM,Apex Minerals,.014,-,85732,.013,.014,-,,-,-,-,-4.97,-,,
.009,.003,.003,.003,AXMO,  opt nov12,.003,-,1521,.003,.004,-,,-,-,-,-,-,,
.006,.002,.003,.002,AXMR,  rts 07mar,.003,-,287291,.002,.003,-,,-,-,-,-,-,,
.175,.095,.095,.095,AQQ,Aphrodite Gold,.095,-,516,.095,.098,-,,-,-,-,-,-,,
.042,.021,-,-,AQQO,  opt dec13,.029,-,-,.024,.03,-,,-,-,-,-,-,,
.185,.08,-,-,AON,Apollo Minerals,.085,-,-,.08,.085,-,,-,-,-,-5.70,-,,
