ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4628.8 at 16:34 2/2/2010  Report at 19:05 Tuesday 2/2/2010. Processed 19:40 Tuesday 2/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.30,0.28,TDO,3D Oil Ltd,0.28,1.5,1170,0.275,0.28,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.022,,-,0.02,0.025,-,,-,-,-,-4.66,-
0.12,0.018,0.08,0.08,AAO,A'asia Gold,0.08,0.9,340,0.07,0.08,-,,-,-,-,-5.03,-
0.70,0.29,0.47,0.42,ARH,A'asian Resour,0.44,2,2209,0.43,0.44,-,,-,-,-,-2.85,-
0.42,0.10,0.36,0.34,AAM,A1 Min Ltd,0.36,3,4886,0.355,0.36,-,,-,-,-,-3.99,-
0.07,0.006,0.037,0.032,ABU,ABM Res NL,0.032,-0.1,124325,0.032,0.034,-,,-,-,-,-0.65,-
0.25,0.13,0.18,0.175,AII,Abra Min Ltd,0.175,-0.5,192,0.175,0.19,-,,-,-,-,-1.39,-
0.60,0.105,0.40,0.39,ACB,A-Cap Res,0.39,-0.5,2067,0.38,0.39,-,,-,-,-,-2.93,-
0.27,0.055,-,-,ACS,Accent Res NL,0.195,,-,0.17,0.19,-,,-,-,-,-1.37,-
0.008,0.003,-,-,AEX,Acclaim Explore,0.005,,-,0.004,0.005,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,-,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.085,,-,0.085,0.091,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.02,,-,0.012,0.03,-,,-,-,-,-,-
0.53,0.175,0.43,0.40,ADU,Adamus Res,0.43,,758,0.43,0.435,-,,-,-,-,-10.25,-
0.065,0.014,0.037,0.037,ADD,Adavale Resource,0.037,,33,0.037,0.04,-,,-,0.03,-,-0.3,-
0.16,0.037,0.145,0.14,ADE,Adelaide Energy,0.145,-0.5,1264,0.14,0.145,-,,-,-,-,1.39,10.4
0.395,0.046,0.20,0.19,ADN,Adelaide Res,0.19,,3818,0.19,0.20,-,,-,-,-,4.86,3.9
0.185,0.045,0.18,0.17,ADI,Adelphi Energy,0.17,1,2040,0.165,0.175,-,,-,-,-,-5.87,-
1.65,0.096,1.05,1.00,ABY,Aditya Birla,1.035,7,7380,1.025,1.05,-,,-,1.42,-,-17.34,-
0.037,0.011,0.016,0.015,ADY,Admiralty Res,0.015,,77400,0.015,0.016,-,,-,-,-,-2.73,-
0.125,0.03,-,-,AVD,Advance Energy,0.06,,-,0.052,0.055,-,,-,0.04,-,-1.06,-
1.24,0.50,0.59,0.55,AED,AED Oil Ltd,0.55,-1.5,2044,0.55,0.59,-,,-,-,-,-66.9,-
0.24,0.019,0.105,0.098,AFR,African Energy Res cdi,0.105,0.7,5684,0.105,0.11,-,,-,-,-,-1.5,-
0.027,0.01,0.015,0.01,AAE,Agri Energy Ltd,0.01,-0.5,11650,0.01,0.014,-,,-,0.19,-,-10.8,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.20,,-,0.20,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.13,0.13,AUQ,Alara Res Ltd,0.13,,190,0.13,0.15,-,,-,-,-,-11.01,-
1.27,0.04,0.66,0.64,ALY,Alchemy Resource,0.64,-1,1501,0.64,0.65,-,,-,-,-,-3.27,-
