ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4789.3 at 16:47 3/12/2009  Report at 19:05 Thursday 3/12/2009. Processed 19:26 Thursday 3/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.07,0.26,0.255,TDO,3D Oil Ltd,0.26,,1666,0.255,0.26,-,,-,-,-,-0.46,-
0.026,0.007,0.019,0.019,DDD,3D Res Ltd,0.019,0.2,581,0.019,0.022,-,,-,-,-,-4.66,-
0.12,0.018,0.097,0.097,AAO,A'asia Gold,0.097,,1400,0.085,0.093,-,,-,-,-,-5.03,-
0.70,0.29,0.48,0.465,ARH,A'asian Resour,0.465,-1,802,0.465,0.475,-,,-,-,-,-2.85,-
0.42,0.068,0.42,0.39,AAM,A1 Min Ltd,0.39,-2.5,11312,0.385,0.39,-,,-,-,-,-3.99,-
0.07,0.006,0.035,0.034,ABU,ABM Res NL,0.034,-0.1,17700,0.034,0.035,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.23,,-,0.23,0.25,-,,-,-,-,-1.39,-
0.60,0.084,0.43,0.42,ACB,A-Cap Res,0.43,2,4594,0.42,0.44,-,,-,-,-,-2.93,-
0.27,0.055,0.145,0.14,ACS,Accent Res NL,0.145,0.5,953,0.145,0.15,-,,-,-,-,-1.37,-
0.008,0.003,0.007,0.006,AEX,Acclaim Explore,0.007,0.1,67798,0.005,0.007,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,-,-,,-,-,-,-,-
0.12,0.028,-,-,AIV,Activex Ltd,0.09,,-,0.085,0.09,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.045,,-,0.03,0.055,-,,-,-,-,-,-
0.53,0.16,0.48,0.475,ADU,Adamus Res,0.48,1,5908,0.48,0.485,-,,-,-,-,-10.25,-
0.065,0.014,0.045,0.042,ADD,Adavale Resource,0.044,0.3,1753,0.042,0.044,-,,-,0.03,-,-0.3,-
0.16,0.037,0.13,0.13,ADE,Adelaide Energy,0.13,-1,370,0.13,0.135,-,,-,-,-,1.39,9.4
0.37,0.042,0.295,0.285,ADN,Adelaide Res,0.295,-0.5,2636,0.285,0.295,-,,-,-,-,4.86,6.1
0.185,0.045,0.135,0.13,ADI,Adelphi Energy,0.13,-1,463,0.13,0.14,-,,-,-,-,-5.87,-
1.65,0.096,1.40,1.36,ABY,Aditya Birla,1.38,-1.5,5361,1.375,1.39,-,,-,1.42,-,-17.34,-
0.054,0.009,0.017,0.016,ADY,Admiralty Res,0.016,-0.1,33849,0.016,0.017,-,,-,-,-,-2.73,-
0.125,0.025,0.07,0.07,AVD,Advance Energy,0.07,,575,0.07,0.075,-,,-,0.04,-,-1.06,-
1.305,0.50,0.57,0.55,AED,AED Oil Ltd,0.555,-1.5,1699,0.555,0.565,-,,-,-,-,-66.9,-
0.24,0.01,0.15,0.14,AFR,African Energy Res cdi,0.14,-1.5,14475,0.14,0.15,-,,-,-,-,-1.5,-
0.23,0.14,-,-,ALG,Alamar Res Ltd,0.19,,-,0.195,0.20,-,,-,-,-,-1.12,-
0.25,0.03,-,-,AUQ,Alara Res Ltd,0.18,,-,0.18,0.19,-,,-,-,-,-11.01,-
1.27,0.035,0.765,0.75,ALY,Alchemy Resource,0.75,,2049,0.75,0.755,-,,-,-,-,-3.27,-
0.96,0.001,0.51,0.50,ALYO,  opt aug10,0.50,,950,0.50,0.52,-,,-,-,-,-,-
0.06,0.041,0.048,0.045,AYN,Alcyone Res Ltd,0.048,0.2,18057,0.046,0.048,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.006,-,-,,-,-,-,-,-
0.49,0.10,0.415,0.41,ALK,Alkane Res Ltd,0.415,1,1974,0.41,0.42,-,,-,-,-,-0.25,-
0.98,0.333,0.555,0.535,AGS,Alliance Res,0.54,0.5,3970,0.54,0.55,-,,-,-,-,-8.3,-
0.57,0.24,0.42,0.40,ALD,Allied Gold Ltd,0.415,2,16389,0.41,0.42,-,,-,0.29,-,-1.92,-
0.045,0.011,-,-,AYR,Alloy Res,0.028,,-,0.028,0.032,-,,-,-,-,-0.82,-
2.00,0.683,1.615,1.58,AWC,Alumina Ltd,1.585,1.5,172009,1.58,1.59,12,,0.79,1.30,7.57,9.42,16.8
0.43,0.205,0.27,0.26,AMU,Amadeus Energy,0.26,-1,2782,0.255,0.26,-,,-,0.48,-,3.5,7.4
0.25,0.08,0.20,0.19,AXZ,Amex Res,0.20,1,538,0.17,0.20,-,,-,-,-,-5.32,-
0.69,0.043,0.60,0.555,AMX,Ampella Min,0.59,1,6180,0.59,0.60,-,,-,-,-,-6.37,-
0.50,0.03,0.40,0.38,AMXO,  opt jul10,0.40,-3,698,0.385,0.43,-,,-,-,-,-,-
0.193,0.032,-,-,AHR,Anchor Res,0.16,,-,0.135,0.18,-,,-,-,-,-1.57,-
