ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4593.5 at 2012-10-19T16:22:44. Report at Friday, October 19, 2012. Processed Saturday at 2012-10-20T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.125,.09,TDO,3D Oil,.09,-3.5,3281,.09,.12,-,,-,-,-,-3.38,-,,
.049,.023,-,-,DDD,3D Res,.03,-,-,.025,.03,-,,-,-,-,-.34,-,,
.28,.074,.09,.079,ARH,A'asian Resources,.079,-1.1,1335,.079,.094,-,,-,-,-,-1.26,-,,
.30,.20,-,-,AYC,A1 Gold,.27,-,-,.27,.29,-,,-,-,-,-,-,,
.082,.035,.055,.054,ABU,ABM Res,.055,+.2,52367,.054,.055,-,,-,-,-,-.41,-,,
.073,.016,.017,.016,AJC,Acacia Coal,.016,-.1,15000,.016,.017,-,,-,-,-,-.29,-,,
.325,.11,.135,.135,ACB,A-Cap Res,.135,-,1559,.13,.135,-,,-,-,-,-2.00,-,,
.40,.205,-,-,ACS,Accent Res,.21,-,-,.21,.30,-,,-,-,-,-.91,-,,
.295,.105,.29,.285,ACN,Acer Energy,.285,-,39367,.285,.29,-,,-,-,-,-.90,-,,
.032,.013,-,-,AIV,ActiveX,.018,-,-,.015,.018,-,,-,-,-,-.59,-,,
.024,.01,-,-,ADD,Adavale Resources,.018,-,-,.018,.019,-,,-,-,-,-.58,-,,
.115,.035,.054,.047,ADN,Adelaide Res,.05,+.5,3386,.048,.05,-,,-,-,-,-.68,-,,
.495,.05,.10,.10,AAO,Adept Solutions,.10,-,30,.10,.12,-,,-,.04,-,-16.11,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,.06,-,,-,-,-,-,-,,
1.19,.395,.53,.50,ABY,Aditya Birla,.53,+3,4887,.53,.535,5.00,,1.70,-,9.43,8.48,6.3,,
.071,.031,.033,.032,ADY,Admiralty Res,.032,-.1,928,.032,.034,-,,-,-,-,-2.45,-,,
.01,.003,.004,.004,AVD,Advance Energy,.004,-,20000,.003,.004,-,,-,-,-,-.60,-,,
.105,.016,.017,.016,ADX,ADX Energy,.016,-.1,5700,.016,.017,-,,-,-,-,-3.10,-,,
.225,.06,-,-,AQR,AEON Metals,.076,-,-,.076,.12,-,,-,-,-,-1.36,-,,
.465,.14,.17,.165,AFR,African Energy Res cdi,.165,-,2742,.165,.17,-,,-,-,-,-2.89,-,,
.01,.002,.009,.009,AAE,Agri Energy,.009,-,3073,.008,.009,-,,-,-,-,-.18,-,,
.74,.12,.14,.13,AGR,Aguia Res,.14,-,2211,.135,.14,-,,-,-,-,-17.92,-,,
12.30,4.66,6.07,5.96,AQG,Alacer Gold cdi,5.99,-12,6991,5.98,6.06,-,,-,-,-,28.59,21.0,,
.42,.23,.295,.285,AUQ,Alara Res,.29,+1,1202,.29,.295,-,,-,-,-,-1.50,-,,
.185,.072,.10,.095,ALY,Alchemy Resources,.095,-.3,1524,.095,.099,-,,-,-,-,-1.19,-,,
.10,.031,.05,.048,AYN,Alcyone Res,.049,-,10693,.049,.05,-,,-,-,-,-.24,-,,
.03,.008,-,-,AYNO,  opt may15,.025,-,-,.022,.024,-,,-,-,-,-,-,,
.255,.20,.24,.24,AQI,Alicanto Min,.24,-1,625,.235,.24,-,,-,-,-,-,-,,
1.615,.735,.99,.87,ALK,Alkane Res,.88,-15,27136,.88,.89,-,,-,-,-,-.52,-,,
.19,.06,.07,.07,AHQ,Allegiance Coal,.07,-,30,.07,.077,-,,-,-,-,-,-,,
.025,.008,-,-,AHQO,  opt mar14,.008,-,-,-,.02,-,,-,-,-,-,-,,
.615,.115,.20,.20,AGS,Alliance Res,.20,+.5,80,.195,.205,-,,-,-,-,-1.12,-,,
.195,.08,.095,.095,AGE,Alligator Energy,.095,+.4,1500,.091,.10,-,,-,-,-,-.50,-,,
.033,.008,.022,.02,AYR,Alloy Res,.021,+.1,10150,.019,.02,-,,-,-,-,-.39,-,,
.081,.015,-,-,AYM,Altuis Mining,.015,-,-,.018,.05,-,,-,-,-,-1.31,-,,
.33,.19,.28,.275,AOH,Altona Min,.28,-,3777,.28,.285,-,,-,-,-,-4.82,-,,
.23,.125,.21,.185,AJM,Altura Min,.205,+3,23527,.20,.205,-,,-,-,-,-.45,-,,
1.59,.625,.995,.96,AWC,Alumina,.99,+1,232068,.985,.995,2.80,,.69,.96,2.83,1.92,51.6,,
.24,.185,-,-,AMU,Amadeus Energy,.235,-,-,.235,.24,-,,-,.32,-,1.44,16.3,,
.245,.075,.165,.15,AQO,Ambassador Oil & Gas,.165,+.5,6870,.15,.165,-,,-,-,-,-2.20,-,,
.052,.006,-,-,AQOO,  opt oct13,.015,-,-,.012,.03,-,,-,-,-,-,-,,
1.25,.73,.92,.915,AXZ,Amex Res,.92,+1.5,260,.90,1.00,-,,-,-,-,-1.44,-,,
2.11,.35,.64,.63,AMX,Ampella Min,.64,-,3168,.635,.64,-,,-,-,-,-16.83,-,,
.15,.041,.05,.05,AEK,Anatolia Energy,.05,-,16,.046,.05,-,,-,-,-,-1.20,-,,
.28,.12,-,-,AHR,Anchor Res,.12,-,-,.15,.17,-,,-,-,-,-4.01,-,,
1.25,1.209,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,1.25,4.05,,-,-,3.24,-1.07,-,,
.015,.006,.009,.009,AAR,Anglo Aust Res,.009,-.1,15872,.009,.01,-,,-,-,-,-1.15,-,,
9.48,5.70,6.33,6.20,AGG,Anglogold Ashanti cdi,6.20,-46,50,6.21,7.40,11.18,,177.02,14.62,1.80,1979.13,.3,,
.60,.355,.60,.58,AZZ,Antares Energy,.59,+1.5,6892,.585,.595,-,,-,-,-,-2.20,-,,
.217,.037,-,-,AZY,Antipa Min,.04,-,-,.04,.045,-,,-,-,-,-1.52,-,,
.095,.005,-,-,AZYO,  opt mar13,.005,-,-,.005,.01,-,,-,-,-,-,-,,
.018,.005,-,-,AAL,APAC Coal,.005,-,-,-,.01,-,,-,-,-,-.12,-,,
.879,.072,.077,.075,AXM,Apex Minerals,.075,-.1,14329,.075,.078,-,,-,-,-,-66.10,-,,
