ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5016.0 at 2013-04-12T16:50:05. Report at Friday, April 12, 2013. Processed Saturday at 2013-04-13T01:00:16+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.115,.115,TDO,3D Oil,.115,+1.5,260,.105,.115,-,,-,-,-,-3.61,-,,
.045,.023,-,-,DDD,3D Res,.035,-,-,.027,.034,-,,-,-,-,-.10,-,,
.17,.034,-,-,ARH,A'asian Resources,.034,-,-,.034,.036,-,,-,-,-,-2.33,-,,
.30,.18,.195,.195,AYC,A1 Gold,.195,-,500,.195,.215,-,,-,-,-,-.47,-,,
.065,.035,.039,.038,ABU,ABM Res,.038,-,16895,.038,.04,-,,-,-,-,-.43,-,,
.041,.013,.017,.013,AJC,Acacia Coal,.013,-.2,10865,.013,.015,-,,-,-,-,-.42,-,,
.27,.085,.092,.089,ACB,A-Cap Res,.09,-,2372,.089,.09,-,,-,-,-,-1.08,-,,
.335,.18,-,-,ACS,Accent Res,.185,-,-,.16,.19,-,,-,-,-,-.86,-,,
.025,.011,-,-,AIV,ActiveX,.015,-,-,.012,.015,-,,-,-,-,-.48,-,,
.021,.004,.005,.004,ADD,Adavale Resources,.005,-.3,3938,.005,.011,-,,-,-,-,-1.58,-,,
.095,.035,.044,.037,ADN,Adelaide Res,.041,+.1,2960,.037,.041,-,,-,-,-,-3.84,-,,
.695,.385,.42,.41,ABY,Aditya Birla,.415,-.5,3488,.41,.425,5.00,,.27,1.61,12.05,1.34,31.0,,
.052,.031,.032,.031,ADY,Admiralty Res,.031,-.1,2664,.03,.033,-,,-,-,-,-2.52,-,,
.007,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.30,-,,
.093,.013,.015,.015,ADX,ADX Energy,.015,-,1559,.015,.016,-,,-,-,-,-3.10,-,,
.335,.06,.18,.18,AQR,AEON Metals,.18,-1.5,100,.18,.19,-,,-,-,-,-.13,-,,
