ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5415.5 at 2014-02-19T16:42:36. Report at Wednesday, February 19, 2014. Processed Thursday at 2014-02-20T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,.115,.115,TDO,3D Oil,.115,-,100,.10,.115,-,,-,-,-,-.92,-,,
.036,.012,-,-,DDD,3D Res,.028,-,-,.02,.025,-,,-,-,-,-.12,-,,
.16,.021,.035,.032,ARH,A'asian Resources,.034,+.4,1303,.032,.035,-,,-,-,-,-4.70,-,,
.255,.085,-,-,AYC,A1 Gold,.11,-,-,.10,.11,-,,-,-,-,-.89,-,,
.046,.021,.031,.03,ABU,ABM Res,.03,-,20141,.03,.031,-,,-,-,-,-.46,-,,
.019,.007,.01,.01,AJC,Acacia Coal,.01,-,1800,.009,.01,-,,-,-,-,-.08,-,,
.13,.042,.06,.049,ACB,A-Cap Res,.049,-.6,12870,.049,.059,-,,-,-,-,-.93,-,,
.23,.14,-,-,ACS,Accent Res,.185,-,-,.19,.22,-,,-,-,-,-.40,-,,
.021,.009,-,-,AIV,ActiveX,.011,-,-,.011,.014,-,,-,-,-,-1.23,-,,
.019,.002,.007,.007,ADD,Adavale Resources,.007,-,1417,.005,.011,-,,-,-,-,-1.38,-,,
.25,.036,.068,.065,ADN,Adelaide Res,.067,+.2,1515,.066,.067,-,,-,-,-,-3.63,-,,
.54,.30,.34,.32,ABY,Aditya Birla,.34,+2,2442,.32,.34,-,,-,1.59,-,-.21,-,,
.039,.013,.015,.014,ADY,Admiralty Res,.014,-,6655,.014,.016,-,,-,-,-,-2.90,-,,
.002,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.13,-,,
.024,.012,-,-,ADX,ADX Energy,.017,-,-,.015,.017,-,,-,-,-,-3.21,-,,
.335,.105,-,-,AQR,AEON Metals,.135,-,-,.12,.135,-,,-,-,-,-.04,-,,
.175,.063,.097,.097,AFR,African Energy Res cdi,.097,+1.1,1250,.097,.10,-,,-,-,-,-3.86,-,,
.16,.045,.064,.064,AGR,Aguia Res,.064,-,654,.063,.064,-,,-,-,-,-2.01,-,,
3.78,1.94,3.01,2.90,AQG,Alacer Gold cdi,2.95,-1,6858,2.90,2.95,-,,-,-,-,-318.93,-,,
.175,.035,.074,.072,AUQ,Alara Res,.072,-,3774,.071,.074,-,,-,-,-,-2.84,-,,
.128,.023,-,-,ALY,Alchemy Resources,.025,-,-,.023,.025,-,,-,-,-,-1.36,-,,
.021,.001,.002,.001,AYN,Alcyone Res,.002,+.1,304750,.001,.002,-,,-,-,-,-.68,-,,
.014,.001,-,-,AYNO,  opt may15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.002,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.30,.145,.30,.29,AQI,Alicanto Min,.30,+3,1075,.30,.32,-,,-,-,-,-4.80,-,,
.635,.245,.425,.41,ALK,Alkane Res,.41,-1.5,2440,.405,.415,-,,-,-,-,19.00,2.2,,
.06,.012,-,-,AHQ,Allegiance Coal,.015,-,-,.015,.035,-,,-,-,-,-.88,-,,
.005,.001,-,-,AHQO,  opt mar14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.205,.093,.18,.175,AGS,Alliance Res,.18,-,1321,.17,.18,-,,-,-,-,-2.14,-,,
.085,.023,.045,.045,AGE,Alligator Energy,.045,+.1,604,.045,.055,-,,-,-,-,-.93,-,,
.013,.003,-,-,AYR,Alloy Res,.007,-,-,.006,.007,-,,-,-,-,-.42,-,,
.019,.005,-,-,AYM,Altuis Mining,.009,-,-,.009,.018,-,,-,-,-,-.52,-,,
.25,.115,.18,.17,AOH,Altona Min,.17,-1,669,.165,.175,-,,-,-,-,2.40,7.1,,
.205,.076,.205,.195,AJM,Altura Min,.195,-1,2835,.195,.20,-,,-,-,-,-.22,-,,
1.345,.89,1.33,1.295,AWC,Alumina,1.32,+1.5,106527,1.32,1.325,-,,-,1.01,-,-1.92,-,,
.275,.13,.19,.19,AQO,Ambassador Oil & Gas,.19,-,1967,.19,.20,-,,-,-,-,-3.78,-,,
1.53,.92,-,-,AXZ,Amex Res,1.25,-,-,1.11,1.25,-,,-,-,-,-4.51,-,,
.315,.075,.18,.175,AMX,Ampella Min,.175,-.5,3178,.175,.18,-,,-,-,-,-10.56,-,,
.10,.032,.072,.067,AEK,Anatolia Energy,.072,+.6,3144,.067,.075,-,,-,-,-,-.60,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.002,-,-,,-,-,-,-,-,,
.19,.19,-,-,AHR,Anchor Res,.19,-,-,.05,.19,-,,-,-,-,-2.61,-,,
1.25,1.079,-,-,ATM,Aneka Tambang cdi,1.10,-,-,-,-,2.11,,2.45,-,1.92,5.18,21.2,,
.08,.004,-,-,AAR,Anglo Aust Res,.031,-,-,.025,.027,-,,-,-,-,-1.70,-,,
5.06,2.49,3.95,3.90,AGG,Anglogold Ashanti cdi,3.90,-,19,3.70,3.87,2.72,,-,8.89,.70,-401.41,-,,
.073,.019,.037,.037,AWV,Anova Metals,.037,+.2,200,.037,.039,-,,-,-,-,-8.67,-,,
.58,.27,.48,.47,AZZ,Antares Energy,.48,+1,3114,.47,.48,-,,-,-,-,5.50,8.7,,
.255,.02,-,-,AZY,Antipa Min,.021,-,-,.021,.026,-,,-,-,-,-1.10,-,,
.155,.002,-,-,AZYOA,  opt dec14,.002,-,-,.002,.01,-,,-,-,-,-,-,,
.052,.009,.023,.023,AOM,AO Energy,.023,+.2,1034,.022,.023,-,,-,-,-,-9.20,-,,
.004,.002,-,-,AAL,APAC Coal,.002,-,-,.003,.01,-,,-,-,-,-.11,-,,
.064,.019,.021,.021,AQQ,Aphrodite Gold,.021,-.1,561,.02,.021,-,,-,-,-,-.54,-,,
.135,.021,.044,.044,AOP,Apollo Cons,.044,-,1000,.039,.06,-,,-,-,-,-2.13,-,,
.08,.015,.026,.017,AON,Apollo Minerals,.019,+.3,79101,.019,.02,-,,-,-,-,-.56,-,,
.92,.535,.73,.715,AQP,Aquarius Platinum,.73,-1.5,38,.72,.735,-,,-,-,-,-34.48,-,,
2.85,1.63,2.85,2.79,AQA,Aquila Res,2.80,+2,3505,2.77,2.81,-,,-,-,-,77.10,3.6,,
