ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5304.7 at 2015-12-02T16:37:05. Report at Wednesday, December 2, 2015. Processed Thursday at 2015-12-03T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.69,.825,3.40,3.01,1PG,1-Page,3.05,-45,10569,3.05,3.09,-,,-,.08,-,-15.05,-,,
.086,.038,.038,.038,TDO,3D Oil,.038,-,90,.038,.04,-,,-,-,-,.97,3.9,,
.008,.003,-,-,DDD,3D Res,.003,-,-,.002,.004,-,,-,-,-,-.20,-,,
.019,.006,.011,.01,88E,88 Energy,.01,-.1,63412,.01,.011,-,,-,-,-,-8.45,-,,
.007,.002,.005,.005,88EO,  opt mar18,.005,-,20302,.005,.006,-,,-,-,-,-,-,,
.054,.02,-,-,AYC,A1 Gold,.02,-,-,.021,.024,-,,-,-,-,-5.90,-,,
.03,.006,-,-,AYCO,  opt nov19,.008,-,-,.008,-,-,,-,-,-,-,-,,
.04,.001,-,-,ABL,Abilene Oil & Gas,.012,-,-,.012,.017,-,,-,-,-,-4.89,-,,
.359,.074,.079,.074,ABU,ABM Res,.078,+.2,2357,.076,.078,-,,-,-,-,-3.81,-,,
.004,.001,.003,.002,AJC,Acacia Coal,.002,-.1,3183,.002,.003,-,,-,-,-,-.02,-,,
.062,.016,.022,.021,ACB,A-Cap Res,.021,-,1228,.019,.021,-,,-,-,-,-.78,-,,
.36,.10,-,-,ACS,Accent Resources,-,-,-,.12,.15,-,,-,-,-,-7.67,-,,
.035,.01,-,-,AIV,ActiveX,.01,-,-,.01,.015,-,,-,-,-,-.15,-,,
.032,.002,-,-,ADD,Adavale Resources,.014,-,-,.015,.035,-,,-,-,-,-3.69,-,,
.041,.011,.011,.011,ADN,Adelaide Resources,.011,-,5108,.011,.012,-,,-,-,-,-.44,-,,
.009,.001,-,-,ADNO,  opt sep16,.001,-,-,.001,.004,-,,-,-,-,-,-,,
.26,.145,.17,.165,ABY,Aditya Birla,.17,-,430,.17,.18,-,,-,.59,-,-48.00,-,,
.037,.014,.018,.018,ADY,Admiralty Res,.018,-,114,.018,.019,-,,-,-,-,-.48,-,,
.008,.003,-,-,ADX,ADX Energy,.004,-,-,.004,.005,-,,-,-,-,.01,40.0,,
.105,.032,-,-,AQR,AEON Metals,.032,-,-,.03,.039,-,,-,-,-,-3.09,-,,
.092,.045,-,-,AFR,African Energy Res cdi,.054,-,-,.052,.053,-,,-,-,-,-1.17,-,,
.25,.10,-,-,AMN,Agrimin,.21,-,-,.18,.21,-,,-,-,-,-1.41,-,,
.15,.06,-,-,AMNOA,  opt dec15,.125,-,-,.10,.14,-,,-,-,-,-,-,,
.225,.025,.15,.13,AGR,Aguia Res,.15,-,3562,.135,.15,-,,-,-,-,-4.32,-,,
3.39,2.19,2.66,2.60,AQG,Alacer Gold cdi,2.65,+1,134,2.64,2.65,-,,-,-,-,34.18,7.8,,
.042,.005,.014,.013,AUQ,Alara Res,.014,+.1,6544,.013,.014,-,,-,-,-,-.67,-,,
.007,.002,-,-,AUQO,  opt apr17,.005,-,-,.005,.007,-,,-,-,-,-,-,,
.051,.013,-,-,ALY,Alchemy Resources,.016,-,-,.015,.021,-,,-,-,-,-2.41,-,,
