ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5872.4 at 2015-02-23T16:37:36. Report at Monday, February 23, 2015. Processed Tuesday at 2015-02-24T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
1.30,.004,1.28,1.205,1PG,1-Page,1.22,-5,3204,1.21,1.22,-,,-,-,-,-.20,-,,
.115,.044,.05,.048,TDO,3D Oil,.048,-.2,300,.048,.05,-,,-,-,-,-.54,-,,
.028,.004,.006,.006,DDD,3D Res,.006,+.1,1841,.006,.007,-,,-,-,-,.25,2.4,,
.035,.01,-,-,ARH,A'asian Resources,.015,-,-,.014,.016,-,,-,-,-,-1.30,-,,
.098,.025,-,-,AYC,A1 Gold,.034,-,-,.033,.034,-,,-,-,-,-.61,-,,
.013,.004,-,-,AYCO,  opt nov19,.008,-,-,.01,.013,-,,-,-,-,-,-,,
.126,.003,.031,.03,ABL,Abilene Oil & Gas,.03,-.1,360,.03,.072,-,,-,-,-,-5.60,-,,
.45,.21,.24,.225,ABU,ABM Res,.225,-1.5,7718,.22,.225,-,,-,-,-,-53.55,-,,
.011,.002,-,-,AJC,Acacia Coal,.004,-,-,.002,.003,-,,-,-,-,-.68,-,,
.08,.04,.051,.05,ACB,A-Cap Res,.05,-.1,199,.05,.057,-,,-,-,-,-.79,-,,
.22,.14,-,-,ACS,Accent Resources,.145,-,-,.14,.30,-,,-,-,-,-1.47,-,,
.027,.011,.027,.023,AIV,ActiveX,.027,+.4,36191,.012,.027,-,,-,-,-,-.21,-,,
.10,.002,-,-,ADD,Adavale Resources,.023,-,-,.025,.035,-,,-,-,-,-6.60,-,,
.072,.023,-,-,ADN,Adelaide Resources,.027,-,-,.027,.029,-,,-,-,-,-2.96,-,,
.009,.005,-,-,ADNO,  opt sep16,.005,-,-,.005,.009,-,,-,-,-,-,-,,
.35,.15,.185,.18,ABY,Aditya Birla,.18,-,1802,.18,.185,-,,-,1.07,-,-53.74,-,,
.037,.011,.03,.03,ADY,Admiralty Res,.03,-,4656,.03,.031,-,,-,-,-,-.43,-,,
.016,.004,-,-,ADX,ADX Energy,.005,-,-,.004,.006,-,,-,-,-,-.60,-,,
.24,.085,.085,.085,AQR,AEON Metals,.085,-,895,.075,.10,-,,-,-,-,-2.09,-,,
.009,.001,-,-,ACJ,African Chrome Flds,-,-,-,-,-,-,,-,-,-,-.12,-,,
.106,.051,.073,.071,AFR,African Energy Res cdi,.073,+.2,1233,.071,.073,-,,-,-,-,-1.65,-,,
