ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4669.1 at 16:36 14/9/2010  Report at 19:06 Tuesday 14/9/2010. Processed 19:10 Tuesday 14/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.135,0.175,0.175,TDO,3D Oil Ltd,0.175,,785,0.175,0.18,-,,-,-,-,-0.27,-
0.049,0.016,0.03,0.03,DDD,3D Res Ltd,0.03,,2000,0.03,0.034,-,,-,-,-,-1.9,-
0.109,0.044,0.069,0.06,AAO,A'asia Cons Ltd,0.06,-0.9,2000,0.06,0.075,-,,-,-,-,-1.28,-
0.02,0.011,-,-,AAOO,  opt apr13,0.02,,-,0.02,0.027,-,,-,-,-,-,-
0.67,0.21,0.24,0.23,ARH,A'asian Resour,0.23,,1347,0.23,0.235,-,,-,-,-,-1.4,-
0.42,0.105,0.155,0.14,AAM,A1 Min Ltd,0.155,1.5,23766,0.15,0.16,-,,-,-,-,-3.56,-
0.07,0.016,0.039,0.037,ABU,ABM Res NL,0.038,0.1,122496,0.037,0.038,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.125,,-,0.125,0.135,-,,-,-,-,-1.98,-
0.60,0.28,0.33,0.325,ACB,A-Cap Res,0.325,-0.5,953,0.32,0.33,-,,-,0.14,-,-0.91,-
0.285,0.13,0.285,0.26,ACS,Accent Res NL,0.28,2,7572,0.27,0.28,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.017,AEX,Acclaim Explore,0.017,,2000,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.02,-,,-,-,-,-,-
0.14,0.05,0.065,0.065,AIV,Activex Ltd,0.065,-0.5,1350,0.058,0.07,-,,-,-,-,-1.13,-
0.69,0.347,0.665,0.645,ADU,Adamus Res,0.65,-0.5,9913,0.64,0.65,-,,-,-,-,-28.16,-
0.062,0.02,0.02,0.02,ADD,Adavale Resource,0.02,,1500,0.02,0.023,-,,-,0.02,-,-1.13,-
0.215,0.08,0.093,0.093,ADE,Adelaide Energy,0.093,,406,0.09,0.092,-,,-,-,-,0.97,9.6
0.395,0.125,-,-,ADN,Adelaide Res,0.18,,-,0.175,0.19,-,,-,-,-,-0.56,-
1.65,0.62,1.165,1.13,ABY,Aditya Birla,1.14,1,8618,1.14,1.145,-,,-,1.51,-,19.61,5.8
0.025,0.005,0.008,0.006,ADY,Admiralty Res,0.007,,149343,0.006,0.007,-,,-,-,-,0.09,7.8
0.125,0.007,-,-,AVD,Advance Energy,0.01,,-,0.01,0.012,-,,-,0.03,-,-2.4,-
0.265,0.081,0.095,0.092,ADX,ADX Energy Ltd,0.093,-0.3,11303,0.092,0.093,-,,-,-,-,-0.89,-
0.09,0.014,-,-,ADXO,  opt mar11,0.03,,-,0.017,0.03,-,,-,-,-,-,-
0.73,0.435,0.52,0.49,AED,AED Oil Ltd,0.50,-1.5,4328,0.495,0.50,-,,-,1.03,-,-48.17,-
0.24,0.064,0.095,0.092,AFR,African Energy Res cdi,0.092,0.2,5339,0.09,0.094,-,,-,-,-,-0.76,-
0.027,0.009,0.01,0.01,AAE,Agri Energy Ltd,0.01,-0.1,1513,0.01,0.011,-,,-,-,-,3.8,0.3
0.245,0.15,-,-,ALG,Alamar Res Ltd,0.195,,-,0.195,0.20,-,,-,-,-,-1.34,-
0.04,0.03,-,-,ALGO,  opt mar13,0.04,,-,0.028,0.08,-,,-,-,-,-,-
0.25,0.08,0.13,0.105,AUQ,Alara Res Ltd,0.13,3,5900,0.12,0.13,-,,-,-,-,-1.9,-
1.27,0.33,0.385,0.37,ALY,Alchemy Resource,0.37,-1,371,0.37,0.375,-,,-,-,-,-3.2,-
0.06,0.02,0.023,0.022,AYN,Alcyone Res Ltd,0.022,-0.1,66296,0.023,0.024,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.001,-,-,,-,-,-,-,-
0.73,0.23,0.73,0.675,ALK,Alkane Res Ltd,0.69,0.5,41237,0.69,0.705,-,,-,-,-,0.93,74.2
0.825,0.28,0.335,0.325,AGS,Alliance Res,0.325,,5636,0.325,0.34,-,,-,-,-,-1.97,-
0.545,0.25,0.455,0.445,ALD,Allied Gold Ltd,0.445,,3676,0.44,0.455,-,,-,0.33,-,1.31,34.0
0.042,0.018,-,-,AYR,Alloy Res,0.024,,-,0.02,0.022,-,,-,-,-,-0.62,-
0.28,0.089,0.165,0.16,AOH,Altona Min Ltd,0.165,,2114,0.155,0.165,-,,-,-,-,-1.09,-
0.359,0.115,0.16,0.15,AJM,Altura Min Ltd,0.16,1.5,2524,0.15,0.16,-,,-,-,-,-5.11,-
0.04,0.03,0.04,0.04,AJMOA,  opt aug11,0.04,,380,0.04,0.05,-,,-,-,-,-,-
2.06,1.45,1.885,1.85,AWC,Alumina Ltd,1.87,,144907,1.865,1.87,4.23,f,0.14,1.22,2.26,0.59,316.9
0.335,0.175,0.235,0.225,AMU,Amadeus Energy,0.23,-0.5,7299,0.23,0.235,-,,-,0.38,-,-0.14,-
0.25,0.115,-,-,AXZ,Amex Res,0.14,,-,0.14,0.15,-,,-,-,-,-2.13,-
2.49,0.49,2.45,2.37,AMX,Ampella Min,2.41,-4,7223,2.36,2.41,-,,-,-,-,-7,-
0.28,0.092,0.15,0.15,AHR,Anchor Res,0.15,1.5,290,0.14,0.15,-,,-,-,-,-2.05,-
7.19,2.00,6.30,6.21,AND,Andean Res Ltd,6.25,-5,23306,6.22,6.28,-,,-,-,-,-3.93,-
1.30,1.02,1.25,1.25,ATM,Aneka Tambang cdi,1.25,5,17,1.00,1.25,1.42,,3.91,-,1.14,5.55,22.5
0.066,0.018,0.039,0.037,AAR,Anglo Aust,0.038,-0.2,4515,0.038,0.04,-,,-,-,-,-0.14,-
10.50,7.65,9.74,9.73,AGG,Anglogold Ashanti,9.73,-1,4,9.05,9.74,4.16,,-,8.69,0.43,-99.23,-
0.885,0.21,0.485,0.45,AZZ,Antares Energy,0.47,-0.5,12437,0.47,0.48,-,,-,-,-,-1.6,-
