100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4767.8 at 16:47 19/11/2009  Report at 19:05 Thursday 19/11/2009. Processed 19:29 Thursday 19/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.68,1,2.67,2.69,14,f,1.49,1.15,5.22,12.9
15.80,12.83,AGL Energy Ltd,13.84,-16,13.80,13.85,54,f,6.63,6.00,3.90,3.9
5.89,3.50,Amcor Ltd,5.65,4,5.64,5.66,34,,0.74,1.61,6.02,22.3
6.97,3.52,AMP Ltd,6.46,8,6.45,6.47,30,p,0.99,0.67,4.64,21.8
13.38,7.51,Ansell Ltd,10.11,-22,9.85,10.15,28,,3.19,1.98,2.77,11.3
25.25,11.83,ANZ Banking Grp,22.25,9,22.25,22.30,102,f,1.67,10.72,4.58,13.1
3.30,2.43,APA Grp stpld,3.22,-3,3.17,3.25,31,,0.52,1.18,9.63,19.9
2.774,0.866,APN News & Media,2.39,-6,2.38,2.45,12,,-,-1.23,5.02,-
6.91,4.52,Argo Invest,6.74,-2,6.74,6.76,27,f,-,6.26,4.01,-
5.75,3.16,Aristocrat Leisure,4.56,-10,4.52,4.56,14.5,f,-,0.35,3.18,-
1.76,0.32,Asciano Grp stpld,1.635,-1.5,1.63,1.635,23,,-,-1.41,14.07,-
37.90,23.52,ASX Ltd,33.00,-30,32.96,33.04,164.9,f,1.11,2.66,5.00,18.0
5.35,3.41,Aust Foundation,5.27,2,5.26,5.27,21,f,0.51,4.77,3.98,49.7
1.465,0.60,Austar United,1.45,2,1.42,1.45,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.54,-1,0.54,0.545,10,,-,0.92,18.52,-
6.00,2.52,AXA Asia Pacific,5.95,3,5.91,5.95,18.5,p,-,0.96,3.11,-
13.49,6.228,Bank of Qld,11.36,-17,11.36,11.46,52,f,1.46,6.62,4.58,15.0
12.157,5.733,Bendigo & Adelaide,8.87,-3,8.86,8.88,43,f,0.60,4.03,4.85,34.6
12.19,5.815,Billabong Intl,10.15,-20,10.05,10.20,45,p,1.54,0.70,4.43,14.7
3.48,1.675,BlueScope Steel,2.86,-2,2.85,2.86,5,,-,2.46,1.75,-
0.375,0.054,Boart Longyear,0.33,-1,0.325,0.33,2.87,,2.38,-0.10,8.70,4.8
