100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4686.5 at 16:47 9/11/2009  Report at 19:05 Monday 9/11/2009. Processed 19:26 Monday 9/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.77,5,2.75,2.78,14,f,1.49,1.15,5.05,13.3
15.80,12.83,AGL Energy Ltd,13.72,19,13.72,13.80,54,f,6.63,6.00,3.94,3.8
6.082,3.50,Amcor Ltd,5.50,1,5.47,5.50,34,,0.74,1.61,6.18,21.7
6.97,3.52,AMP Ltd,6.12,25,6.10,6.13,30,p,0.99,0.67,4.90,20.7
13.38,7.51,Ansell Ltd,10.35,7,10.16,10.35,28,,3.19,1.98,2.71,11.6
25.25,11.83,ANZ Banking Grp,22.66,26,22.65,22.67,102,f,1.67,10.72,4.50,13.3
3.30,2.43,APA Grp stpld,3.09,6,3.07,3.10,31,,0.52,1.18,10.03,19.1
2.891,0.866,APN News & Media,2.31,10,2.30,2.32,12,,-,-1.23,5.19,-
6.91,4.52,Argo Invest,6.68,,6.68,6.74,27,f,-,6.38,4.04,-
5.75,3.16,Aristocrat Leisure,4.50,31,4.49,4.53,14.5,f,-,0.35,3.22,-
1.76,0.32,Asciano Grp stpld,1.605,4.5,1.59,1.605,23,,-,-1.41,14.33,-
37.90,23.52,ASX Ltd,33.51,6,33.50,33.80,164.9,f,1.11,2.66,4.92,18.3
5.35,3.41,Aust Foundation,5.23,1,5.21,5.23,21,f,0.51,4.79,4.02,49.3
1.39,0.60,Austar United,1.28,-0.5,1.27,1.29,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.52,-1,0.515,0.52,10,,-,0.92,19.23,-
5.80,2.52,AXA Asia Pacific,5.70,140,5.69,5.72,18.5,p,-,0.96,3.25,-
13.49,6.228,Bank of Qld,12.07,47,12.04,12.08,52,f,1.46,6.62,4.31,15.9
12.76,5.733,Bendigo & Adelaide,8.74,24,8.72,8.76,43,f,0.60,4.03,4.92,34.1
12.19,5.815,Billabong Intl,10.35,35,10.30,10.39,45,p,1.54,0.70,4.35,15.0
3.703,1.675,BlueScope Steel,3.04,9,3.03,3.04,5,,-,2.46,1.64,-
0.375,0.054,Boart Longyear,0.285,-0.5,0.28,0.285,2.87,,2.38,-0.10,10.07,4.2
6.40,2.29,Boral Ltd,5.72,17,5.55,5.73,13,f,1.85,4.12,2.27,23.7
8.37,4.08,Brambles Ltd,7.18,16,7.12,7.18,30,p,1.34,0.58,4.18,17.9
16.80,8.50,Brickworks Ltd,12.69,25,12.60,12.69,39,f,5.89,8.27,3.07,5.5
14.00,6.18,Caltex Aust,10.40,15,10.35,10.40,36,,0.43,10.60,3.46,66.7
30.608,8.29,Campbell Brothers,28.02,-27,27.75,28.20,100,p,2.02,2.73,3.57,13.9
2.17,1.415,CFS Retail Prop unt,1.935,4.5,1.93,1.935,12.5,p,-,2.02,6.46,-
4.07,0.865,Challenger FSG Ltd,3.85,17,3.85,3.92,12.5,,-,1.81,3.25,-
12.00,7.91,Coca-Cola Amatil,10.20,-6,10.16,10.30,40.5,f,1.35,1.14,3.97,18.6
68.54,46.21,Cochlear Ltd,63.00,70,62.95,63.35,175,f,1.34,2.78,2.78,27.0
56.24,24.03,C'wlth Bank  of Aust ,55.08,237,54.85,55.09,228,f,1.44,13.65,4.14,16.8
1.34,0.67,C'wlth Prop ord unt   ,0.955,1.5,0.95,0.955,8.8,,-,1.15,9.21,-
11.32,6.11,Computershare Ltd,10.50,18,10.43,10.50,22,p,2.58,-1.95,2.10,18.5
0.741,0.244,ConnectEast stpld,0.43,0.5,0.425,0.43,2,,-,-,4.65,-
3.44,1.71,Consolidated Media,3.02,4,3.00,3.03,16.5,,3.75,0.66,5.46,4.9
9.39,4.18,Crown Ltd,8.45,29,8.31,8.50,37,p,-,3.42,4.38,-
38.52,26.85,CSL Ltd,31.38,30,31.37,31.40,70,,2.75,7.49,2.23,16.3
2.18,0.905,CSR Ltd,1.82,4,1.81,1.82,4,f,-,0.87,2.20,-
5.94,2.02,David Jones Ltd,5.68,21,5.64,5.68,28,f,1.13,1.16,4.93,18.0
1.048,0.519,Dexus Prop Grp stpld,0.805,1,0.80,0.805,7.3,,-,1.01,9.07,-
9.14,3.01,Downer EDI Ltd,8.46,26,8.40,8.50,29,,1.88,2.18,3.43,15.6
2.406,1.28,DUET Grp forus,1.73,1.5,1.725,1.735,24.12,p,-,1.70,13.94,-
1.805,0.795,Fairfax Media Ltd,1.65,4.5,1.645,1.66,2,,-,-0.37,1.21,-
17.47,3.39,Flight Centre,16.61,3,16.47,16.90,9,,4.26,1.92,0.54,43.4
5.95,4.80,Foster's Grp,5.41,10,5.38,5.42,27.25,f,0.84,0.46,5.04,23.7
1.78,0.93,Goodman Fielder,1.545,-0.5,1.535,1.55,10.5,p,1.27,-0.20,6.80,11.6
1.217,0.123,Goodman Grp forus,0.61,0.5,0.605,0.61,9.65,,-,0.84,15.82,-
1.25,0.191,GPT Grp stpld,0.605,1,0.60,0.605,5.6,,-,0.71,9.26,-
4.85,1.805,Harvey Norman,4.28,17,4.25,4.29,11,f,1.83,2.01,2.57,21.2
4.88,3.61,Healthscope Ltd,4.68,11,4.67,4.69,21.5,f,1.34,0.06,4.59,16.2
0.145,0.07,Hutchison,0.115,,0.115,0.12,-,,-,0.11,-,-
3.738,1.63,Incitec Pivot,2.69,7,2.69,2.71,21.6,f,2.19,-0.14,8.03,5.7
1.005,0.184,ING Office Fd stpld,0.54,-1.5,0.54,0.545,7.92,,-,0.99,14.67,-
4.12,2.94,Insurance Aust Grp,3.87,10,3.85,3.87,10,f,0.93,1.16,2.58,41.5
5.95,2.112,IOOF Hldgs Ltd,5.57,35,5.55,5.57,4,f,4.17,0.55,0.72,33.4
8.32,2.89,James Hardie Ind cdi,7.41,23,7.31,7.45,-,,-,-0.34,-,54.8
22.43,6.87,JB Hi-Fi Ltd,21.70,70,21.58,21.75,44,f,2.01,1.21,2.03,24.6
38.99,16.15,Leighton Hldgs,36.56,76,36.52,36.60,115,f,1.30,7.43,3.15,24.5
11.29,4.85,Lend Lease Corp,9.32,12,9.21,9.38,41,f,-,4.20,4.40,-
58.80,15.00,Macq Grp Ltd,49.84,24,49.76,49.85,126,,1.93,23.72,2.53,20.5
1.94,0.95,Macq Infra stpld,1.405,3,1.40,1.415,20,p,-,1.73,14.23,-
0.405,0.071,Macq Office unt,0.305,,0.30,0.305,3.75,,-,0.49,12.30,-
2.95,1.291,MAP Grp forus,2.84,2,2.83,2.85,27,,4.40,-,9.51,2.4
4.74,3.80,Metcash Ltd,4.58,7,4.55,4.60,24,f,1.10,0.13,5.24,17.3
18.18,12.00,Milton Corp,17.65,29,17.65,17.72,78,f,0.74,18.15,4.42,30.6
1.745,0.542,Mirvac Grp stpld,1.41,-1,1.405,1.43,5,,-,1.73,3.55,-
