100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4731.0 at 16:37 23/2/2010  Report at 19:05 Tuesday 23/2/2010. Processed 19:27 Tuesday 23/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.47,-11,2.45,2.48,13.5,f,1.51,1.21,5.47,12.1
15.46,12.96,AGL Energy Ltd,14.04,,13.88,14.06,54,f,6.63,6.00,3.85,3.9
6.35,3.50,Amcor Ltd,6.04,7,6.01,6.05,34,,0.74,1.61,5.63,23.9
6.97,3.52,AMP Ltd,6.07,-26,6.06,6.07,30,p,1.24,0.80,4.94,16.4
11.87,7.58,Ansell Ltd,11.65,-3,11.55,11.70,29,,2.82,1.92,2.49,14.3
25.25,12.31,ANZ Banking Grp,22.73,19,22.70,22.74,102,f,1.67,10.72,4.49,13.3
3.68,2.50,APA Grp stpld,3.27,,3.26,3.28,31,,0.52,1.18,9.48,20.2
2.61,0.866,APN News & Media,2.33,-7,2.31,2.36,12,,-,-1.23,5.15,-
7.05,4.52,Argo Invest,6.51,,6.50,6.51,25,f,-,6.56,3.84,-
5.75,3.16,Aristocrat Leisure,4.27,-19,4.23,4.29,14.5,f,-,0.35,3.40,-
1.94,0.32,Asciano Grp stpld,1.77,,1.76,1.79,-,,-,-1.41,-,-
37.90,25.20,ASX Ltd,36.69,-5,36.50,36.70,163.6,f,1.10,3.19,4.46,20.3
5.41,3.45,Aust Foundation,5.03,-1,5.02,5.08,21,f,0.43,5.04,4.17,56.3
1.465,0.65,Austar United,1.255,1,1.235,1.255,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.49,-0.5,0.485,0.49,8,,-,0.68,16.33,-
6.72,2.52,AXA Asia Pacific,6.36,-1,6.35,6.38,18.5,p,1.89,1.12,2.91,18.2
13.49,6.228,Bank of Qld,10.96,-1,10.93,10.98,52,f,1.46,6.62,4.74,14.4
10.48,5.733,Bendigo & Adelaide,10.20,,10.19,10.25,43,f,0.83,5.16,4.22,28.7
12.19,6.158,Billabong Intl,10.77,2,10.70,10.80,36,p,1.59,0.84,3.34,18.8
3.48,1.675,BlueScope Steel,2.50,-3,2.49,2.50,5,,-,2.47,2.00,-
0.41,0.054,Boart Longyear,0.32,-0.5,0.32,0.325,-,,-,0.14,-,-
6.40,2.29,Boral Ltd,5.51,-1,5.51,5.56,12.5,f,1.82,4.23,2.27,24.3
8.37,4.08,Brambles Ltd,7.23,18,7.22,7.24,25,p,1.38,0.66,3.46,21.0
16.80,9.02,Brickworks Ltd,12.29,-3,12.26,12.30,39,f,5.89,8.27,3.17,5.3
14.00,8.01,Caltex Aust,10.20,12,10.15,10.25,25,f,4.65,10.48,2.45,8.8
32.00,8.29,Campbell Brothers,28.23,-76,28.17,28.98,95,p,1.71,2.96,3.37,17.4
2.12,1.415,CFS Retail Prop unt,1.905,3,1.89,1.915,12.5,,-,1.99,6.56,-
4.50,0.865,Challenger FSG Ltd,3.95,-10,3.92,4.00,13.5,,-,1.81,3.42,-
11.72,8.02,Coca-Cola Amatil,11.05,6,10.92,11.05,43.5,f,1.39,1.38,3.94,18.3
69.79,46.21,Cochlear Ltd,64.40,26,64.10,64.55,190,f,1.27,3.25,2.95,26.6
58.65,26.43,C'wlth Bank  of Aust ,54.55,42,54.36,54.55,235,f,1.41,-,4.31,16.5
1.045,0.675,C'wlth Prop ord unt   ,0.93,,0.93,0.935,6.85,,-,1.11,7.37,-
12.64,6.85,Computershare Ltd,11.90,-13,11.90,11.95,25,p,2.27,-1.54,2.10,20.9
0.49,0.244,ConnectEast stpld,0.44,0.5,0.435,0.44,2,,-,-,4.55,-
3.44,1.80,Consolidated Media,3.14,-1,3.13,3.16,16.5,,3.75,0.66,5.25,5.1
