100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4856.7 at 16:34 29/12/2009  Report at 17:15 Tuesday 29/12/2009. Processed 17:23 Tuesday 29/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.73,1,2.73,2.75,14,f,1.49,1.15,5.13,13.1
15.46,12.83,AGL Energy Ltd,14.19,5,14.19,14.21,54,f,6.63,6.00,3.81,4.0
6.29,3.50,Amcor Ltd,6.20,5,6.20,6.22,34,,0.74,1.61,5.48,24.5
6.97,3.52,AMP Ltd,6.72,4,6.71,6.73,30,p,0.99,0.67,4.46,22.7
12.70,7.51,Ansell Ltd,10.68,-12,10.67,10.71,28,,3.19,1.98,2.62,12.0
25.25,11.83,ANZ Banking Grp,22.70,31,22.69,22.71,102,f,1.67,10.72,4.49,13.3
3.59,2.50,APA Grp stpld,3.53,4,3.52,3.53,31,,0.52,1.18,8.78,21.8
2.61,0.866,APN News & Media,2.31,-1,2.31,2.32,12,,-,-1.23,5.19,-
6.91,4.52,Argo Invest,6.80,8,6.79,6.80,27,f,-,6.33,3.97,-
5.75,3.16,Aristocrat Leisure,4.06,1,4.06,4.08,14.5,f,-,0.35,3.57,-
1.885,0.32,Asciano Grp stpld,1.82,4,1.815,1.82,23,,-,-1.41,12.64,-
37.90,23.52,ASX Ltd,34.98,23,34.98,35.09,164.9,f,1.11,2.66,4.71,19.1
5.35,3.45,Aust Foundation,5.18,3,5.17,5.20,21,f,0.51,4.86,4.05,48.8
1.465,0.65,Austar United,1.435,,1.43,1.435,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.52,0.5,0.515,0.52,8,,-,0.92,15.38,-
6.58,2.52,AXA Asia Pacific,6.51,-5,6.50,6.51,18.5,p,-,0.96,2.84,-
13.49,6.228,Bank of Qld,11.57,27,11.53,11.57,52,f,1.46,6.62,4.49,15.2
11.07,5.733,Bendigo & Adelaide,9.61,22,9.60,9.61,43,f,0.60,4.03,4.47,37.5
12.19,5.815,Billabong Intl,10.79,9,10.77,10.82,45,p,1.54,0.70,4.17,15.6
3.48,1.675,BlueScope Steel,3.02,6,3.02,3.03,5,,-,2.46,1.66,-
0.375,0.054,Boart Longyear,0.36,0.5,0.36,0.365,2.87,,2.38,-0.10,7.97,5.3
6.40,2.29,Boral Ltd,5.87,16,5.86,5.87,13,f,1.85,4.12,2.21,24.4
8.37,4.08,Brambles Ltd,6.76,-4,6.75,6.78,30,p,1.34,0.58,4.44,16.8
16.80,9.02,Brickworks Ltd,12.42,4,12.40,12.42,39,f,5.89,8.27,3.14,5.4
14.00,7.06,Caltex Aust,9.07,37,9.06,9.07,36,,0.43,10.60,3.97,58.1
30.608,8.29,Campbell Brothers,29.90,42,29.80,29.90,95,p,1.71,2.96,3.18,18.4
2.12,1.415,CFS Retail Prop unt,1.875,1,1.875,1.885,12.5,,-,2.02,6.67,-
4.38,0.865,Challenger FSG Ltd,4.21,4,4.20,4.22,12.5,,-,1.81,2.97,-
11.72,8.02,Coca-Cola Amatil,11.60,9,11.56,11.60,40.5,f,1.35,1.14,3.49,21.2
69.67,46.21,Cochlear Ltd,69.50,80,69.36,69.54,175,f,1.34,2.78,2.52,29.7
56.24,24.03,C'wlth Bank  of Aust ,54.50,63,54.50,54.60,228,f,1.44,13.65,4.18,16.6
1.215,0.67,C'wlth Prop ord unt   ,0.945,-0.5,0.945,0.95,8.8,,-,1.15,9.31,-
11.50,6.41,Computershare Ltd,11.41,4,11.38,11.42,22,p,2.58,-1.95,1.93,20.1
0.536,0.244,ConnectEast stpld,0.43,0.5,0.425,0.43,2,,-,-,4.65,-
3.44,1.71,Consolidated Media,3.09,-1,3.09,3.10,16.5,,3.75,0.66,5.34,5.0
9.39,4.56,Crown Ltd,7.96,21,7.94,7.97,37,p,-,3.42,4.65,-
38.52,28.43,CSL Ltd,32.54,-10,32.54,32.57,70,,2.75,7.49,2.15,16.9
2.18,0.905,CSR Ltd,1.79,3,1.785,1.795,4,f,-,0.87,2.23,-
5.96,2.02,David Jones Ltd,5.32,-1,5.31,5.32,28,f,1.13,1.16,5.26,16.9
0.89,0.519,Dexus Prop Grp stpld,0.825,0.5,0.825,0.83,6.15,,-,1.01,7.45,-
9.24,3.01,Downer EDI Ltd,9.22,17,9.21,9.22,29,,1.88,2.18,3.15,16.9
2.319,1.28,DUET Grp forus,1.805,3,1.805,1.81,20,,-,1.70,11.08,-
1.805,0.795,Fairfax Media Ltd,1.72,2.5,1.715,1.72,2,,-,-0.37,1.16,-
18.86,3.39,Flight Centre,17.78,38,17.72,17.78,9,,4.26,1.92,0.51,46.4
5.89,4.80,Foster's Grp,5.59,10,5.58,5.60,27.25,f,0.84,0.46,4.87,24.5
1.78,0.93,Goodman Fielder,1.61,3,1.60,1.615,10.5,p,1.27,-0.20,6.52,12.1
0.949,0.123,Goodman Grp forus,0.60,1,0.60,0.605,9.65,,-,0.84,16.08,-
0.816,0.191,GPT Grp stpld,0.59,0.5,0.585,0.59,5.6,,-,0.71,9.49,-
4.85,1.805,Harvey Norman,4.15,-6,4.14,4.16,11,f,1.83,2.01,2.65,20.6
5.14,3.61,Healthscope Ltd,5.00,-9,5.00,5.02,21.5,f,1.34,0.06,4.30,17.3
0.145,0.079,Hutchison,0.12,,0.12,0.125,-,,-,0.11,-,-
3.57,1.63,Incitec Pivot,3.54,6,3.54,3.55,4.4,,-,0.14,1.24,-
0.776,0.184,ING Office Fd stpld,0.64,2.5,0.635,0.64,6.2,,-,0.99,9.69,-
4.21,2.94,Insurance Aust Grp,4.01,4,3.99,4.01,10,f,0.93,1.16,2.49,43.0
6.20,2.112,IOOF Hldgs Ltd,5.91,-13,5.91,5.95,4,f,4.17,0.55,0.68,35.4
8.59,2.89,James Hardie Ind cdi,8.32,2,8.32,8.33,-,,-,-0.40,-,44.0
23.71,8.48,JB Hi-Fi Ltd,21.72,-52,21.72,21.75,44,f,2.01,1.21,2.03,24.6
38.99,16.15,Leighton Hldgs,38.00,46,37.94,38.02,115,f,1.30,7.43,3.03,25.4
11.29,4.85,Lend Lease Grp stpld,10.31,31,10.31,10.35,41,f,-,4.20,3.98,-
58.80,15.00,Macq Grp Ltd,48.17,17,48.17,48.18,126,,1.93,23.72,2.62,19.8
1.82,0.95,Macq Infra stpld,1.33,1,1.33,1.34,12,,-,1.73,9.02,-
0.355,0.071,Macq Office unt,0.31,,0.31,0.315,3.75,,-,0.49,12.10,-
2.95,1.291,MAP Grp forus,2.94,7,2.93,2.94,21,,5.66,-,7.14,2.5
4.74,3.80,Metcash Ltd,4.44,7,4.43,4.44,25,f,1.21,0.11,5.63,14.7
18.29,12.00,Milton Corp,18.29,10,18.26,18.29,78,f,0.74,17.82,4.26,31.7
1.745,0.542,Mirvac Grp stpld,1.56,5.5,1.555,1.56,4.2,,-,1.73,2.69,-
3.98,3.60,Myer Hldgs Ltd,3.66,,3.65,3.67,-,,-,-,-,-
32.37,15.85,National Aust Bank,27.18,48,27.17,27.20,146,f,1.80,12.66,5.37,10.3
4.24,2.01,Navitas Ltd,4.09,1,4.08,4.09,14.3,f,1.00,-0.23,3.50,28.6
18.18,8.93,News Corp b voting,18.00,20,17.99,18.00,5.14,,14.51,-0.04,0.29,24.1
14.46,8.71,Nufarm Ltd,10.86,30,10.85,10.90,27,,1.24,3.59,2.49,32.4
3.49,1.40,OneSteel Ltd,3.33,6,3.32,3.33,10,,2.26,1.66,3.00,14.7
25.91,10.75,Orica Ltd,25.72,22,25.72,25.76,97,p,1.50,1.71,3.77,17.7
17.30,12.34,Origin Energy,16.65,27,16.65,16.71,50,f,15.82,8.31,3.00,2.1
41.39,21.60,Perpetual Ltd,36.71,-9,36.71,36.80,100,f,0.96,3.46,2.72,38.2
6.34,2.90,Platinum Asset,5.60,13,5.59,5.60,20,f,1.12,-,3.57,24.9
6.56,3.61,Primary Health Care,5.97,2,5.95,5.98,14,f,2.05,-,2.35,20.8
4.57,0.031,Prime Infr Grp stpld,4.17,7,4.16,4.18,-,,-,-,-,-
3.06,1.38,Qantas Airways,2.97,4,2.96,2.97,6,,0.93,2.25,2.02,53.0
26.66,15.01,QBE Insurance Grp,25.26,66,25.26,25.30,127,p,1.68,5.17,5.03,11.8
12.09,8.91,Ramsay Health Care,11.32,-4,11.30,11.32,38,f,1.35,0.09,3.36,22.1
25.60,15.50,Reece Aust Ltd,24.50,,24.00,24.50,51,f,1.90,5.35,2.08,25.3
6.67,4.46,ResMed Inc cdi 10:1,5.96,-4,5.95,5.96,-,,-,1.75,-,24.9
6.96,2.02,Seek Ltd,6.85,6,6.85,6.86,9.2,f,2.04,0.51,1.34,36.4
7.24,5.03,Seven Network   ,6.86,16,6.85,6.87,34,f,0.19,7.27,4.96,107.5
29.15,14.44,Sims Metal Mgmt,22.28,-7,22.26,22.28,38,f,-,8.09,1.71,-
2.94,2.25,Singapore Tel cdi,2.47,1,2.46,2.47,10.75,,1.93,0.61,4.35,11.9
15.26,9.96,Sonic Healthcare,15.21,22,15.15,15.23,57,p,0.82,-1.72,3.75,32.4
14.035,7.018,Soul Pattinson,13.47,12,13.46,13.47,32,f,14.57,10.91,2.38,2.9
1.119,0.725,SP AusNet stpld,0.91,1,0.91,0.915,9.92,p,0.81,0.91,10.90,11.3
1.47,0.83,Spark Infrastructure stpld,1.425,4.5,1.425,1.43,15.98,,0.47,1.70,11.21,19.1
4.19,1.955,Stockland stpld,3.90,-2,3.89,3.90,34,,-,3.61,8.72,-
9.59,4.36,Suncorp-Metway,8.60,11,8.60,8.61,40,f,0.79,5.11,4.65,27.2
7.70,6.05,Tabcorp Hldgs Ltd,7.00,7,7.00,7.04,65,f,1.43,-0.02,9.29,7.5
2.97,2.33,Tatts Grp Ltd,2.44,1,2.43,2.44,21,f,1.04,-0.56,8.61,11.1
