100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4722.6 at 16:47 13/11/2009  Report at 19:05 Friday 13/11/2009. Processed 19:08 Friday 13/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.71,,2.70,2.72,14,f,1.49,1.15,5.17,13.0
15.80,12.83,AGL Energy Ltd,13.69,-3,13.68,13.76,54,f,6.63,6.00,3.94,3.8
5.89,3.50,Amcor Ltd,5.54,-1,5.52,5.58,34,,0.74,1.61,6.14,21.9
6.97,3.52,AMP Ltd,6.30,-5,6.29,6.30,30,p,0.99,0.67,4.76,21.3
13.38,7.51,Ansell Ltd,10.40,16,10.20,10.44,28,,3.19,1.98,2.69,11.7
25.25,11.83,ANZ Banking Grp,22.48,-46,22.47,22.49,102,f,1.67,10.72,4.54,13.2
3.30,2.43,APA Grp stpld,3.15,5,3.13,3.16,31,,0.52,1.18,9.84,19.4
2.774,0.866,APN News & Media,2.29,-3,2.27,2.32,12,,-,-1.23,5.24,-
6.91,4.52,Argo Invest,6.77,-1,6.75,6.77,27,f,-,6.38,3.99,-
5.75,3.16,Aristocrat Leisure,4.53,-2,4.52,4.58,14.5,f,-,0.35,3.20,-
1.76,0.32,Asciano Grp stpld,1.61,-3,1.61,1.615,23,,-,-1.41,14.29,-
37.90,23.52,ASX Ltd,32.93,-67,32.92,32.94,164.9,f,1.11,2.66,5.01,18.0
5.35,3.41,Aust Foundation,5.22,-3,5.19,5.22,21,f,0.51,4.79,4.02,49.2
1.39,0.60,Austar United,1.355,4,1.335,1.37,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.55,1.5,0.55,0.555,10,,-,0.92,18.18,-
5.96,2.52,AXA Asia Pacific,5.76,6,5.71,5.79,18.5,p,-,0.96,3.21,-
13.49,6.228,Bank of Qld,11.71,-42,11.70,11.87,52,f,1.46,6.62,4.44,15.4
12.404,5.733,Bendigo & Adelaide,8.91,-9,8.88,8.93,43,f,0.60,4.03,4.83,34.8
12.19,5.815,Billabong Intl,10.58,-16,10.45,10.62,45,p,1.54,0.70,4.25,15.3
3.48,1.675,BlueScope Steel,2.87,-2,2.86,2.87,5,,-,2.46,1.74,-
0.375,0.054,Boart Longyear,0.31,1,0.305,0.31,2.87,,2.38,-0.10,9.26,4.5
6.40,2.29,Boral Ltd,5.83,-5,5.82,5.84,13,f,1.85,4.12,2.23,24.2
8.37,4.08,Brambles Ltd,6.96,-3,6.95,7.02,30,p,1.34,0.58,4.31,17.3
16.80,8.50,Brickworks Ltd,12.83,1,12.76,12.83,39,f,5.89,8.27,3.04,5.6
14.00,6.18,Caltex Aust,9.96,-21,9.96,9.99,36,,0.43,10.60,3.61,63.8
30.608,8.29,Campbell Brothers,27.62,-68,27.54,27.62,100,p,2.02,2.73,3.62,13.7
2.17,1.415,CFS Retail Prop unt,1.97,1,1.96,1.97,12.5,p,-,2.02,6.35,-
4.07,0.865,Challenger FSG Ltd,4.03,15,3.90,4.03,12.5,,-,1.81,3.10,-
12.00,8.02,Coca-Cola Amatil,10.52,11,10.40,10.54,40.5,f,1.35,1.14,3.85,19.2
