100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4981.2 at 16:34 11/1/2010  Report at 19:05 Monday 11/1/2010. Processed 20:13 Monday 11/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.67,4,2.64,2.68,14,f,1.49,1.15,5.24,12.8
15.46,12.83,AGL Energy Ltd,14.10,-4,14.10,14.15,54,f,6.63,6.00,3.83,3.9
6.34,3.50,Amcor Ltd,6.26,10,6.25,6.28,34,,0.74,1.61,5.43,24.7
6.97,3.52,AMP Ltd,6.45,2,6.44,6.47,30,p,0.99,0.67,4.65,21.8
11.31,7.51,Ansell Ltd,10.47,-23,10.45,10.51,28,,3.19,1.98,2.67,11.7
25.25,11.83,ANZ Banking Grp,22.39,14,22.38,22.44,102,f,1.67,10.72,4.56,13.1
3.68,2.50,APA Grp stpld,3.50,-4,3.46,3.51,31,,0.52,1.18,8.86,21.6
2.61,0.866,APN News & Media,2.41,7,2.31,2.42,12,,-,-1.23,4.98,-
7.00,4.52,Argo Invest,6.97,7,6.89,6.99,27,f,-,6.33,3.87,-
5.75,3.16,Aristocrat Leisure,4.10,5,4.07,4.11,14.5,f,-,0.35,3.54,-
1.94,0.32,Asciano Grp stpld,1.90,0.5,1.90,1.905,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,34.87,-44,34.86,34.87,164.9,f,1.11,2.66,4.73,19.0
5.40,3.45,Aust Foundation,5.35,1,5.35,5.37,21,f,0.51,4.86,3.93,50.4
1.465,0.65,Austar United,1.36,2,1.355,1.37,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.53,0.5,0.52,0.53,8,,-,0.92,15.09,-
6.72,2.52,AXA Asia Pacific,6.64,-5,6.63,6.65,18.5,p,-,0.96,2.79,-
13.49,6.228,Bank of Qld,11.58,-12,11.56,11.65,52,f,1.46,6.62,4.49,15.3
