100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4264.9 at 16:46 2/7/2010  Report at 19:05 Friday 2/7/2010. Processed 19:21 Friday 2/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.67,4,2.62,2.69,13.5,f,1.51,1.21,5.06,13.1
15.69,13.11,AGL Energy Ltd,14.78,-21,14.75,14.80,57,f,0.47,6.21,3.86,54.7
6.76,4.276,Amcor Ltd,6.39,7,6.36,6.40,29.5,,0.71,2.25,4.62,30.6
6.97,4.55,AMP Ltd,5.13,-7,5.10,5.15,30,p,1.24,0.80,5.85,13.8
13.50,8.16,Ansell Ltd,12.68,-13,12.51,12.97,29,,2.82,1.92,2.29,15.5
26.23,15.68,ANZ Banking Grp,20.86,-22,20.85,20.88,108,f,1.34,9.99,5.18,14.4
3.83,2.60,APA Grp stp,3.58,2,3.56,3.59,31.75,,0.79,-,8.87,14.3
2.61,1.32,APN News & Media,2.01,4,1.96,2.04,4,f,4.17,-0.78,1.99,12.0
7.05,5.61,Argo Invest,5.79,8,5.72,5.79,25,f,-,5.99,4.32,-
5.75,3.37,Aristocrat Leisure,3.61,,3.58,3.61,4.5,,-,0.07,1.25,-
1.94,1.24,Asciano Grp stp,1.605,-1.5,1.60,1.615,-,,-,0.10,-,-
37.77,28.30,ASX Ltd,28.81,1,28.75,29.00,163.6,f,1.10,3.19,5.68,16.0
5.41,4.26,Aust Foundation,4.74,,4.71,4.75,21,f,0.43,4.98,4.43,53.1
1.465,0.78,Austar United,0.97,-0.5,0.965,0.985,-,,-,-0.31,-,20.6
3.05,1.996,Australand Prop stp,2.42,2,2.40,2.44,12,,-,0.68,4.96,-
6.72,3.51,AXA Asia Pacific,5.40,3,5.38,5.41,18.5,p,1.89,1.12,3.43,15.5
13.49,8.699,Bank of Qld,10.07,-13,10.07,10.08,52,f,1.78,7.20,5.16,10.9
10.48,6.425,Bendigo & Adelaide,8.07,-3,8.02,8.11,43,f,0.83,5.16,5.33,22.7
12.32,7.93,Billabong Intl,8.64,14,8.60,8.69,36,p,1.59,0.84,4.17,15.1
3.48,2.03,BlueScope Steel,2.08,,2.07,2.09,-,,-,2.47,-,-
4.10,1.735,Boart Longyear,2.83,-5,2.82,2.85,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,4.87,8,4.83,4.97,12.5,f,1.82,4.23,2.57,21.5
8.37,5.36,Brambles Ltd,5.49,1,5.44,5.49,25,p,1.38,0.66,4.55,15.9
16.80,11.35,Brickworks Ltd,11.90,5,11.87,11.90,39.5,f,2.54,9.06,3.32,11.8
13.63,8.01,Caltex Aust,9.28,13,9.16,9.38,25,f,4.65,10.48,2.69,8.0
32.00,18.135,Campbell Brothers,30.00,,29.83,30.00,100,p,1.29,3.76,3.33,23.2
2.12,1.625,CFS Retail Prop unt,1.93,3,1.92,1.935,12.5,,-,1.99,6.48,-
4.50,2.04,Challenger FSG Ltd,3.44,3,3.36,3.48,13.5,,2.61,3.36,3.92,9.8
0.355,0.19,Charter Hall Office unt,0.25,1,0.245,0.25,2.5,,4.01,0.44,10.00,2.5
12.15,8.44,Coca-Cola Amatil,11.72,2,11.65,11.81,43.5,f,1.39,1.38,3.71,19.4
79.11,51.25,Cochlear Ltd,71.85,-113,71.85,72.30,190,f,1.27,3.25,2.64,29.7
60.00,36.20,C'wlth Bank  of Aust ,47.73,26,47.71,47.74,235,f,1.41,-,4.92,14.4
1.045,0.735,C'wlth Prop ord unt   ,0.96,2.5,0.955,0.965,6.85,,-,1.11,7.14,-
12.90,8.48,Computershare Ltd,10.17,-18,10.11,10.25,25,p,2.27,-1.54,2.46,17.9
0.49,0.287,ConnectEast stp,0.38,1.5,0.375,0.38,2,,-,-,5.26,-
3.44,2.17,Consolidated Media,3.14,-1,3.05,3.15,16.5,f,3.48,0.88,5.25,5.5
9.39,6.41,Crown Ltd,7.73,8,7.64,7.78,37,p,-,3.24,4.79,-
37.56,29.27,CSL Ltd,32.49,41,32.40,32.61,75,,2.85,6.11,2.31,15.2
2.18,1.49,CSR Ltd,1.695,2.5,1.69,1.70,8.5,f,-,1.04,5.01,-
5.96,4.10,David Jones Ltd,4.36,11,4.35,4.37,29,f,1.14,1.22,6.65,13.2
0.89,0.66,DEXUS Prop Grp stp,0.775,,0.77,0.775,5.1,,-,0.95,6.58,-
9.44,3.33,Downer EDI Ltd,3.70,28,3.69,3.70,29.1,,1.87,2.15,7.86,6.8
1.90,1.435,DUET Grp forus,1.57,-0.5,1.56,1.595,20,,0.22,-,12.74,35.8
1.885,1.07,Fairfax Media Ltd,1.355,0.5,1.35,1.36,1.1,,8.45,-0.31,0.81,14.6
