100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4776.7 at 16:47 2/12/2009  Report at 19:05 Wednesday 2/12/2009. Processed 19:29 Wednesday 2/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.58,-1,2.56,2.62,14,f,1.49,1.15,5.43,12.4
15.80,12.83,AGL Energy Ltd,14.06,7,14.05,14.10,54,f,6.63,6.00,3.84,3.9
6.05,3.50,Amcor Ltd,5.93,5,5.89,5.95,34,,0.74,1.61,5.73,23.4
6.97,3.52,AMP Ltd,6.26,13,6.26,6.27,30,p,0.99,0.67,4.79,21.1
13.38,7.51,Ansell Ltd,10.67,8,10.55,10.75,28,,3.19,1.98,2.62,12.0
25.25,11.83,ANZ Banking Grp,22.11,14,22.11,22.15,102,f,1.67,10.72,4.61,13.0
3.36,2.45,APA Grp stpld,3.35,9,3.34,3.36,31,,0.52,1.18,9.25,20.7
2.61,0.866,APN News & Media,2.36,5,2.33,2.37,12,,-,-1.23,5.08,-
6.91,4.52,Argo Invest,6.68,4,6.64,6.69,27,f,-,6.26,4.04,-
5.75,3.16,Aristocrat Leisure,4.00,-10,3.99,4.03,14.5,f,-,0.35,3.62,-
1.76,0.32,Asciano Grp stpld,1.72,,1.715,1.72,23,,-,-1.41,13.37,-
37.90,23.52,ASX Ltd,33.50,9,33.40,33.55,164.9,f,1.11,2.66,4.92,18.3
5.35,3.45,Aust Foundation,5.23,3,5.21,5.24,21,f,0.51,4.77,4.02,49.3
1.465,0.60,Austar United,1.365,1.5,1.36,1.38,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.505,0.5,0.505,0.51,10,,-,0.92,19.80,-
6.00,2.52,AXA Asia Pacific,5.88,11,5.85,5.88,18.5,p,-,0.96,3.15,-
4.57,3.84,Babcock & Br Infr stp d,4.00,9,3.97,4.00,-,,-,1.84,-,-
13.49,6.228,Bank of Qld,11.66,53,11.61,11.74,52,f,1.46,6.62,4.46,15.4
12.157,5.733,Bendigo & Adelaide,8.90,5,8.83,8.91,43,f,0.60,4.03,4.83,34.8
12.19,5.815,Billabong Intl,10.75,22,10.66,10.77,45,p,1.54,0.70,4.19,15.5
3.48,1.675,BlueScope Steel,2.90,8,2.90,2.91,5,,-,2.46,1.72,-
0.375,0.054,Boart Longyear,0.32,,0.315,0.32,2.87,,2.38,-0.10,8.97,4.7
6.40,2.29,Boral Ltd,5.64,-8,5.63,5.64,13,f,1.85,4.12,2.30,23.4
8.37,4.08,Brambles Ltd,6.64,,6.64,6.65,30,p,1.34,0.58,4.52,16.5
16.80,9.00,Brickworks Ltd,12.50,,12.50,12.54,39,f,5.89,8.27,3.12,5.4
14.00,6.18,Caltex Aust,9.47,-13,9.47,9.49,36,,0.43,10.60,3.80,60.7
30.608,8.29,Campbell Brothers,28.76,-2,28.76,28.82,95,p,1.71,2.96,3.30,17.7
2.12,1.415,CFS Retail Prop unt,1.92,-2.5,1.90,1.925,12.5,p,-,2.02,6.51,-
4.38,0.865,Challenger FSG Ltd,4.13,-1,4.10,4.18,12.5,,-,1.81,3.03,-
11.25,8.02,Coca-Cola Amatil,11.17,22,11.17,11.25,40.5,f,1.35,1.14,3.63,20.4
68.54,46.21,Cochlear Ltd,63.48,-61,63.38,64.28,175,f,1.34,2.78,2.76,27.2
56.24,24.03,C'wlth Bank  of Aust ,54.70,85,54.67,54.72,228,f,1.44,13.65,4.17,16.7
1.245,0.67,C'wlth Prop ord unt   ,0.96,1,0.955,0.96,8.8,,-,1.15,9.17,-
11.32,6.41,Computershare Ltd,10.89,10,10.80,10.89,22,p,2.58,-1.95,2.02,19.2
0.541,0.244,ConnectEast stpld,0.405,,0.40,0.405,2,,-,-,4.94,-
3.44,1.71,Consolidated Media,3.12,-3,3.07,3.14,16.5,,3.75,0.66,5.29,5.0
9.39,4.56,Crown Ltd,8.08,8,7.97,8.11,37,p,-,3.42,4.58,-
38.52,26.85,CSL Ltd,31.76,3,31.75,31.82,70,,2.75,7.49,2.20,16.5
2.18,0.905,CSR Ltd,1.78,3.5,1.775,1.78,4,f,-,0.87,2.25,-
5.96,2.02,David Jones Ltd,5.74,-1,5.73,5.74,28,f,1.13,1.16,4.88,18.2
0.962,0.519,Dexus Prop Grp stpld,0.825,,0.825,0.83,7.3,,-,1.01,8.85,-
9.24,3.01,Downer EDI Ltd,8.63,-6,8.62,8.75,29,,1.88,2.18,3.36,15.9
2.319,1.28,DUET Grp forus,1.79,-2.5,1.79,1.815,24.12,p,-,1.70,13.47,-
1.805,0.795,Fairfax Media Ltd,1.67,5,1.645,1.675,2,,-,-0.37,1.20,-
18.86,3.39,Flight Centre,17.41,16,17.29,17.53,9,,4.26,1.92,0.52,45.5
5.89,4.80,Foster's Grp,5.53,-1,5.52,5.54,27.25,f,0.84,0.46,4.93,24.3
1.78,0.93,Goodman Fielder,1.58,0.5,1.575,1.585,10.5,p,1.27,-0.20,6.65,11.9
0.949,0.123,Goodman Grp forus,0.575,-2,0.57,0.575,9.65,,-,0.84,16.78,-
0.851,0.191,GPT Grp stpld,0.585,-1.5,0.58,0.585,5.6,,-,0.71,9.57,-
8.85,3.863,Graincorp Ltd,6.00,-15,6.00,6.10,7.27,f,4.65,6.79,1.21,17.8
4.85,1.805,Harvey Norman,4.42,6,4.35,4.44,11,f,1.83,2.01,2.49,21.9
5.00,3.61,Healthscope Ltd,4.96,9,4.93,4.97,21.5,f,1.34,0.06,4.33,17.2
0.145,0.079,Hutchison,0.135,0.5,0.13,0.135,-,,-,0.11,-,-
3.42,1.63,Incitec Pivot,2.94,12,2.93,2.94,4.4,,-,0.14,1.50,-
0.915,0.184,ING Office Fd stpld,0.585,2,0.585,0.59,7.92,,-,0.99,13.54,-
4.21,2.94,Insurance Aust Grp,3.91,-2,3.91,3.92,10,f,0.93,1.16,2.56,42.0
6.07,2.112,IOOF Hldgs Ltd,5.96,1,5.87,5.99,4,f,4.17,0.55,0.67,35.7
8.35,2.89,James Hardie Ind cdi,8.24,8,8.24,8.35,-,,-,-0.40,-,43.6
23.71,8.15,JB Hi-Fi Ltd,23.22,12,23.22,23.25,44,f,2.01,1.21,1.89,26.3
38.99,16.15,Leighton Hldgs,36.85,41,36.65,36.91,115,f,1.30,7.43,3.12,24.6
