100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4939.5 at 16:36 5/1/2010  Report at 19:05 Tuesday 5/1/2010. Processed 20:34 Tuesday 5/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.72,-1,2.71,2.72,14,f,1.49,1.15,5.15,13.1
15.46,12.83,AGL Energy Ltd,14.25,4,14.23,14.27,54,f,6.63,6.00,3.79,4.0
6.34,3.50,Amcor Ltd,6.13,-13,6.12,6.14,34,,0.74,1.61,5.55,24.2
6.97,3.52,AMP Ltd,6.66,-6,6.65,6.66,30,p,0.99,0.67,4.50,22.5
12.23,7.51,Ansell Ltd,10.56,-22,10.54,10.75,28,,3.19,1.98,2.65,11.8
25.25,11.83,ANZ Banking Grp,23.00,11,22.99,23.00,102,f,1.67,10.72,4.43,13.5
3.59,2.50,APA Grp stpld,3.48,3,3.47,3.49,31,,0.52,1.18,8.91,21.5
2.61,0.866,APN News & Media,2.32,-1,2.29,2.36,12,,-,-1.23,5.17,-
6.91,4.52,Argo Invest,6.83,9,6.81,6.83,27,f,-,6.33,3.95,-
5.75,3.16,Aristocrat Leisure,4.24,16,4.20,4.25,14.5,f,-,0.35,3.42,-
1.91,0.32,Asciano Grp stpld,1.89,1.5,1.885,1.89,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,35.51,44,35.51,35.55,164.9,f,1.11,2.66,4.64,19.4
5.35,3.45,Aust Foundation,5.25,8,5.24,5.25,21,f,0.51,4.86,4.00,49.5
1.465,0.65,Austar United,1.35,-1.5,1.345,1.395,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.52,,0.52,0.525,8,,-,0.92,15.38,-
6.63,2.52,AXA Asia Pacific,6.60,5,6.60,6.61,18.5,p,-,0.96,2.80,-
13.49,6.228,Bank of Qld,11.84,15,11.81,11.85,52,f,1.46,6.62,4.39,15.6
11.021,5.733,Bendigo & Adelaide,9.97,27,9.91,9.98,43,f,0.60,4.03,4.31,38.9
12.19,5.815,Billabong Intl,11.25,25,11.12,11.25,45,p,1.54,0.70,4.00,16.3
3.48,1.675,BlueScope Steel,3.22,13,3.21,3.22,5,,-,2.46,1.55,-
0.395,0.054,Boart Longyear,0.395,2.5,0.39,0.395,-,,-,-0.10,-,5.8
6.40,2.29,Boral Ltd,6.02,2,5.88,6.03,13,f,1.85,4.12,2.16,25.0
8.37,4.08,Brambles Ltd,6.98,15,6.98,6.99,30,p,1.34,0.58,4.30,17.4
16.80,9.02,Brickworks Ltd,12.60,11,12.50,12.60,39,f,5.89,8.27,3.10,5.5
14.00,7.21,Caltex Aust,9.55,14,9.53,9.59,-,,-,10.60,-,61.2
30.98,8.29,Campbell Brothers,30.70,20,30.66,30.98,95,p,1.71,2.96,3.09,18.9
2.12,1.415,CFS Retail Prop unt,1.96,6,1.93,1.96,12.5,,-,2.02,6.38,-
4.48,0.865,Challenger FSG Ltd,4.33,2,4.31,4.42,12.5,,-,1.81,2.89,-
11.72,8.02,Coca-Cola Amatil,11.45,7,11.42,11.52,40.5,f,1.35,1.14,3.54,20.9
69.79,46.21,Cochlear Ltd,67.10,-190,66.94,67.28,175,f,1.34,2.78,2.61,28.7
56.24,24.03,C'wlth Bank  of Aust ,55.70,83,55.61,55.72,228,f,1.44,13.65,4.09,17.0
1.215,0.67,C'wlth Prop ord unt   ,0.995,2.5,0.985,0.995,8.8,,-,1.15,8.84,-
11.62,6.41,Computershare Ltd,11.41,-12,11.33,11.50,22,p,2.58,-1.95,1.93,20.1
0.536,0.244,ConnectEast stpld,0.455,1,0.455,0.46,2,,-,-,4.40,-
3.44,1.71,Consolidated Media,2.99,-4,2.99,3.00,16.5,,3.75,0.66,5.52,4.8
9.39,4.56,Crown Ltd,8.02,,7.98,8.03,37,p,-,3.42,4.61,-
38.52,28.43,CSL Ltd,32.12,-38,32.12,32.15,70,,2.75,7.49,2.18,16.7
2.18,0.905,CSR Ltd,1.855,4.5,1.85,1.86,4,f,-,0.87,2.16,-
5.96,2.02,David Jones Ltd,5.22,-7,5.20,5.24,28,f,1.13,1.16,5.36,16.6
0.89,0.519,Dexus Prop Grp stpld,0.86,2,0.855,0.86,6.15,,-,1.01,7.15,-
9.35,3.01,Downer EDI Ltd,9.19,,9.08,9.31,29,,1.88,2.18,3.16,16.9
2.319,1.28,DUET Grp forus,1.84,4,1.835,1.84,20,,-,1.70,10.87,-
1.805,0.795,Fairfax Media Ltd,1.76,1,1.76,1.77,2,,-,-0.37,1.14,-
18.86,3.39,Flight Centre,17.85,-28,17.77,17.90,9,,4.26,1.92,0.50,46.6
5.89,4.80,Foster's Grp,5.50,-3,5.50,5.52,27.25,f,0.84,0.46,4.95,24.1
1.78,0.93,Goodman Fielder,1.675,4.5,1.65,1.675,10.5,p,1.27,-0.20,6.27,12.6
0.949,0.123,Goodman Grp forus,0.65,3.5,0.645,0.65,9.65,,-,0.84,14.85,-
0.803,0.191,GPT Grp stpld,0.62,2,0.615,0.62,5.6,,-,0.71,9.03,-
4.85,1.805,Harvey Norman,3.96,-12,3.95,3.98,11,f,1.83,2.01,2.78,19.6
5.18,3.61,Healthscope Ltd,5.02,-10,5.01,5.10,21.5,f,1.34,0.06,4.28,17.4
0.145,0.084,Hutchison,0.12,,0.115,0.12,-,,-,0.11,-,-
3.57,1.63,Incitec Pivot,3.46,-4,3.46,3.47,4.4,,-,0.14,1.27,-
0.603,0.057,ING Industrial Fd unt,0.495,0.5,0.49,0.495,5.3,,-,0.96,10.71,-
0.738,0.184,ING Office Fd stpld,0.65,1.5,0.645,0.655,6.2,,-,0.99,9.54,-
4.21,2.94,Insurance Aust Grp,4.05,-3,4.04,4.06,10,f,0.93,1.16,2.47,43.5
6.20,2.112,IOOF Hldgs Ltd,6.11,9,6.05,6.12,4,f,4.17,0.55,0.65,36.6
8.59,2.89,James Hardie Ind cdi,8.40,-9,8.31,8.44,-,,-,-0.40,-,44.5
23.71,8.48,JB Hi-Fi Ltd,21.86,-49,21.85,21.95,44,f,2.01,1.21,2.01,24.8
39.65,16.15,Leighton Hldgs,39.60,85,39.52,39.65,115,f,1.30,7.43,2.90,26.5
11.29,4.85,Lend Lease Grp stpld,10.33,2,10.26,10.33,41,f,-,4.20,3.97,-
58.80,15.00,Macq Grp Ltd,48.93,93,48.90,48.95,126,,1.93,23.72,2.58,20.1
1.81,0.95,Macq Infra stpld,1.39,4.5,1.39,1.395,12,,-,1.73,8.63,-
0.355,0.071,Macq Office unt,0.32,1,0.315,0.32,3.75,,-,0.49,11.72,-
