100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4697.7 at 16:34 28/1/2010  Report at 19:05 Thursday 28/1/2010. Processed 19:54 Thursday 28/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.58,9,2.55,2.58,14,f,1.49,1.15,5.43,12.4
15.46,12.83,AGL Energy Ltd,13.79,4,13.71,13.79,54,f,6.63,6.00,3.92,3.9
6.35,3.50,Amcor Ltd,5.94,7,5.94,5.96,34,,0.74,1.61,5.72,23.5
6.97,3.52,AMP Ltd,6.28,-8,6.27,6.29,30,p,0.99,0.67,4.78,21.2
10.98,7.51,Ansell Ltd,10.34,1,10.15,10.40,28,,3.19,1.98,2.71,11.6
25.25,11.83,ANZ Banking Grp,22.15,19,22.12,22.19,102,f,1.67,10.72,4.60,13.0
3.68,2.50,APA Grp stpld,3.20,2,3.19,3.24,31,,0.52,1.18,9.69,19.8
2.61,0.866,APN News & Media,2.30,,2.27,2.30,12,,-,-1.23,5.22,-
7.05,4.52,Argo Invest,6.86,5,6.86,6.91,27,f,-,6.56,3.94,-
5.75,3.16,Aristocrat Leisure,4.02,2,3.92,4.04,14.5,f,-,0.35,3.61,-
1.94,0.32,Asciano Grp stpld,1.75,4,1.74,1.755,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,34.77,101,34.63,34.79,164.9,f,1.11,2.66,4.74,19.0
5.41,3.45,Aust Foundation,5.40,14,5.39,5.40,21,f,0.51,5.04,3.89,50.9
1.465,0.65,Austar United,1.32,-0.5,1.31,1.33,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.465,,0.46,0.465,8,,-,0.92,17.20,-
6.72,2.52,AXA Asia Pacific,6.62,3,6.60,6.64,18.5,p,-,0.96,2.79,-
13.49,6.228,Bank of Qld,11.18,25,11.12,11.18,52,f,1.46,6.62,4.65,14.7
10.44,5.733,Bendigo & Adelaide,10.19,51,10.15,10.29,43,f,0.60,4.03,4.22,39.8
12.19,5.815,Billabong Intl,10.80,-39,10.73,10.98,45,p,1.54,0.70,4.17,15.6
3.48,1.675,BlueScope Steel,2.69,-2,2.68,2.69,5,,-,2.46,1.86,-
0.41,0.054,Boart Longyear,0.345,-1,0.345,0.35,-,,-,-0.10,-,5.0
6.40,2.29,Boral Ltd,5.48,-7,5.42,5.52,13,f,1.85,4.12,2.37,22.7
8.37,4.08,Brambles Ltd,6.65,12,6.61,6.67,30,p,1.34,0.58,4.51,16.6
16.80,9.02,Brickworks Ltd,12.43,,12.41,12.47,39,f,5.89,8.27,3.14,5.4
14.00,8.01,Caltex Aust,9.20,,9.19,9.25,-,,-,10.60,-,59.0
32.00,8.29,Campbell Brothers,29.41,79,29.15,29.45,95,p,1.71,2.96,3.23,18.1
2.12,1.415,CFS Retail Prop unt,1.895,2,1.89,1.895,12.5,,-,2.02,6.60,-
4.50,0.865,Challenger FSG Ltd,4.04,-1,4.01,4.10,12.5,,-,1.81,3.09,-
11.72,8.02,Coca-Cola Amatil,10.93,3,10.93,11.09,40.5,f,1.35,1.14,3.71,19.9
69.79,46.21,Cochlear Ltd,64.20,15,63.92,64.39,175,f,1.34,2.78,2.73,27.5
58.65,25.98,C'wlth Bank  of Aust ,55.10,47,55.08,55.10,228,f,1.44,13.65,4.14,16.8
1.045,0.67,C'wlth Prop ord unt   ,0.935,,0.93,0.935,8.8,,-,1.15,9.41,-
12.64,6.45,Computershare Ltd,11.90,,11.82,11.90,22,p,2.58,-1.95,1.85,21.0
0.49,0.244,ConnectEast stpld,0.43,,0.425,0.43,2,,-,-,4.65,-
3.44,1.71,Consolidated Media,3.03,2,3.00,3.04,16.5,,3.75,0.66,5.45,4.9
9.39,4.56,Crown Ltd,7.66,-3,7.53,7.69,37,p,-,3.42,4.83,-
38.52,28.43,CSL Ltd,30.85,-50,30.83,30.93,70,,2.75,7.49,2.27,16.0
2.18,0.905,CSR Ltd,1.88,1,1.87,1.885,4,f,-,0.87,2.13,-
5.96,2.02,David Jones Ltd,4.77,1,4.76,4.79,28,f,1.13,1.16,5.87,15.1
0.89,0.519,Dexus Prop Grp stpld,0.835,,0.83,0.835,6.15,,-,1.01,7.37,-
9.44,3.26,Downer EDI Ltd,8.57,22,8.45,8.72,29,,1.88,2.18,3.38,15.8
2.319,1.28,DUET Grp forus,1.83,-2,1.815,1.835,20,,-,1.70,10.93,-
1.885,0.795,Fairfax Media Ltd,1.75,-2.5,1.735,1.765,2,,-,-0.37,1.14,-
20.15,3.39,Flight Centre,19.65,31,19.54,19.70,9,,4.26,1.92,0.46,51.3
5.89,4.80,Foster's Grp,5.32,-5,5.31,5.34,27.25,f,0.84,0.46,5.12,23.3
1.78,0.93,Goodman Fielder,1.57,1,1.57,1.58,10.5,p,1.27,-0.20,6.69,11.8
0.717,0.123,Goodman Grp forus,0.61,4,0.605,0.61,9.65,,-,0.84,15.82,-
0.712,0.191,GPT Grp stpld,0.57,,0.57,0.575,5.6,,-,0.71,9.82,-
4.85,1.805,Harvey Norman,3.83,13,3.79,3.84,11,f,1.83,2.01,2.87,19.0
5.18,3.61,Healthscope Ltd,4.77,11,4.70,4.79,21.5,f,1.34,0.06,4.51,16.5
0.145,0.085,Hutchison,0.12,,0.115,0.125,-,,-,0.11,-,-
3.83,1.63,Incitec Pivot,3.49,13,3.48,3.49,4.4,,-,0.14,1.26,-
0.67,0.184,ING Office Fd stpld,0.61,2,0.605,0.61,6.2,,-,0.99,10.16,-
4.21,2.94,Insurance Aust Grp,3.79,-6,3.77,3.81,10,f,0.93,1.16,2.64,40.7
6.68,2.112,IOOF Hldgs Ltd,5.85,-6,5.81,5.90,4,f,4.17,0.55,0.68,35.0
8.86,2.89,James Hardie Ind cdi,7.87,1,7.87,7.99,-,,-,-0.40,-,41.7
23.71,8.48,JB Hi-Fi Ltd,21.00,31,20.98,21.00,44,f,2.01,1.21,2.10,23.8
41.70,16.40,Leighton Hldgs,38.52,12,38.47,38.63,115,f,1.30,7.43,2.99,25.8
11.29,4.85,Lend Lease Grp stpld,9.60,11,9.50,9.65,41,f,-,4.20,4.27,-
58.80,15.00,Macq Grp Ltd,51.02,-32,51.00,51.20,126,,1.93,23.72,2.47,21.0
1.71,0.95,Macq Infra stpld,1.23,-1.5,1.23,1.24,12,,-,1.73,9.76,-
0.355,0.071,Macq Office unt,0.295,,0.295,0.30,3.75,,-,0.49,12.71,-
3.19,1.291,MAP Grp forus,2.93,4,2.90,2.95,21,,5.66,-,7.17,2.5
4.74,3.80,Metcash Ltd,4.36,-4,4.35,4.39,25,f,1.21,0.11,5.73,14.4
19.40,12.00,Milton Corp,18.86,-10,18.70,18.86,78,f,0.74,18.37,4.14,32.7
1.745,0.542,Mirvac Grp stpld,1.50,5.5,1.485,1.50,4.2,,-,1.73,2.80,-
3.98,3.24,Myer Hldgs Ltd,3.30,-5,3.26,3.31,-,,-,-,-,-
32.37,15.85,National Aust Bank,26.69,39,26.67,26.70,146,f,1.80,12.66,5.47,10.2
4.59,2.13,Navitas Ltd,4.41,4,4.40,4.45,14.3,f,1.00,-0.23,3.24,30.8
18.41,8.93,News Corp b voting,16.72,2,16.69,16.72,5.14,,14.51,-0.04,0.31,22.4
14.46,8.71,Nufarm Ltd,10.20,1,10.13,10.30,27,,1.24,3.59,2.65,30.4
3.65,1.40,OneSteel Ltd,3.22,8,3.22,3.23,10,,2.26,1.66,3.11,14.3
26.77,10.75,Orica Ltd,24.99,67,24.90,25.28,97,p,1.50,1.71,3.88,17.2
17.94,12.34,Origin Energy,16.10,-16,16.05,16.13,50,f,15.82,8.31,3.11,2.0
41.39,21.60,Perpetual Ltd,37.67,63,37.50,38.99,100,f,0.96,3.46,2.65,39.2
6.34,2.90,Platinum Asset,5.50,12,5.35,5.65,20,f,1.12,-,3.64,24.5
9.15,3.268,Premier Invest,8.16,-14,8.16,8.18,35,f,1.78,2.07,4.29,13.1
6.56,3.61,Primary Health Care,5.49,-7,5.48,5.54,14,f,2.05,-,2.55,19.2
4.57,0.031,Prime Infr Grp stpld,3.55,-1,3.50,3.57,-,,-,-,-,-
3.06,1.38,Qantas Airways,2.87,3,2.86,2.87,6,,0.93,2.25,2.09,51.3
25.70,15.01,QBE Insurance Grp,23.15,-13,23.09,23.20,127,p,1.68,5.17,5.49,10.8
12.09,9.10,Ramsay Health Care,11.69,33,11.64,11.72,38,f,1.35,0.09,3.25,22.8
25.60,15.50,Reece Aust Ltd,24.60,,23.60,24.60,51,f,1.90,5.35,2.07,25.4
6.67,4.46,ResMed Inc cdi 10:1,5.85,-2,5.81,5.88,-,,-,1.75,-,24.5
7.03,2.02,Seek Ltd,6.50,2,6.50,6.58,9.2,f,2.04,0.51,1.42,34.6
7.09,5.03,Seven Network   ,6.71,11,6.62,6.82,34,f,0.19,7.27,5.07,105.2
29.15,14.97,Sims Metal Mgmt,22.06,-9,22.05,22.10,38,f,-,8.09,1.72,-
15.64,9.96,Sonic Healthcare,14.43,-6,14.30,14.49,57,p,0.82,-1.72,3.95,30.8
14.50,7.018,Soul Pattinson,13.87,26,13.78,13.87,32,f,14.57,10.91,2.31,3.0
1.119,0.725,SP AusNet stpld,0.895,0.5,0.895,0.90,9.92,p,0.81,0.91,11.08,11.1
1.47,0.83,Spark Infrastructure stpld,1.315,,1.31,1.315,15.98,,0.47,1.70,12.15,17.6
4.19,1.955,Stockland stpld,3.82,3,3.81,3.85,34,,-,3.61,8.90,-
9.59,4.36,Suncorp-Metway,9.00,15,8.99,9.03,40,f,0.79,5.11,4.44,28.5
7.70,6.05,Tabcorp Hldgs Ltd,7.23,9,7.21,7.23,65,f,1.43,-0.02,8.99,7.8
2.97,2.33,Tatts Grp Ltd,2.33,-5,2.33,2.34,21,f,1.04,-0.56,9.01,10.6
3.84,2.93,Telstra Corp,3.42,-1,3.41,3.42,28,f,1.18,0.32,8.19,10.4
1.745,0.615,Ten Network Hldgs,1.57,2,1.55,1.575,2,,-,-0.35,1.27,-
9.33,4.38,Toll Hldgs Ltd,8.99,33,8.95,9.00,25,f,1.60,1.58,2.78,22.5
1.94,0.12,TPG Telecom Ltd,1.81,-1,1.785,1.81,2,f,1.30,-0.01,1.10,69.6
4.80,1.52,Transfield Services,3.68,-5,3.61,3.71,12,f,-,0.02,3.26,-
5.64,3.51,Transurban stpld,5.36,-11,5.32,5.39,23,,-,2.79,4.29,-
15.97,6.64,UGL Ltd,13.20,39,13.12,13.37,64,f,1.36,-0.82,4.85,15.2
0.655,0.127,Virgin Blue Hldgs,0.585,0.5,0.58,0.585,-,,-,0.50,-,-
32.16,14.81,Wesfarmers Ltd,28.25,-40,28.25,28.35,110,f,1.45,3.14,3.89,17.7
8.48,3.62,West Aust News,7.40,5,7.35,7.49,33,f,1.28,-,4.46,17.6
14.33,8.68,Westfield Grp stpld,12.71,50,12.70,12.75,100.25,,-,11.02,7.89,-
27.57,15.30,Westpac Banking,24.58,25,24.55,24.61,116,f,1.08,7.89,4.72,19.6
30.57,24.36,Woolworths Ltd,26.19,-61,26.17,26.20,104,f,1.45,1.54,3.97,17.4
31.79,11.60,WorleyParsons Ltd,23.49,11,23.45,24.00,93,f,1.73,-0.03,3.96,14.6
7.45,3.10,Wotif Com Hldgs,6.75,1,6.74,6.95,17.5,f,1.19,-0.08,2.59,32.3
