100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5757.4 at 2015-02-10T16:40:07. Report at Tuesday, February 10, 2015. Processed Wednesday at 2015-02-11T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.29,2.22,Abacus Prop stp,3.27,+2,3.25,3.27,17.00,,1.31,2.38,5.20,14.7,,
4.375,3.12,Adelaide Brighton,3.88,-1,3.87,3.88,16.50,f,1.34,1.33,4.25,17.6,,
15.590,12.55,AGL Energy,14.46,-5,14.45,14.46,63.00,f,1.62,7.75,4.36,14.1,,
9.30,4.33,ALS,5.67,-5,5.63,5.68,31.00,p,.92,-.02,5.47,20.0,,
12.13,8.05,Amalgamated Hldgs,11.41,-52,11.41,11.73,42.00,f,1.18,5.16,3.68,23.0,,
13.78,9.88,Amcor,13.05,-8,13.03,13.05,43.00,,1.09,-.05,3.30,27.9,,
6.15,4.35,AMP,6.01,-7,6.00,6.01,24.00,p,.95,1.35,3.99,26.5,,
25.00,17.73,Ansell,23.99,-31,23.97,23.99,41.85,,1.09,.63,1.74,52.7,,
35.27,30.47,ANZ Banking Grp,34.90,-8,34.88,34.91,178.00,f,1.50,14.65,5.10,13.1,,
8.65,5.814,APA Grp stp,8.54,-1,8.51,8.55,36.25,,1.13,1.41,4.24,20.8,,
8.44,7.18,Argo Invest,8.39,-2,8.34,8.39,28.50,f,1.06,7.36,3.40,27.8,,
7.24,4.74,Aristocrat Leisure,7.07,-11,7.06,7.08,16.00,,-,.91,2.26,,,
6.61,5.13,Asciano,6.19,+6,6.19,6.21,14.25,f,1.83,.93,2.30,23.7,,
40.09,34.07,ASX,39.83,-8,39.80,39.84,178.10,f,1.11,6.53,4.47,20.1,,
5.265,4.15,Aurizon Hldgs,4.98,-3,4.98,4.99,16.50,,.72,3.00,3.31,42.2,,
1.452,1.22,AusNet Services stp,1.42,-1,1.415,1.42,8.36,p,.37,.86,5.89,46.0,,
6.30,5.80,Aust Foundation,6.11,+1,6.10,6.11,23.00,f,1.02,5.80,3.76,26.0,,
13.69,11.373,Bank of Qld,13.68,+28,13.64,13.68,66.00,f,1.17,,4.82,17.7,,
13.98,10.83,Bendigo & Adelaide Bk,13.97,+1,13.95,13.97,64.00,f,1.37,7.26,4.58,15.9,,
6.64,4.70,BlueScope Steel,5.47,+2,5.45,5.48,,,-,6.17,,,,
5.965,4.68,Boral,5.86,-1,5.86,5.87,15.00,f,1.48,4.03,2.56,26.4,,
10.90,8.73,Brambles,10.40,-6,10.38,10.40,27.00,p,3.19,.82,2.60,12.1,,
14.94,11.52,Brickworks,12.84,+6,12.77,12.87,42.00,f,1.65,10.32,3.27,18.5,,
7.57,5.65,BT Invest Mgt,7.52,+2,7.52,7.54,35.00,p,1.40,.34,4.65,15.3,,
3.05,2.24,BWP Trust unt,3.04,+8,3.03,3.04,14.71,,1.65,2.07,4.84,12.5,,
35.48,19.52,Caltex Aust,34.43,+12,34.37,34.45,37.00,f,4.98,9.31,1.07,18.7,,
12.61,9.35,carsales.com,10.37,-5,10.36,10.39,32.10,f,1.25,.40,3.10,25.8,,
8.27,5.81,Challenger,6.29,-13,6.28,6.29,26.00,p,2.55,3.15,4.13,9.5,,
5.12,3.82,Charter Hall Grp forus,4.88,+6,4.84,4.88,23.40,,1.09,2.38,4.80,19.1,,
11.93,8.19,Coca-Cola Amatil,9.91,-5,9.89,9.92,52.00,p,.12,1.74,5.25,162.5,,
89.52,54.63,Cochlear,86.76,-84,86.76,86.85,254.00,p,.65,1.67,2.93,52.7,,
93.96,73.57,C'wlth Bank  of Aust,92.59,-34,92.50,92.60,401.00,f,1.33,23.49,4.33,17.3,,
13.17,10.875,Computershare,11.47,-18,11.45,11.47,29.00,p,1.65,-2.27,2.53,23.9,,
1.175,.935,Cromwell Property stp,1.15,+.5,1.15,1.155,7.75,,1.37,.73,6.74,10.8,,
17.97,11.66,Crown Resorts,13.93,-7,13.93,13.95,37.00,p,2.43,4.26,2.66,15.5,,
90.84,63.77,CSL,90.00,-16,89.99,90.00,123.73,,2.32,5.00,1.37,31.4,,
4.22,3.02,CSR,4.08,-13,4.07,4.08,13.50,,1.62,2.04,3.31,18.6,,
8.20,1.025,DEXUS Prop Grp stp,8.04,+4,8.01,8.04,37.56,,1.32,6.36,4.67,16.2,,
29.41,17.56,Domino's Pizza,27.23,+53,27.23,27.46,36.70,f,1.38,-.96,1.35,53.9,,
5.59,3.93,Downer EDI,4.21,-5,4.19,4.21,24.00,f,1.97,2.54,5.70,8.9,,
2.64,2.005,DUET Grp forus,2.60,-1,2.60,2.61,17.25,,.89,1.37,6.63,16.9,,
