100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4418.7 at 16:46 20/7/2010  Report at 19:05 Tuesday 20/7/2010. Processed 19:09 Tuesday 20/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.18,2.24,Adelaide Brighton,3.15,4,3.12,3.15,13.5,f,1.51,1.21,4.29,15.4
15.69,13.37,AGL Energy Ltd,14.95,28,14.87,14.96,57,f,0.47,6.21,3.81,55.4
6.88,4.473,Amcor Ltd,6.84,12,6.83,6.84,29.5,,0.71,2.25,4.31,32.7
6.97,5.02,AMP Ltd,5.31,4,5.30,5.32,30,p,1.24,0.80,5.65,14.3
13.50,8.45,Ansell Ltd,12.98,26,12.72,13.00,29,,2.82,1.92,2.23,15.9
26.23,16.60,ANZ Banking Grp,22.34,32,22.25,22.35,108,f,1.34,9.99,4.83,15.4
3.83,2.63,APA Grp stp,3.71,2,3.67,3.73,31.75,,0.79,-,8.56,14.8
2.61,1.525,APN News & Media,1.975,,1.965,1.99,4,f,4.17,-0.78,2.03,11.8
7.05,5.61,Argo Invest,5.88,1,5.87,5.88,25,f,-,5.99,4.25,-
5.75,3.39,Aristocrat Leisure,3.49,5,3.47,3.49,4.5,,-,0.07,1.29,-
1.94,1.32,Asciano Grp stp,1.68,-0.5,1.68,1.695,-,,-,0.10,-,-
37.77,28.06,ASX Ltd,28.60,10,28.50,28.60,163.6,f,1.10,3.19,5.72,15.8
5.41,4.52,Aust Foundation,4.76,-1,4.76,4.77,21,f,0.43,4.98,4.41,53.3
1.465,0.84,Austar United,1.025,-1,1.02,1.05,-,,-,-0.31,-,21.8
3.05,2.125,Australand Prop stp,2.53,5,2.48,2.56,12,,-,0.68,4.74,-
6.72,3.78,AXA Asia Pacific,5.27,10,5.23,5.28,18.5,p,1.89,1.12,3.51,15.1
13.49,9.74,Bank of Qld,10.04,14,9.95,10.04,52,f,1.78,7.20,5.18,10.9
10.48,7.196,Bendigo & Adelaide,8.15,5,8.11,8.23,43,f,0.83,5.16,5.28,22.9
12.32,8.23,Billabong Intl,9.06,,9.02,9.12,36,p,1.59,0.84,3.97,15.8
3.48,2.03,BlueScope Steel,2.23,5,2.22,2.23,-,,-,2.47,-,-
4.10,1.856,Boart Longyear,2.80,-3,2.79,2.82,-,,-,0.14,-,-
6.40,4.22,Boral Ltd,4.32,8,4.30,4.34,12.5,f,1.82,4.23,2.89,19.0
8.37,5.24,Brambles Ltd,5.55,5,5.50,5.55,25,p,1.38,0.66,4.50,16.1
16.80,11.35,Brickworks Ltd,12.10,7,11.94,12.12,39.5,f,2.54,9.06,3.26,12.0
13.63,8.01,Caltex Aust,9.99,28,9.90,10.00,25,f,4.65,10.48,2.50,8.6
32.00,19.19,Campbell Brothers,30.35,24,30.01,30.35,100,p,1.29,3.76,3.29,23.5
2.12,1.695,CFS Retail Prop unt,1.94,-1,1.94,1.955,12.5,,-,1.99,6.44,-
4.50,2.40,Challenger FSG Ltd,3.62,5,3.57,3.63,13.5,,2.61,3.36,3.73,10.3
0.355,0.215,Charter Hall Office unt,0.255,0.5,0.25,0.255,2.5,,4.01,0.44,9.80,2.5
12.15,9.11,Coca-Cola Amatil,11.94,19,11.84,11.98,43.5,f,1.39,1.38,3.64,19.7
79.11,53.21,Cochlear Ltd,74.25,142,73.92,74.25,190,f,1.27,3.25,2.56,30.7
60.00,38.80,C'wlth Bank  of Aust ,50.87,37,50.83,50.87,235,f,1.41,-,4.62,15.4
1.045,0.735,C'wlth Prop ord unt   ,0.965,,0.96,0.965,6.85,,-,1.11,7.10,-
12.90,8.84,Computershare Ltd,10.27,14,10.20,10.32,25,p,2.27,-1.54,2.43,18.1
0.49,0.325,ConnectEast stp,0.39,,0.385,0.395,2,,-,-,5.13,-
3.44,2.69,Consolidated Media,3.09,,3.08,3.11,16.5,f,3.48,0.88,5.34,5.4
9.39,6.95,Crown Ltd,7.96,28,7.89,7.97,37,p,-,3.24,4.65,-
37.56,29.27,CSL Ltd,32.63,-1,32.61,32.80,75,,2.85,6.11,2.30,15.3
2.18,1.585,CSR Ltd,1.73,1,1.72,1.73,8.5,f,-,1.04,4.91,-
5.96,4.10,David Jones Ltd,4.57,2,4.57,4.58,29,f,1.14,1.22,6.35,13.8
0.89,0.66,DEXUS Prop Grp stp,0.805,1.5,0.80,0.805,5.1,,-,0.95,6.34,-
9.44,3.33,Downer EDI Ltd,4.09,7,4.07,4.10,29.1,,1.87,2.15,7.11,7.5
1.90,1.435,DUET Grp forus,1.68,0.5,1.65,1.70,20,,0.22,-,11.90,38.3
1.885,1.26,Fairfax Media Ltd,1.435,1.5,1.42,1.445,1.1,,8.45,-0.31,0.77,15.4
21.43,8.61,Flight Centre,17.94,46,17.35,17.95,26,f,2.44,2.56,1.45,28.3
6.01,5.11,Foster's Grp,5.94,14,5.90,5.95,27.25,f,0.73,0.52,4.59,30.0
1.78,1.28,Goodman Fielder,1.32,0.5,1.32,1.325,11.25,,1.28,-0.16,8.52,9.2
0.75,0.386,Goodman Grp forus,0.63,1,0.625,0.63,1.5,,-,0.50,2.38,-
3.01,0.48,GPT Grp stp,2.98,6,2.94,2.99,3.6,,-,0.69,1.21,-
4.85,3.07,Harvey Norman,3.65,10,3.62,3.65,13,f,1.98,2.10,3.56,14.2
6.01,4.07,Healthscope Ltd,5.93,-1,5.92,5.94,22.5,f,1.32,0.66,3.79,19.9
2.67,1.905,Henderson Grp cdi,2.15,1,2.11,2.19,10.69,,0.30,-0.18,4.97,66.6
0.135,0.088,Hutchison,0.091,0.1,0.091,0.094,-,,-,0.10,-,1.5
3.83,2.39,Incitec Pivot,3.06,6,3.05,3.07,4.1,,-,0.27,1.34,-
0.67,0.45,ING Office Fd stp,0.615,1.5,0.61,0.615,3.9,,-,0.74,6.34,-
4.21,3.22,Insurance Aust Grp,3.42,4,3.40,3.42,14.5,f,1.73,1.29,4.24,13.6
1.71,1.005,Intoll Grp stp,1.45,0.5,1.45,1.455,3,,-,1.78,2.07,-
