100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4831.5 at 16:35 12/3/2010  Report at 19:05 Friday 12/3/2010. Processed 19:18 Friday 12/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.645,Adelaide Brighton,2.45,3,2.44,2.47,13.5,f,1.51,1.21,5.51,12.0
15.46,13.07,AGL Energy Ltd,14.95,-3,14.90,14.95,57,f,0.47,6.21,3.81,55.4
6.35,3.677,Amcor Ltd,5.97,1,5.95,5.97,29.5,,0.71,2.25,4.94,28.6
6.97,4.02,AMP Ltd,6.13,1,6.13,6.14,30,p,1.24,0.80,4.89,16.5
12.25,7.58,Ansell Ltd,11.53,-25,11.41,11.59,29,,2.82,1.92,2.52,14.1
25.25,13.40,ANZ Banking Grp,24.26,20,24.25,24.26,102,f,1.67,10.72,4.20,14.2
3.68,2.58,APA Grp stp,3.45,-5,3.43,3.45,31.75,,0.79,-,9.20,13.8
2.61,1.022,APN News & Media,2.33,-3,2.30,2.35,4,f,4.17,-0.78,1.72,14.0
7.05,4.88,Argo Invest,6.43,-3,6.43,6.45,25,f,-,6.56,3.89,-
5.75,3.24,Aristocrat Leisure,4.45,,4.38,4.48,4.5,,-,0.07,1.01,-
1.94,0.52,Asciano Grp stp,1.85,1,1.84,1.85,-,,-,0.10,-,-
37.90,28.35,ASX Ltd,36.06,44,36.03,36.09,163.6,f,1.10,3.19,4.54,20.0
5.41,3.81,Aust Foundation,5.07,-1,5.07,5.08,21,f,0.43,5.04,4.14,56.8
1.465,0.65,Austar United,1.16,1,1.16,1.18,-,,-,-0.31,-,24.7
0.585,0.197,Australand Prop stp,0.51,,0.505,0.51,8,,-,0.68,15.69,-
6.72,3.15,AXA Asia Pacific,6.31,9,6.30,6.33,18.5,p,1.89,1.12,2.93,18.1
13.49,6.86,Bank of Qld,11.32,12,11.28,11.32,52,f,1.46,6.62,4.59,14.9
10.48,5.901,Bendigo & Adelaide,9.70,-5,9.68,9.73,43,f,0.83,5.16,4.43,27.3
12.19,6.884,Billabong Intl,10.60,-27,10.54,10.62,36,p,1.59,0.84,3.40,18.5
3.48,1.756,BlueScope Steel,2.74,3,2.73,2.74,5,,-,2.47,1.82,-
0.41,0.068,Boart Longyear,0.315,0.5,0.315,0.32,-,,-,0.14,-,-
6.40,2.76,Boral Ltd,5.53,1,5.51,5.60,12.5,f,1.82,4.23,2.26,24.4
8.37,4.74,Brambles Ltd,7.29,-18,7.28,7.33,25,p,1.38,0.66,3.43,21.2
16.80,9.02,Brickworks Ltd,12.60,1,12.52,12.60,39,f,5.89,8.27,3.10,5.5
14.00,8.01,Caltex Aust,11.43,29,11.38,11.43,25,f,4.65,10.48,2.19,9.8
32.00,9.787,Campbell Brothers,28.92,,28.50,29.15,95,p,1.71,2.96,3.28,17.8
2.12,1.415,CFS Retail Prop unt,1.89,0.5,1.885,1.90,12.5,,-,1.99,6.61,-
4.50,0.98,Challenger FSG Ltd,4.02,-3,4.00,4.04,13.5,,2.61,3.36,3.36,11.4
0.355,0.14,Charter Hall Office unt,0.285,,0.285,0.29,2.5,,4.01,0.44,8.77,2.8
11.72,8.02,Coca-Cola Amatil,11.20,-2,11.17,11.29,43.5,f,1.39,1.38,3.88,18.5
69.79,46.21,Cochlear Ltd,65.90,2,65.70,66.00,190,f,1.27,3.25,2.88,27.2
58.65,30.58,C'wlth Bank  of Aust ,55.88,8,55.75,55.89,235,f,1.41,-,4.21,16.9
1.045,0.675,C'wlth Prop ord unt   ,0.935,-1,0.935,0.94,6.85,,-,1.11,7.33,-
12.64,7.45,Computershare Ltd,12.19,2,12.17,12.25,25,p,2.27,-1.54,2.05,21.4
0.49,0.273,ConnectEast stp,0.435,0.5,0.43,0.435,2,,-,-,4.60,-
3.44,1.90,Consolidated Media,3.20,1,3.17,3.23,16.5,f,3.48,0.88,5.16,5.6
9.39,5.75,Crown Ltd,8.17,-6,8.17,8.19,37,p,-,3.24,4.53,-
36.74,28.43,CSL Ltd,36.11,-9,36.00,36.15,75,,2.85,6.11,2.08,16.9
2.18,1.10,CSR Ltd,1.69,-1,1.68,1.69,4,f,-,0.87,2.37,-
5.96,2.36,David Jones Ltd,5.16,8,5.15,5.17,28,f,1.13,1.16,5.43,16.4
0.89,0.653,DEXUS Prop Grp stp,0.795,-1.5,0.795,0.80,6.15,,-,0.95,7.74,-
9.44,3.98,Downer EDI Ltd,7.63,-5,7.57,7.64,29.1,,1.87,2.15,3.81,14.0
1.90,1.42,DUET Grp forus,1.815,-1.5,1.815,1.825,20,p,0.22,-,11.02,41.3
1.885,0.875,Fairfax Media Ltd,1.765,1,1.75,1.77,1.1,,8.45,-0.31,0.62,19.0
20.39,4.07,Flight Centre,19.81,-42,19.80,20.00,26,f,2.44,2.56,1.31,31.2
5.89,4.80,Foster's Grp,5.37,-4,5.36,5.38,27.25,f,0.73,0.52,5.07,27.1
1.78,0.93,Goodman Fielder,1.495,1.5,1.485,1.50,11.25,,1.28,-0.16,7.53,10.4
0.71,0.182,Goodman Grp forus,0.615,,0.615,0.62,1.5,,-,0.50,2.44,-
0.71,0.247,GPT Grp stp,0.57,-0.5,0.565,0.57,4.5,,-,0.69,7.89,-
4.85,2.28,Harvey Norman,3.87,-6,3.86,3.87,13,f,1.98,2.10,3.36,15.0
5.18,3.61,Healthscope Ltd,4.23,-2,4.22,4.25,22.5,f,1.32,0.66,5.32,14.2
0.14,0.087,Hutchison,0.115,,0.115,0.12,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.66,7,3.63,3.66,4.4,,-,0.14,1.20,-
0.67,0.331,ING Office Fd stp,0.63,0.5,0.625,0.63,6.2,,-,0.74,9.84,-
