100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4847.5 at 16:36 22/3/2010  Report at 19:06 Monday 22/3/2010. Processed 19:12 Monday 22/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.57,-4,2.54,2.60,13.5,f,1.51,1.21,5.25,12.6
15.46,13.07,AGL Energy Ltd,14.90,-19,14.89,14.90,57,f,0.47,6.21,3.83,55.2
6.35,4.07,Amcor Ltd,6.06,-5,6.05,6.08,29.5,,0.71,2.25,4.87,29.0
6.97,4.55,AMP Ltd,6.26,-5,6.26,6.28,30,p,1.24,0.80,4.79,16.9
12.37,7.58,Ansell Ltd,11.89,-29,11.64,12.02,29,,2.82,1.92,2.44,14.6
25.25,14.90,ANZ Banking Grp,24.70,-41,24.68,24.70,102,f,1.67,10.72,4.13,14.5
3.68,2.60,APA Grp stp,3.36,,3.35,3.41,31.75,,0.79,-,9.45,13.4
2.61,1.09,APN News & Media,2.30,-2,2.29,2.32,4,f,4.17,-0.78,1.74,13.8
7.05,5.12,Argo Invest,6.43,2,6.39,6.43,25,f,-,6.26,3.89,-
5.75,3.24,Aristocrat Leisure,4.34,1,4.34,4.38,4.5,,-,0.07,1.04,-
1.94,0.58,Asciano Grp stp,1.85,-2,1.845,1.85,-,,-,0.10,-,-
37.90,28.80,ASX Ltd,35.53,-43,35.52,35.58,163.6,f,1.10,3.19,4.60,19.7
5.41,4.12,Aust Foundation,5.01,-4,5.00,5.03,21,f,0.43,4.76,4.19,56.1
1.465,0.65,Austar United,1.19,-1.5,1.185,1.20,-,,-,-0.31,-,25.3
0.585,0.234,Australand Prop stp,0.515,,0.51,0.515,8,,-,0.68,15.53,-
6.72,3.25,AXA Asia Pacific,6.30,1,6.30,6.32,18.5,p,1.89,1.12,2.94,18.1
13.49,7.384,Bank of Qld,11.44,-5,11.43,11.54,52,f,1.46,6.62,4.55,15.1
10.48,5.901,Bendigo & Adelaide,9.94,-9,9.93,9.95,43,f,0.83,5.16,4.33,28.0
12.19,7.533,Billabong Intl,10.74,-9,10.68,10.78,36,p,1.59,0.84,3.35,18.8
3.48,1.812,BlueScope Steel,2.75,-7,2.75,2.76,5,,-,2.47,1.82,-
0.41,0.078,Boart Longyear,0.315,,0.31,0.315,-,,-,0.14,-,-
6.40,3.36,Boral Ltd,5.57,-3,5.56,5.59,12.5,f,1.82,4.23,2.24,24.5
8.37,4.74,Brambles Ltd,7.65,16,7.64,7.66,25,p,1.38,0.66,3.27,22.2
16.80,9.30,Brickworks Ltd,12.65,-1,12.61,12.65,39,f,5.89,8.27,3.08,5.5
14.00,8.01,Caltex Aust,10.99,-13,10.97,11.10,25,f,4.65,10.48,2.27,9.4
32.00,11.955,Campbell Brothers,28.87,-13,28.31,28.96,95,p,1.71,2.96,3.29,17.8
5.86,3.56,Carsales Com Ltd,5.69,-2,5.55,5.74,6.6,f,1.24,0.01,1.16,69.4
2.12,1.415,CFS Retail Prop unt,1.915,,1.915,1.92,12.5,,-,1.99,6.53,-
4.50,1.365,Challenger FSG Ltd,4.04,-10,4.01,4.08,13.5,,2.61,3.36,3.34,11.5
0.355,0.14,Charter Hall Office unt,0.285,,0.28,0.285,2.5,,4.01,0.44,8.77,2.8
11.72,8.08,Coca-Cola Amatil,11.20,-8,11.18,11.24,43.5,f,1.39,1.38,3.88,18.5
70.49,46.21,Cochlear Ltd,70.34,85,69.50,70.39,190,f,1.27,3.25,2.70,29.0
58.65,33.95,C'wlth Bank  of Aust ,55.75,-46,55.68,55.80,235,f,1.41,-,4.22,16.9
1.045,0.675,C'wlth Prop ord unt   ,0.90,-1.5,0.90,0.905,6.85,,-,1.11,7.61,-
12.74,8.31,Computershare Ltd,12.47,-20,12.45,12.47,25,p,2.27,-1.54,2.00,21.9
0.49,0.273,ConnectEast stp,0.43,,0.43,0.435,2,,-,-,4.65,-
3.44,1.90,Consolidated Media,3.28,4,3.27,3.30,16.5,f,3.48,0.88,5.03,5.7
9.39,5.95,Crown Ltd,8.30,2,8.28,8.35,37,p,-,3.24,4.46,-
36.74,28.43,CSL Ltd,35.86,-10,35.76,35.90,75,,2.85,6.11,2.09,16.8
2.18,1.17,CSR Ltd,1.655,-0.5,1.655,1.66,4,f,-,0.87,2.42,-
5.96,2.70,David Jones Ltd,4.91,-1,4.90,4.92,29,f,1.14,1.22,5.91,14.9
0.89,0.655,DEXUS Prop Grp stp,0.795,-0.5,0.79,0.795,6.15,,-,0.95,7.74,-
9.44,4.26,Downer EDI Ltd,7.36,-24,7.35,7.41,29.1,,1.87,2.15,3.95,13.5
1.90,1.42,DUET Grp forus,1.795,-1.5,1.79,1.80,20,p,0.22,-,11.14,40.9
1.885,0.96,Fairfax Media Ltd,1.755,-2.5,1.755,1.76,1.1,,8.45,-0.31,0.63,18.9
21.05,5.17,Flight Centre,20.39,-54,20.39,20.44,26,f,2.44,2.56,1.28,32.2
5.89,4.80,Foster's Grp,5.27,-7,5.26,5.28,27.25,f,0.73,0.52,5.17,26.6
1.78,0.995,Goodman Fielder,1.51,2,1.505,1.52,11.25,,1.28,-0.16,7.45,10.5
0.71,0.182,Goodman Grp forus,0.65,-0.5,0.645,0.65,1.5,,-,0.50,2.31,-
0.71,0.308,GPT Grp stp,0.57,1,0.565,0.57,4.5,,-,0.69,7.89,-
4.85,2.48,Harvey Norman,3.67,,3.66,3.68,13,f,1.98,2.10,3.54,14.2
5.18,3.61,Healthscope Ltd,4.35,-3,4.31,4.38,22.5,f,1.32,0.66,5.17,14.6
0.14,0.088,Hutchison,0.115,,0.11,0.115,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.37,-17,3.37,3.39,4.4,,-,0.14,1.31,-
0.67,0.345,ING Office Fd stp,0.60,,0.60,0.605,6.2,,-,0.74,10.33,-
4.21,3.29,Insurance Aust Grp,3.93,-1,3.93,3.97,14.5,f,1.73,1.29,3.69,15.7
1.71,1.07,Intoll Grp stp,1.16,,1.155,1.16,12,,-,1.78,10.34,-
7.11,2.926,IOOF Hldgs Ltd,6.94,10,6.85,6.95,21,f,0.93,0.56,3.03,35.6
8.86,3.73,James Hardie Ind cdi,7.48,-5,7.45,7.65,-,,-,-0.40,-,39.6
23.71,11.21,JB Hi-Fi Ltd,20.14,34,20.00,20.15,62,f,1.67,1.71,3.08,19.5
41.70,18.99,Leighton Hldgs,39.14,-43,39.12,39.50,120,f,1.73,7.52,3.07,18.8
10.907,5.884,Lend Lease Grp stp,8.62,,8.61,8.66,36,f,1.20,3.99,4.18,20.0
58.80,23.75,Macq Grp Ltd,49.22,-20,48.80,49.38,126,,1.93,23.72,2.56,20.2
3.38,1.568,MAP Grp forus,3.06,1,3.06,3.08,21,,-,-0.30,6.86,-
4.74,3.86,Metcash Ltd,4.17,5,4.16,4.20,25,f,1.21,0.11,6.00,13.8
19.40,13.20,Milton Corp,17.67,-8,17.67,17.80,70,f,0.64,17.65,3.96,39.5
1.745,0.738,Mirvac Grp stp,1.48,-1.5,1.475,1.48,4.2,,-,-,2.84,-
15.77,7.96,Monadelphous Grp,15.35,-36,15.34,15.59,79,f,1.15,1.52,5.15,16.9
3.98,3.12,Myer Hldgs Ltd,3.30,-7,3.29,3.33,10.5,f,0.39,-0.21,3.18,80.5
32.37,19.72,National Aust Bank,26.71,-19,26.70,26.80,146,f,1.80,12.66,5.47,10.2
5.56,2.18,Navitas Ltd,5.29,,5.27,5.34,16.9,f,0.99,-0.25,3.19,31.5
18.49,10.78,News Corp b voting,18.06,-20,17.99,18.10,5.14,,14.51,0.45,0.28,24.2
14.46,8.28,Nufarm Ltd,8.76,-2,8.74,8.80,27,,1.24,3.59,3.08,26.1
4.00,1.876,OneSteel Ltd,3.86,-6,3.85,3.87,9,,0.61,1.72,2.33,70.8
26.86,14.35,Orica Ltd,26.37,-13,26.30,26.40,97,p,1.50,1.71,3.68,18.2
17.94,13.32,Origin Energy,16.70,22,16.66,16.73,50,f,1.45,8.48,2.99,23.1
41.39,25.23,Perpetual Ltd,36.75,20,36.33,36.75,165,f,1.11,4.46,4.49,20.0
6.34,3.21,Platinum Asset,5.51,1,5.41,5.51,20,f,1.17,-,3.63,23.5
6.56,3.98,Primary Health Care,4.20,4,4.19,4.20,22,f,1.91,-1.15,5.24,10.0
3.06,1.695,Qantas Airways,2.84,-1,2.84,2.85,6,,-,2.25,2.11,-
25.70,18.41,QBE Insurance Grp,20.93,-3,20.91,21.00,128,p,1.54,5.16,6.12,10.7
13.85,9.12,Ramsay Health Care,13.66,16,13.60,13.68,40,f,1.61,1.70,2.93,21.3
11.80,4.01,REA Grp,11.50,2,11.50,11.58,10,,1.00,0.45,0.87,114.5
26.65,15.80,Reece Aust Ltd,26.00,10,25.30,26.00,53,f,2.06,5.41,2.04,23.9
6.83,4.46,ResMed Inc cdi  10:1,6.75,4,6.71,6.84,-,,-,-,-,26.9
8.18,2.70,Seek Ltd,8.00,-4,7.85,8.05,9.9,f,1.86,0.55,1.24,43.5
8.09,5.03,Seven Network   ,7.81,6,7.81,7.82,34,f,7.60,9.70,4.35,3.0
29.15,16.56,Sims Metal Mgmt,20.48,-15,20.35,20.48,20,f,-,8.87,0.98,-
15.64,10.55,Sonic Healthcare,13.72,-10,13.70,13.85,59,p,0.81,-1.48,4.30,28.8
14.50,9.079,Soul Pattinson,13.40,-20,13.36,13.40,32,f,14.57,10.91,2.39,2.9
0.983,0.725,SP AusNet stp,0.885,1,0.885,0.89,9.92,p,0.81,0.91,11.21,11.0
4.23,2.598,Stockland stp,4.03,-1,4.02,4.04,27.8,,-,-,6.90,-
9.59,5.62,Suncorp-Metway,8.43,-1,8.43,8.45,35,f,0.98,5.43,4.15,24.6
7.70,6.21,Tabcorp Hldgs Ltd,6.80,-1,6.79,6.82,60,f,1.44,-1.53,8.82,7.9
2.87,2.19,Tatts Grp Ltd,2.43,,2.42,2.43,21,f,1.04,-0.51,8.64,11.1
3.71,2.88,Telstra Corp,3.16,-1,3.15,3.16,28,f,1.16,0.36,8.86,9.8
1.895,0.685,Ten Network Hldgs,1.815,-6.5,1.815,1.82,2,,-,-0.35,1.10,-
9.33,5.54,Toll Hldgs Ltd,7.30,-4,7.29,7.30,25,f,1.26,1.44,3.42,23.2
2.15,0.175,TPG Telecom Ltd,2.12,-3,2.05,2.13,2,f,1.30,-0.01,0.94,81.5
4.80,1.815,Transfield Services,4.01,-7,4.00,4.02,12.25,f,-,0.29,3.05,-
5.64,3.85,Transurban stp,5.16,2,5.13,5.18,23,,0.08,2.75,4.46,278.9
15.97,8.20,UGL Ltd,14.95,-22,14.85,14.99,64,f,1.26,-0.43,4.28,18.5
0.80,0.203,Virgin Blue Hldgs,0.705,-3,0.705,0.71,-,,-,0.39,-,-
33.21,18.25,Wesfarmers Ltd,31.74,-6,31.61,31.74,115,f,1.13,3.47,3.62,24.4
8.48,3.96,West Aust News,7.84,-16,7.80,7.88,29,f,1.29,-,3.70,21.0
14.33,9.46,Westfield Grp stp,12.15,-5,12.15,12.16,94,,-,10.47,7.74,-
27.57,18.27,Westpac Banking,27.11,-32,27.02,27.14,116,f,1.08,7.89,4.28,21.6
30.57,24.53,Woolworths Ltd,28.43,-35,28.40,28.48,109,f,1.46,1.99,3.83,17.9
31.79,17.05,WorleyParsons Ltd,25.39,-83,25.38,25.44,90.5,f,1.51,0.16,3.56,18.6
7.87,3.44,Wotif Com Hldgs,7.55,-1,7.43,7.58,20,f,1.21,-0.06,2.65,31.2
