100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4741.0 at 16:47 25/11/2009  Report at 19:05 Wednesday 25/11/2009. Processed 19:43 Wednesday 25/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.63,3,2.61,2.64,14,f,1.49,1.15,5.32,12.6
15.80,12.83,AGL Energy Ltd,13.99,19,13.98,14.00,54,f,6.63,6.00,3.86,3.9
5.89,3.50,Amcor Ltd,5.63,-6,5.62,5.63,34,,0.74,1.61,6.04,22.3
6.97,3.52,AMP Ltd,6.26,2,6.25,6.26,30,p,0.99,0.67,4.79,21.1
13.38,7.51,Ansell Ltd,10.54,28,10.30,10.61,28,,3.19,1.98,2.66,11.8
25.25,11.83,ANZ Banking Grp,22.20,31,22.15,22.21,102,f,1.67,10.72,4.59,13.0
3.30,2.45,APA Grp stpld,3.21,-7,3.19,3.28,31,,0.52,1.18,9.66,19.8
2.638,0.866,APN News & Media,2.48,5,2.41,2.52,12,,-,-1.23,4.84,-
6.91,4.52,Argo Invest,6.72,-6,6.72,6.76,27,f,-,6.26,4.02,-
5.75,3.16,Aristocrat Leisure,4.04,-12,4.03,4.12,14.5,f,-,0.35,3.59,-
1.76,0.32,Asciano Grp stpld,1.65,1,1.64,1.65,23,,-,-1.41,13.94,-
37.90,23.52,ASX Ltd,32.92,31,32.86,32.92,164.9,f,1.11,2.66,5.01,18.0
5.35,3.45,Aust Foundation,5.23,-1,5.21,5.23,21,f,0.51,4.77,4.02,49.3
1.465,0.60,Austar United,1.37,-4,1.365,1.405,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.535,,0.535,0.54,10,,-,0.92,18.69,-
6.00,2.52,AXA Asia Pacific,5.77,-3,5.76,5.81,18.5,p,-,0.96,3.21,-
4.57,4.10,Babcock & Br Infr stp d,4.12,-3,4.12,4.18,-,,-,1.84,-,-
13.49,6.228,Bank of Qld,11.10,-9,11.08,11.10,52,f,1.46,6.62,4.68,14.6
12.157,5.733,Bendigo & Adelaide,8.88,1,8.80,8.92,43,f,0.60,4.03,4.84,34.7
12.19,5.815,Billabong Intl,10.10,-7,10.10,10.19,45,p,1.54,0.70,4.46,14.6
3.48,1.675,BlueScope Steel,2.75,-6,2.74,2.75,5,,-,2.46,1.82,-
0.375,0.054,Boart Longyear,0.33,,0.33,0.335,2.87,,2.38,-0.10,8.70,4.8
6.40,2.29,Boral Ltd,5.69,-5,5.65,5.69,13,f,1.85,4.12,2.28,23.6
8.37,4.08,Brambles Ltd,6.55,-9,6.54,6.56,30,p,1.34,0.58,4.58,16.3
16.80,9.00,Brickworks Ltd,12.68,13,12.60,12.68,39,f,5.89,8.27,3.08,5.5
14.00,6.18,Caltex Aust,9.58,-24,9.58,9.60,36,,0.43,10.60,3.76,61.4
30.608,8.29,Campbell Brothers,27.20,21,27.10,27.35,95,p,2.13,2.73,3.49,13.5
2.17,1.415,CFS Retail Prop unt,1.96,-0.5,1.955,1.965,12.5,p,-,2.02,6.38,-
4.38,0.865,Challenger FSG Ltd,4.13,,4.10,4.14,12.5,,-,1.81,3.03,-
10.80,8.02,Coca-Cola Amatil,10.66,19,10.66,10.67,40.5,f,1.35,1.14,3.80,19.5
68.54,46.21,Cochlear Ltd,63.79,289,63.18,63.80,175,f,1.34,2.78,2.74,27.3
56.24,24.03,C'wlth Bank  of Aust ,52.58,-16,52.54,52.64,228,f,1.44,13.65,4.34,16.0
1.34,0.67,C'wlth Prop ord unt   ,0.97,3,0.965,0.98,8.8,,-,1.15,9.07,-
11.32,6.11,Computershare Ltd,10.82,20,10.64,10.85,22,p,2.58,-1.95,2.03,19.1
0.541,0.244,ConnectEast stpld,0.40,-2,0.40,0.405,2,,-,-,5.00,-
3.44,1.71,Consolidated Media,3.14,1,3.05,3.16,16.5,,3.75,0.66,5.25,5.1
9.39,4.38,Crown Ltd,7.87,-10,7.82,7.90,37,p,-,3.42,4.70,-
38.52,26.85,CSL Ltd,31.65,19,31.65,31.70,70,,2.75,7.49,2.21,16.4
2.18,0.905,CSR Ltd,1.795,-2.5,1.79,1.795,4,f,-,0.87,2.23,-
5.96,2.02,David Jones Ltd,5.77,-4,5.75,5.81,28,f,1.13,1.16,4.85,18.3
0.962,0.519,Dexus Prop Grp stpld,0.825,-0.5,0.82,0.825,7.3,,-,1.01,8.85,-
9.24,3.01,Downer EDI Ltd,8.60,-9,8.55,8.69,29,,1.88,2.18,3.37,15.8
2.319,1.28,DUET Grp forus,1.80,-2,1.80,1.82,24.12,p,-,1.70,13.40,-
1.805,0.795,Fairfax Media Ltd,1.66,1,1.65,1.67,2,,-,-0.37,1.20,-
18.86,3.39,Flight Centre,17.83,-13,17.70,17.90,9,,4.26,1.92,0.50,46.6
5.89,4.80,Foster's Grp,5.58,-4,5.58,5.60,27.25,f,0.84,0.46,4.88,24.5
1.78,0.93,Goodman Fielder,1.565,4,1.555,1.57,10.5,p,1.27,-0.20,6.71,11.8
0.954,0.123,Goodman Grp forus,0.605,1.5,0.60,0.605,9.65,,-,0.84,15.95,-
0.855,0.191,GPT Grp stpld,0.605,,0.60,0.605,5.6,,-,0.71,9.26,-
8.85,3.863,Graincorp Ltd,6.29,-7,6.27,6.29,-,,-,6.53,-,20.9
4.85,1.805,Harvey Norman,4.50,1,4.48,4.51,11,f,1.83,2.01,2.44,22.3
4.90,3.61,Healthscope Ltd,4.84,7,4.75,4.86,21.5,f,1.34,0.06,4.44,16.8
0.145,0.076,Hutchison,0.125,,0.125,0.13,-,,-,0.11,-,-
3.42,1.63,Incitec Pivot,2.96,8,2.95,2.97,4.4,,-,0.14,1.49,-
0.978,0.184,ING Office Fd stpld,0.59,0.5,0.59,0.595,7.92,,-,0.99,13.42,-
