100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4929.5 at 16:35 15/1/2010  Report at 19:05 Friday 15/1/2010. Processed 19:19 Friday 15/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.63,1,2.61,2.64,14,f,1.49,1.15,5.32,12.6
15.46,12.83,AGL Energy Ltd,14.09,-17,14.04,14.10,54,f,6.63,6.00,3.83,3.9
6.35,3.50,Amcor Ltd,6.30,2,6.24,6.32,34,,0.74,1.61,5.40,24.9
6.97,3.52,AMP Ltd,6.51,7,6.50,6.52,30,p,0.99,0.67,4.61,22.0
11.29,7.51,Ansell Ltd,10.27,4,10.21,10.31,28,,3.19,1.98,2.73,11.5
25.25,11.83,ANZ Banking Grp,22.43,3,22.33,22.44,102,f,1.67,10.72,4.55,13.2
3.68,2.50,APA Grp stpld,3.42,,3.40,3.45,31,,0.52,1.18,9.06,21.1
2.61,0.866,APN News & Media,2.38,5,2.32,2.38,12,,-,-1.23,5.04,-
7.05,4.52,Argo Invest,6.78,-7,6.76,6.85,27,f,-,6.33,3.98,-
5.75,3.16,Aristocrat Leisure,4.05,1,4.02,4.06,14.5,f,-,0.35,3.58,-
1.94,0.32,Asciano Grp stpld,1.90,-0.5,1.89,1.90,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,34.68,-13,34.55,34.70,164.9,f,1.11,2.66,4.75,18.9
5.41,3.45,Aust Foundation,5.31,-1,5.31,5.35,21,f,0.51,5.04,3.95,50.0
1.465,0.65,Austar United,1.33,0.5,1.31,1.335,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.51,,0.505,0.51,8,,-,0.92,15.69,-
6.72,2.52,AXA Asia Pacific,6.67,2,6.67,6.69,18.5,p,-,0.96,2.77,-
13.49,6.228,Bank of Qld,11.33,-4,11.28,11.35,52,f,1.46,6.62,4.59,14.9
10.151,5.733,Bendigo & Adelaide,10.15,17,10.09,10.16,43,f,0.60,4.03,4.24,39.6
12.19,5.815,Billabong Intl,11.79,-11,11.52,11.84,45,p,1.54,0.70,3.82,17.0
3.48,1.675,BlueScope Steel,3.03,-6,3.02,3.03,5,,-,2.46,1.65,-
0.41,0.054,Boart Longyear,0.385,-0.5,0.38,0.385,-,,-,-0.10,-,5.6
6.40,2.29,Boral Ltd,5.77,-2,5.71,5.77,13,f,1.85,4.12,2.25,23.9
