100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4622.2 at 16:39 10/5/2010  Report at 19:05 Monday 10/5/2010. Processed 19:20 Monday 10/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.76,3,2.73,2.76,13.5,f,1.51,1.21,4.89,13.5
15.69,13.07,AGL Energy Ltd,14.78,9,14.75,14.79,57,f,0.47,6.21,3.86,54.7
6.76,4.276,Amcor Ltd,6.49,1,6.46,6.50,29.5,,0.71,2.25,4.55,31.1
6.97,4.55,AMP Ltd,5.92,16,5.91,5.93,30,p,1.24,0.80,5.07,16.0
13.48,8.01,Ansell Ltd,12.58,-16,12.45,12.60,29,,2.82,1.92,2.31,15.4
26.23,14.90,ANZ Banking Grp,22.78,88,22.76,22.79,108,f,1.34,9.99,4.74,15.7
3.79,2.60,APA Grp stp,3.52,-2,3.52,3.54,31.75,,0.79,-,9.02,14.1
2.61,1.129,APN News & Media,2.44,6,2.30,2.45,4,f,4.17,-0.78,1.64,14.6
7.05,5.72,Argo Invest,6.09,10,6.05,6.09,25,f,-,6.23,4.11,-
5.75,3.37,Aristocrat Leisure,4.23,12,4.12,4.25,4.5,,-,0.07,1.06,-
1.94,1.037,Asciano Grp stp,1.655,5.5,1.65,1.665,-,,-,0.10,-,-
37.90,31.03,ASX Ltd,32.56,96,32.56,32.74,163.6,f,1.10,3.19,5.02,18.0
5.41,4.26,Aust Foundation,4.91,11,4.90,4.93,21,f,0.43,4.80,4.28,55.0
1.465,0.715,Austar United,1.13,0.5,1.12,1.13,-,,-,-0.31,-,24.0
3.05,1.606,Australand Prop stp,2.60,1,2.58,2.60,5,,-,0.68,1.92,-
6.72,3.51,AXA Asia Pacific,6.05,12,6.02,6.10,18.5,p,1.89,1.12,3.06,17.3
13.49,7.384,Bank of Qld,12.03,45,11.95,12.09,52,f,1.78,7.20,4.32,13.0
