100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4733.1 at 16:47 1/12/2009  Report at 19:05 Tuesday 1/12/2009. Processed 19:16 Tuesday 1/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.59,10,2.58,2.62,14,f,1.49,1.15,5.41,12.5
15.80,12.83,AGL Energy Ltd,13.99,15,13.98,14.02,54,f,6.63,6.00,3.86,3.9
6.05,3.50,Amcor Ltd,5.88,-3,5.87,5.88,34,,0.74,1.61,5.78,23.2
6.97,3.52,AMP Ltd,6.13,-5,6.11,6.13,30,p,0.99,0.67,4.89,20.7
13.38,7.51,Ansell Ltd,10.59,-5,10.35,10.65,28,,3.19,1.98,2.64,11.9
25.25,11.83,ANZ Banking Grp,21.97,-18,21.96,22.00,102,f,1.67,10.72,4.64,12.9
3.30,2.45,APA Grp stpld,3.26,3,3.25,3.28,31,,0.52,1.18,9.51,20.1
2.61,0.866,APN News & Media,2.31,-4,2.26,2.35,12,,-,-1.23,5.19,-
6.91,4.52,Argo Invest,6.64,1,6.62,6.69,27,f,-,6.26,4.07,-
5.75,3.16,Aristocrat Leisure,4.10,7,4.07,4.13,14.5,f,-,0.35,3.54,-
1.76,0.32,Asciano Grp stpld,1.72,6.5,1.71,1.72,23,,-,-1.41,13.37,-
37.90,23.52,ASX Ltd,33.41,35,33.10,33.45,164.9,f,1.11,2.66,4.94,18.2
5.35,3.45,Aust Foundation,5.20,-2,5.19,5.20,21,f,0.51,4.77,4.04,49.0
1.465,0.60,Austar United,1.35,-0.5,1.345,1.38,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.50,-1,0.50,0.505,10,,-,0.92,20.00,-
6.00,2.52,AXA Asia Pacific,5.77,-3,5.73,5.78,18.5,p,-,0.96,3.21,-
4.57,3.84,Babcock & Br Infr stp d,3.91,-9,3.89,3.99,-,,-,1.84,-,-
13.49,6.228,Bank of Qld,11.13,-1,11.08,11.18,52,f,1.46,6.62,4.67,14.7
12.157,5.733,Bendigo & Adelaide,8.85,-3,8.83,8.86,43,f,0.60,4.03,4.86,34.6
12.19,5.815,Billabong Intl,10.53,3,10.30,10.60,45,p,1.54,0.70,4.27,15.2
3.48,1.675,BlueScope Steel,2.82,11,2.81,2.83,5,,-,2.46,1.77,-
0.375,0.054,Boart Longyear,0.32,0.5,0.315,0.32,2.87,,2.38,-0.10,8.97,4.7
6.40,2.29,Boral Ltd,5.72,12,5.57,5.72,13,f,1.85,4.12,2.27,23.7
8.37,4.08,Brambles Ltd,6.64,4,6.58,6.65,30,p,1.34,0.58,4.52,16.5
16.80,9.00,Brickworks Ltd,12.50,-10,12.46,12.50,39,f,5.89,8.27,3.12,5.4
14.00,6.18,Caltex Aust,9.60,-12,9.55,9.68,36,,0.43,10.60,3.75,61.5
30.608,8.29,Campbell Brothers,28.78,78,28.65,28.80,95,p,1.71,2.96,3.30,17.7
2.12,1.415,CFS Retail Prop unt,1.945,-2.5,1.935,1.955,12.5,p,-,2.02,6.43,-
4.38,0.865,Challenger FSG Ltd,4.14,5,4.12,4.22,12.5,,-,1.81,3.02,-
11.02,8.02,Coca-Cola Amatil,10.95,35,10.80,11.00,40.5,f,1.35,1.14,3.70,20.0
68.54,46.21,Cochlear Ltd,64.09,81,64.00,64.10,175,f,1.34,2.78,2.73,27.4
56.24,24.03,C'wlth Bank  of Aust ,53.85,105,53.78,53.85,228,f,1.44,13.65,4.23,16.4
1.245,0.67,C'wlth Prop ord unt   ,0.95,0.5,0.945,0.95,8.8,,-,1.15,9.26,-
11.32,6.30,Computershare Ltd,10.79,10,10.60,10.79,22,p,2.58,-1.95,2.04,19.0
0.541,0.244,ConnectEast stpld,0.405,-1.5,0.40,0.405,2,,-,-,4.94,-
3.44,1.71,Consolidated Media,3.15,,3.12,3.17,16.5,,3.75,0.66,5.24,5.1
9.39,4.53,Crown Ltd,8.00,17,7.96,8.02,37,p,-,3.42,4.63,-
38.52,26.85,CSL Ltd,31.73,19,31.70,31.79,70,,2.75,7.49,2.21,16.5
2.18,0.905,CSR Ltd,1.745,2.5,1.735,1.745,4,f,-,0.87,2.29,-
5.96,2.02,David Jones Ltd,5.75,-1,5.75,5.77,28,f,1.13,1.16,4.87,18.3
0.962,0.519,Dexus Prop Grp stpld,0.825,1.5,0.82,0.825,7.3,,-,1.01,8.85,-
9.24,3.01,Downer EDI Ltd,8.69,16,8.63,8.75,29,,1.88,2.18,3.34,16.0
2.319,1.28,DUET Grp forus,1.815,-0.5,1.81,1.82,24.12,p,-,1.70,13.29,-
1.805,0.795,Fairfax Media Ltd,1.62,-1.5,1.615,1.625,2,,-,-0.37,1.23,-
18.86,3.39,Flight Centre,17.25,-26,17.05,17.45,9,,4.26,1.92,0.52,45.0
5.89,4.80,Foster's Grp,5.54,-8,5.52,5.58,27.25,f,0.84,0.46,4.92,24.3
1.78,0.93,Goodman Fielder,1.575,4.5,1.565,1.58,10.5,p,1.27,-0.20,6.67,11.8
