100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4547.6 at 16:47 4/11/2009  Report at 19:05 Wednesday 4/11/2009. Processed 20:08 Wednesday 4/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.66,-6,2.64,2.66,14,f,1.49,1.15,5.26,12.8
15.82,12.83,AGL Energy Ltd,13.75,-22,13.72,13.78,54,f,6.63,6.00,3.93,3.8
6.082,3.50,Amcor Ltd,5.56,-9,5.55,5.58,34,,0.74,1.61,6.12,22.0
6.97,3.52,AMP Ltd,5.88,4,5.88,5.89,30,p,0.99,0.67,5.10,19.9
13.83,7.51,Ansell Ltd,10.24,-7,10.23,10.43,28,,3.19,1.98,2.73,11.5
25.25,11.83,ANZ Banking Grp,22.73,15,22.72,22.74,102,f,1.67,10.72,4.49,13.3
3.39,2.43,APA Grp stpld,3.16,4,3.16,3.18,31,,0.52,1.18,9.81,19.5
2.998,0.866,APN News & Media,2.22,-2,2.08,2.26,12,,-,-1.23,5.41,-
6.91,4.52,Argo Invest,6.68,-8,6.68,6.75,27,f,-,6.38,4.04,-
5.75,3.16,Aristocrat Leisure,4.20,-15,4.17,4.20,14.5,f,-,0.35,3.45,-
1.761,0.32,Asciano Grp stpld,1.58,5,1.58,1.585,23,,-,-1.41,14.56,-
37.90,23.52,ASX Ltd,33.19,-1,33.10,33.20,164.9,f,1.11,2.66,4.97,18.1
5.35,3.41,Aust Foundation,5.19,-3,5.19,5.21,21,f,0.51,4.79,4.05,48.9
1.39,0.60,Austar United,1.27,3,1.235,1.285,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.50,-1,0.50,0.505,10,,-,0.92,20.00,-
5.19,2.52,AXA Asia Pacific,4.16,2,4.14,4.17,18.5,p,-,0.96,4.45,-
