100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4750.2 at 16:47 17/11/2009  Report at 19:05 Tuesday 17/11/2009. Processed 19:29 Tuesday 17/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.70,-6,2.69,2.70,14,f,1.49,1.15,5.19,13.0
15.80,12.83,AGL Energy Ltd,14.06,27,13.95,14.07,54,f,6.63,6.00,3.84,3.9
5.89,3.50,Amcor Ltd,5.74,4,5.72,5.75,34,,0.74,1.61,5.92,22.7
6.97,3.52,AMP Ltd,6.30,-11,6.30,6.31,30,p,0.99,0.67,4.76,21.3
13.38,7.51,Ansell Ltd,10.40,,10.25,10.44,28,,3.19,1.98,2.69,11.7
25.25,11.83,ANZ Banking Grp,21.89,-29,21.86,21.90,102,f,1.67,10.72,4.66,12.8
3.30,2.43,APA Grp stpld,3.25,3,3.20,3.25,31,,0.52,1.18,9.54,20.1
2.774,0.866,APN News & Media,2.37,6,2.36,2.37,12,,-,-1.23,5.06,-
6.91,4.52,Argo Invest,6.70,-9,6.68,6.70,27,f,-,6.26,4.03,-
5.75,3.16,Aristocrat Leisure,4.77,11,4.65,4.79,14.5,f,-,0.35,3.04,-
1.76,0.32,Asciano Grp stpld,1.645,,1.635,1.645,23,,-,-1.41,13.98,-
37.90,23.52,ASX Ltd,32.90,-8,32.89,33.00,164.9,f,1.11,2.66,5.01,18.0
5.35,3.41,Aust Foundation,5.21,-4,5.21,5.26,21,f,0.51,4.77,4.03,49.1
1.45,0.60,Austar United,1.43,0.5,1.42,1.44,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.545,-1.5,0.54,0.545,10,,-,0.92,18.35,-
6.00,2.52,AXA Asia Pacific,5.84,-15,5.83,5.84,18.5,p,-,0.96,3.17,-
13.49,6.228,Bank of Qld,11.41,-44,11.41,11.53,52,f,1.46,6.62,4.56,15.0
12.157,5.733,Bendigo & Adelaide,8.91,-4,8.86,8.93,43,f,0.60,4.03,4.83,34.8
12.19,5.815,Billabong Intl,10.68,-30,10.52,10.69,45,p,1.54,0.70,4.21,15.4
3.48,1.675,BlueScope Steel,2.88,-6,2.87,2.88,5,,-,2.46,1.74,-
0.375,0.054,Boart Longyear,0.33,-1,0.325,0.33,2.87,,2.38,-0.10,8.70,4.8
6.40,2.29,Boral Ltd,5.81,-18,5.80,5.83,13,f,1.85,4.12,2.24,24.1
8.37,4.08,Brambles Ltd,6.88,-16,6.85,6.89,30,p,1.34,0.58,4.36,17.1
16.80,8.50,Brickworks Ltd,12.83,-5,12.82,12.84,39,f,5.89,8.27,3.04,5.6
14.00,6.18,Caltex Aust,10.06,-2,10.03,10.13,36,,0.43,10.60,3.58,64.5
30.608,8.29,Campbell Brothers,27.23,-8,27.15,27.23,100,p,2.02,2.73,3.67,13.5
2.17,1.415,CFS Retail Prop unt,1.97,,1.965,1.985,12.5,p,-,2.02,6.35,-
4.33,0.865,Challenger FSG Ltd,4.17,-5,4.15,4.20,12.5,,-,1.81,3.00,-
10.80,8.02,Coca-Cola Amatil,10.58,-1,10.55,10.60,40.5,f,1.35,1.14,3.83,19.3
68.54,46.21,Cochlear Ltd,61.28,-57,61.21,61.60,175,f,1.34,2.78,2.86,26.2
56.24,24.03,C'wlth Bank  of Aust ,52.64,-132,52.61,52.64,228,f,1.44,13.65,4.33,16.0
1.34,0.67,C'wlth Prop ord unt   ,0.995,-1.5,0.995,1.00,8.8,,-,1.15,8.84,-
11.32,6.11,Computershare Ltd,10.85,-11,10.85,10.88,22,p,2.58,-1.95,2.03,19.1
0.636,0.244,ConnectEast stpld,0.425,-0.5,0.42,0.425,2,,-,-,4.71,-
3.44,1.71,Consolidated Media,3.14,,3.05,3.16,16.5,,3.75,0.66,5.25,5.1
9.39,4.18,Crown Ltd,8.05,-12,8.01,8.10,37,p,-,3.42,4.60,-
38.52,26.85,CSL Ltd,32.10,16,32.08,32.13,70,,2.75,7.49,2.18,16.7
2.18,0.905,CSR Ltd,1.86,-2.5,1.85,1.865,4,f,-,0.87,2.15,-
5.96,2.02,David Jones Ltd,5.88,-3,5.86,5.90,28,f,1.13,1.16,4.76,18.7
0.962,0.519,Dexus Prop Grp stpld,0.85,2,0.85,0.855,7.3,,-,1.01,8.59,-
9.24,3.01,Downer EDI Ltd,8.87,-20,8.86,8.99,29,,1.88,2.18,3.27,16.3
2.319,1.28,DUET Grp forus,1.775,2,1.765,1.775,24.12,p,-,1.70,13.59,-
1.805,0.795,Fairfax Media Ltd,1.72,-1,1.72,1.725,2,,-,-0.37,1.16,-
18.29,3.39,Flight Centre,18.13,21,18.12,18.24,9,,4.26,1.92,0.50,47.3
5.89,4.80,Foster's Grp,5.54,-11,5.53,5.55,27.25,f,0.84,0.46,4.92,24.3
1.78,0.93,Goodman Fielder,1.535,0.5,1.535,1.545,10.5,p,1.27,-0.20,6.84,11.5
0.972,0.123,Goodman Grp forus,0.63,1.5,0.63,0.635,9.65,,-,0.84,15.32,-
0.955,0.191,GPT Grp stpld,0.64,-1,0.64,0.645,5.6,,-,0.71,8.75,-
