100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5844.0 at 2015-04-21T16:35:37. Report at Tuesday, April 21, 2015. Processed Wednesday at 2015-04-22T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
4.71,3.12,Adelaide Brighton,4.55,+7,4.53,4.55,17.00,f,1.58,1.35,3.74,16.9,,
15.590,12.55,AGL Energy,15.08,+12,15.08,15.10,63.00,f,1.65,8.49,4.18,14.5,,
9.30,4.33,ALS,4.54,+6,4.54,4.55,31.00,p,.92,-.02,6.83,16.0,,
12.60,8.57,Amalgamated Hldgs,12.00,-5,11.98,12.00,43.00,f,1.23,5.23,3.58,22.7,,
14.78,9.88,Amcor,14.32,+2,14.31,14.32,47.90,,1.38,-.06,3.34,21.7,,
6.83,5.02,AMP,6.52,+2,6.52,6.53,26.00,p,1.17,1.42,3.99,21.5,,
30.40,17.85,Ansell,28.35,+84,28.29,28.35,49.24,,.92,.63,1.74,62.3,,
37.25,30.47,ANZ Banking Grp,35.76,+12,35.74,35.76,178.00,f,1.50,14.65,4.98,13.4,,
9.69,6.324,APA Grp stp,9.22,+12,9.21,9.22,36.25,,2.27,2.47,3.93,11.2,,
8.44,7.20,Argo Invest,8.02,,8.00,8.02,28.50,f,1.06,7.93,3.55,26.6,,
8.59,4.84,Aristocrat Leisure,8.24,+11,8.23,8.24,16.00,,-,.91,1.94,,,
6.72,5.19,Asciano,6.65,+29,6.64,6.66,16.75,f,1.56,.93,2.52,25.5,,
45.37,34.07,ASX,42.00,-7,41.95,42.00,182.20,f,1.11,6.97,4.34,20.7,,
5.265,4.15,Aurizon Hldgs,4.64,+4,4.63,4.64,18.60,,1.14,2.98,4.01,21.9,,
1.545,1.29,AusNet Services stp,1.485,-.5,1.485,1.49,8.36,p,.37,.86,5.63,48.1,,
6.35,5.80,Aust Foundation,6.23,-1,6.23,6.25,23.00,f,1.02,6.30,3.69,26.5,,
14.73,11.45,Bank of Qld,13.30,-8,13.28,13.30,70.00,f,1.11,7.01,5.26,17.1,,
14.45,11.00,Bendigo&Adelaide Bk,12.31,-8,12.30,12.31,66.00,f,1.43,7.22,5.36,13.0,,
6.64,3.66,BlueScope Steel,3.71,-2,3.71,3.72,,f,-,6.43,,331.3,,
6.66,4.68,Boral,6.48,+5,6.47,6.48,16.50,f,2.36,4.18,2.55,16.6,,
11.95,8.74,Brambles,11.04,-27,11.03,11.04,27.50,p,1.44,.65,2.49,27.8,,
14.90,11.52,Brickworks,14.50,+8,14.44,14.50,43.00,f,1.39,10.41,2.97,24.2,,
10.97,5.65,BT Invest Mgt,9.35,+10,9.34,9.36,35.00,p,1.40,.34,3.74,19.0,,
3.205,2.31,BWP Trust unt,3.08,-1,3.07,3.08,15.55,,2.03,2.18,5.05,9.8,,
38.81,21.07,Caltex Aust,34.95,+32,34.88,34.96,70.00,f,.11,8.64,2.00,472.3,,
11.62,9.35,Carsales.com,9.77,-4,9.77,9.78,49.80,f,.83,.22,5.10,23.7,,
8.27,5.81,Challenger,7.18,+19,7.17,7.19,28.00,p,2.08,3.43,3.90,12.3,,
5.395,4.00,Charter Hall Grp forus,5.20,+5,5.18,5.20,23.40,,1.18,2.38,4.50,18.8,,
11.00,8.19,Coca-Cola Amatil,10.52,-2,10.52,10.53,42.00,p,.85,1.76,3.99,29.6,,
93.97,56.96,Cochlear,88.79,+119,88.79,88.90,217.00,p,1.17,1.58,2.44,35.1,,
96.69,73.57,C'wlth Bank  of Aust,91.78,+45,91.61,91.78,416.00,f,1.33,24.46,4.53,16.6,,
13.56,10.875,Computershare,12.70,+42,12.69,12.71,30.00,p,.78,-2.69,2.36,54.4,,
1.20,.935,Cromwell Property stp,1.115,,1.115,1.12,7.80,,1.35,.74,7.00,10.6,,
16.82,11.66,Crown Resorts,13.46,+21,13.46,13.48,37.00,p,1.76,4.14,2.75,20.6,,
96.60,63.77,CSL,92.81,-19,92.81,92.88,139.23,,2.27,5.52,1.50,29.4,,
4.43,3.15,CSR,3.81,+1,3.80,3.81,13.50,,1.62,2.04,3.54,17.4,,
8.25,1.08,DEXUS Prop Grp stp,7.55,-3,7.54,7.56,38.82,,1.09,6.47,5.14,17.9,,
37.85,18.55,Domino's Pizza,35.91,+86,35.78,35.91,43.60,f,1.44,-.01,1.21,57.3,,
5.59,3.93,Downer EDI,4.31,+6,4.31,4.32,24.00,f,1.97,2.54,5.57,9.1,,
2.70,2.104,DUET Grp forus,2.56,+1,2.56,2.57,17.25,,.19,1.37,6.74,79.3,,
6.61,5.11,DuluxGroup,6.53,+11,6.52,6.54,20.50,f,1.37,.17,3.14,23.2,,
4.775,2.655,Echo Entertainment,4.55,+3,4.54,4.55,9.00,f,2.12,,1.98,23.8,,
1.065,.725,Fairfax Media,1.035,+1.5,1.03,1.035,4.00,f,.60,.29,3.86,43.1,,
3.19,2.385,Federation Cntres stp,2.97,-3,2.97,2.98,16.20,,1.89,2.44,5.45,9.7,,
54.81,31.41,Flight Centre Travel,40.80,+57,40.63,40.80,152.00,f,1.28,7.66,3.73,20.9,,
4.131,2.735,Genworth Mortg Ins,3.37,+1,3.37,3.38,15.90,f,3.14,,4.72,6.8,,
6.63,4.865,Goodman Grp stp,6.44,+11,6.42,6.44,21.45,,2.72,3.15,3.33,11.0,,
4.89,3.77,GPT Grp stp,4.61,,4.60,4.62,21.20,,1.81,3.94,4.60,12.0,,
10.19,7.83,GrainCorp,9.60,+7,9.56,9.60,20.00,f,1.10,5.48,2.08,43.6,,
4.59,2.879,Harvey Norman,4.28,+4,4.28,4.29,17.00,f,1.33,2.37,3.97,18.9,,
3.15,2.09,Healthscope,2.86,+2,2.86,2.88,3.30,,1.12,.25,1.15,77.3,,
5.90,3.40,Henderson Grp cdi,5.48,+5,5.47,5.48,17.17,,2.63,.57,3.13,12.1,,
4.40,2.65,Incitec Pivot,4.24,+11,4.23,4.24,10.80,p,1.39,.85,2.55,28.3,,
6.61,5.61,Insurance Aust Grp,5.93,-2,5.93,5.94,39.00,f,1.28,1.28,6.58,11.8,,
4.34,3.225,Investa Office Fd stp,3.82,+1,3.82,3.83,18.80,,1.97,3.42,4.92,10.3,,
10.73,8.01,IOOF Hldgs,10.00,-3,9.99,10.02,50.00,f,.93,-.21,5.00,21.6,,
16.19,11.16,James Hardie Ind cdi,15.67,+14,15.66,15.68,43.98,,.38,.74,2.81,94.5,,
21.10,14.35,JB Hi-Fi,18.79,+27,18.77,18.79,88.00,f,1.45,2.56,4.68,14.8,,
23.48,18.08,Leighton Hldgs,20.28,+13,20.26,20.29,110.00,f,1.82,9.53,5.42,10.1,,
17.72,12.52,Lend Lease Grp stp,16.90,+29,16.89,16.91,76.00,,2.13,6.16,4.50,10.4,,
11.68,5.47,M2 Grp,11.52,+53,11.51,11.52,29.50,f,1.40,,2.56,27.9,,
82.80,54.65,Macquarie Grp,81.43,+116,81.30,81.44,290.00,p,1.67,32.50,3.56,16.8,,
21.25,10.55,Magellan Fin Grp,20.72,+13,20.71,20.73,58.90,f,1.33,1.62,2.84,26.4,,
2.59,2.08,Medibank Private,2.24,-4,2.24,2.25,,,-,.38,,43.1,,
4.896,4.11,Milton Corp,4.60,,4.56,4.60,17.90,f,1.10,4.66,3.89,23.3,,
2.19,1.635,Mirvac Grp stp,1.985,-.5,1.985,1.99,9.10,,1.43,1.69,4.58,15.2,,
39.71,31.33,National Aust Bank,38.58,+25,38.54,38.58,198.00,f,1.12,15.15,5.13,17.4,,
2.37,1.62,Nine Entertainment,2.28,+3,2.27,2.29,8.40,,1.47,,3.68,18.4,,
2.70,1.94,Novion Prop Grp stp,2.47,-2,2.47,2.48,13.70,,1.50,1.97,5.55,12.0,,
22.57,16.87,Orica,20.44,+15,20.43,20.44,96.00,p,1.71,5.03,4.70,12.5,,
16.21,10.28,Origin Energy,12.56,+7,12.53,12.56,50.00,,.33,6.58,3.98,76.1,,
2.44,1.34,Orora,2.30,+7,2.29,2.31,6.50,,.88,.95,2.83,40.4,,
58.48,41.30,Perpetual,57.72,+147,57.69,57.72,210.00,f,1.16,4.88,3.64,23.7,,
9.50,5.72,Platinum Asset,7.61,-8,7.60,7.61,37.00,f,.86,.64,4.86,23.8,,
13.39,8.01,Premier Invest,12.69,+11,12.65,12.69,41.00,f,1.22,3.17,3.23,25.4,,
5.52,4.09,Primary Health Care,5.19,+5,5.17,5.19,20.00,f,1.39,1.38,3.85,18.7,,
3.49,1.197,Qantas Airways,3.31,+5,3.31,3.32,,,-,.63,,,,
13.93,10.13,QBE Insurance Grp,13.83,+44,13.82,13.84,37.00,f,1.89,6.46,2.68,19.8,,
