100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4829.3 at 16:33 9/3/2010  Report at 19:05 Tuesday 9/3/2010. Processed 19:25 Tuesday 9/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.47,Adelaide Brighton,2.44,,2.43,2.44,13.5,f,1.51,1.21,5.53,12.0
15.46,13.07,AGL Energy Ltd,14.68,2,14.65,14.69,57,f,0.47,6.21,3.88,54.4
6.35,3.631,Amcor Ltd,5.96,-4,5.95,5.97,29.5,,0.71,2.25,4.95,28.5
6.97,3.86,AMP Ltd,6.10,-3,6.10,6.11,30,p,1.24,0.80,4.92,16.4
12.25,7.58,Ansell Ltd,11.77,-23,11.70,11.88,29,,2.82,1.92,2.46,14.4
25.25,12.83,ANZ Banking Grp,23.82,2,23.78,23.84,102,f,1.67,10.72,4.28,14.0
3.68,2.54,APA Grp stp,3.48,,3.45,3.50,31.75,,0.79,-,9.12,13.9
2.61,0.954,APN News & Media,2.40,1,2.36,2.44,4,f,4.17,-0.78,1.67,14.4
7.05,4.65,Argo Invest,6.46,-3,6.46,6.49,25,f,-,6.56,3.87,-
5.75,3.24,Aristocrat Leisure,4.42,7,4.30,4.43,4.5,,-,0.07,1.02,-
1.94,0.436,Asciano Grp stp,1.875,3.5,1.87,1.875,-,,-,0.10,-,-
37.90,28.10,ASX Ltd,36.75,-5,36.50,36.78,163.6,f,1.10,3.19,4.45,20.3
5.41,3.52,Aust Foundation,5.10,1,5.09,5.10,21,f,0.43,5.04,4.12,57.1
1.465,0.65,Austar United,1.145,,1.13,1.15,-,,-,-0.31,-,24.4
0.585,0.179,Australand Prop stp,0.495,0.5,0.495,0.50,8,,-,0.68,16.16,-
6.72,2.85,AXA Asia Pacific,6.29,-7,6.29,6.31,18.5,p,1.89,1.12,2.94,18.0
13.49,6.633,Bank of Qld,11.50,5,11.40,11.50,52,f,1.46,6.62,4.52,15.2
10.48,5.901,Bendigo & Adelaide,9.94,20,9.93,9.96,43,f,0.83,5.16,4.33,28.0
12.19,6.493,Billabong Intl,10.90,24,10.70,10.90,36,p,1.59,0.84,3.30,19.1
3.48,1.756,BlueScope Steel,2.71,-1,2.70,2.71,5,,-,2.47,1.85,-
0.41,0.054,Boart Longyear,0.315,,0.31,0.315,-,,-,0.14,-,-
6.40,2.48,Boral Ltd,5.43,-7,5.41,5.43,12.5,f,1.82,4.23,2.30,23.9
8.37,4.71,Brambles Ltd,7.50,29,7.47,7.51,25,p,1.38,0.66,3.33,21.8
16.80,9.02,Brickworks Ltd,12.36,,12.36,12.41,39,f,5.89,8.27,3.16,5.4
14.00,8.01,Caltex Aust,10.95,7,10.91,10.96,25,f,4.65,10.48,2.28,9.4
32.00,8.52,Campbell Brothers,28.77,-21,28.75,28.89,95,p,1.71,2.96,3.30,17.7
2.12,1.415,CFS Retail Prop unt,1.92,-1,1.91,1.925,12.5,,-,1.99,6.51,-
4.50,0.905,Challenger FSG Ltd,3.98,-7,3.98,4.03,13.5,,2.61,3.36,3.39,11.3
0.355,0.115,Charter Hall Office unt,0.295,,0.29,0.295,2.5,,4.01,0.44,8.47,2.9
11.72,8.02,Coca-Cola Amatil,11.46,18,11.41,11.47,43.5,f,1.39,1.38,3.80,18.9
69.79,46.21,Cochlear Ltd,65.53,33,65.50,65.78,190,f,1.27,3.25,2.90,27.1
58.65,28.03,C'wlth Bank  of Aust ,55.21,39,55.20,55.25,235,f,1.41,-,4.26,16.7
1.045,0.675,C'wlth Prop ord unt   ,0.975,-1.5,0.97,0.975,6.85,,-,1.11,7.03,-
12.64,7.36,Computershare Ltd,12.02,4,11.95,12.06,25,p,2.27,-1.54,2.08,21.1
0.49,0.273,ConnectEast stp,0.44,1.5,0.435,0.44,2,,-,-,4.55,-
3.44,1.86,Consolidated Media,3.18,-3,3.18,3.21,16.5,f,3.48,0.88,5.19,5.5
9.39,5.12,Crown Ltd,8.32,10,8.30,8.33,37,p,-,3.24,4.45,-
36.74,28.43,CSL Ltd,36.21,28,36.20,36.22,75,,2.85,6.11,2.07,17.0
2.18,1.005,CSR Ltd,1.675,2,1.67,1.685,4,f,-,0.87,2.39,-
5.96,2.16,David Jones Ltd,5.04,,5.02,5.05,28,f,1.13,1.16,5.56,16.0
0.89,0.60,DEXUS Prop Grp stp,0.825,-0.5,0.82,0.825,6.15,,-,0.95,7.45,-
9.44,3.73,Downer EDI Ltd,8.08,6,7.90,8.08,29.1,,1.87,2.15,3.60,14.9
1.90,1.362,DUET Grp forus,1.82,-1.5,1.815,1.82,20,p,0.22,-,10.99,41.5
1.885,0.81,Fairfax Media Ltd,1.765,2.5,1.74,1.77,1.1,,8.45,-0.31,0.62,19.0
20.17,3.50,Flight Centre,19.90,,19.59,19.90,26,f,2.44,2.56,1.31,31.4
5.89,4.80,Foster's Grp,5.38,-5,5.38,5.39,27.25,f,0.73,0.52,5.07,27.2
1.78,0.93,Goodman Fielder,1.52,2,1.505,1.525,11.25,,1.28,-0.16,7.40,10.6
0.71,0.15,Goodman Grp forus,0.625,1,0.625,0.63,1.5,,-,0.50,2.40,-
0.71,0.234,GPT Grp stp,0.595,,0.595,0.60,4.5,,-,0.69,7.56,-
4.85,2.06,Harvey Norman,3.97,2,3.96,4.00,13,f,1.98,2.10,3.27,15.4
5.18,3.61,Healthscope Ltd,4.25,4,4.23,4.25,22.5,f,1.32,0.66,5.29,14.3
0.14,0.085,Hutchison,0.115,,0.11,0.115,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.49,-5,3.49,3.50,4.4,,-,0.14,1.26,-
0.67,0.222,ING Office Fd stp,0.63,,0.625,0.63,6.2,,-,0.74,9.84,-
4.21,3.18,Insurance Aust Grp,4.03,5,4.02,4.04,14.5,f,1.73,1.29,3.60,16.1
1.71,1.045,Intoll Grp stp,1.175,-4.5,1.17,1.175,12,,-,1.78,10.21,-
6.68,2.335,IOOF Hldgs Ltd,6.54,11,6.50,6.58,21,f,0.93,0.56,3.21,33.5
8.86,3.18,James Hardie Ind cdi,7.54,5,7.46,7.64,-,,-,-0.40,-,39.9
23.71,10.06,JB Hi-Fi Ltd,19.65,-24,19.60,19.72,62,f,1.67,1.71,3.16,19.0
41.70,18.94,Leighton Hldgs,39.33,-14,39.30,39.50,120,f,1.73,7.52,3.05,18.9
10.907,4.975,Lend Lease Grp stp,8.55,-9,8.54,8.59,36,f,1.20,3.99,4.21,19.8
58.80,17.52,Macq Grp Ltd,48.83,-72,48.82,48.93,126,,1.93,23.72,2.58,20.1
3.38,1.503,MAP Grp forus,3.32,-1,3.30,3.33,21,,-,-0.30,6.33,-
4.74,3.86,Metcash Ltd,4.08,-6,4.07,4.10,25,f,1.21,0.11,6.13,13.5
19.40,12.14,Milton Corp,17.77,10,17.77,17.80,70,f,0.64,18.37,3.94,39.8
1.745,0.565,Mirvac Grp stp,1.56,-2,1.555,1.57,4.2,,-,-,2.69,-
