100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4756.1 at 16:33 23/12/2009  Report at 19:05 Wednesday 23/12/2009. Processed 19:16 Wednesday 23/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.62,-3,2.61,2.62,14,f,1.49,1.15,5.34,12.6
15.79,12.83,AGL Energy Ltd,14.00,3,13.97,14.02,54,f,6.63,6.00,3.86,3.9
6.29,3.50,Amcor Ltd,6.18,8,6.15,6.19,34,,0.74,1.61,5.50,24.4
6.97,3.52,AMP Ltd,6.68,13,6.67,6.69,30,p,0.99,0.67,4.49,22.6
12.70,7.51,Ansell Ltd,10.77,5,10.60,10.79,28,,3.19,1.98,2.60,12.1
25.25,11.83,ANZ Banking Grp,21.71,24,21.69,21.74,102,f,1.67,10.72,4.70,12.7
3.47,2.50,APA Grp stpld,3.40,-4,3.35,3.40,31,,0.52,1.18,9.12,21.0
2.61,0.866,APN News & Media,2.27,2,2.25,2.29,12,,-,-1.23,5.29,-
6.91,4.52,Argo Invest,6.78,8,6.72,6.78,27,f,-,6.33,3.98,-
5.75,3.16,Aristocrat Leisure,4.11,8,4.08,4.12,14.5,f,-,0.35,3.53,-
1.79,0.32,Asciano Grp stpld,1.78,6.5,1.765,1.78,23,,-,-1.41,12.92,-
37.90,23.52,ASX Ltd,34.53,-14,34.47,34.54,164.9,f,1.11,2.66,4.78,18.8
5.35,3.45,Aust Foundation,5.18,-2,5.18,5.20,21,f,0.51,4.86,4.05,48.8
1.465,0.65,Austar United,1.425,,1.395,1.44,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.505,-0.5,0.50,0.505,8,,-,0.92,15.84,-
6.56,2.52,AXA Asia Pacific,6.48,2,6.48,6.50,18.5,p,-,0.96,2.85,-
13.49,6.228,Bank of Qld,11.22,3,11.21,11.25,52,f,1.46,6.62,4.63,14.8
11.515,5.733,Bendigo & Adelaide,9.09,-1,9.03,9.10,43,f,0.60,4.03,4.73,35.5
12.19,5.815,Billabong Intl,10.69,12,10.50,10.70,45,p,1.54,0.70,4.21,15.4
3.48,1.675,BlueScope Steel,2.98,4,2.98,2.99,5,,-,2.46,1.68,-
0.375,0.054,Boart Longyear,0.34,,0.335,0.345,2.87,,2.38,-0.10,8.44,5.0
6.40,2.29,Boral Ltd,5.67,3,5.67,5.68,13,f,1.85,4.12,2.29,23.5
8.37,4.08,Brambles Ltd,6.75,-3,6.75,6.78,30,p,1.34,0.58,4.44,16.8
16.80,9.02,Brickworks Ltd,12.32,,12.32,12.37,39,f,5.89,8.27,3.17,5.4
14.00,7.05,Caltex Aust,8.70,15,8.69,8.72,36,,0.43,10.60,4.14,55.8
30.608,8.29,Campbell Brothers,29.58,4,29.10,29.58,95,p,1.71,2.96,3.21,18.2
2.12,1.415,CFS Retail Prop unt,1.845,-4.5,1.835,1.845,12.5,,-,2.02,6.78,-
4.38,0.865,Challenger FSG Ltd,4.15,-1,4.10,4.18,12.5,,-,1.81,3.01,-
11.72,8.02,Coca-Cola Amatil,11.50,5,11.36,11.51,40.5,f,1.35,1.14,3.52,21.0
69.09,46.21,Cochlear Ltd,68.17,-43,68.12,68.50,175,f,1.34,2.78,2.57,29.2
56.24,24.03,C'wlth Bank  of Aust ,53.00,41,53.00,53.05,228,f,1.44,13.65,4.30,16.1
1.215,0.67,C'wlth Prop ord unt   ,0.945,-0.5,0.935,0.95,8.8,,-,1.15,9.31,-
11.45,6.41,Computershare Ltd,11.25,,11.20,11.28,22,p,2.58,-1.95,1.96,19.8
0.536,0.244,ConnectEast stpld,0.415,0.5,0.41,0.415,2,,-,-,4.82,-
3.44,1.71,Consolidated Media,3.09,,3.06,3.10,16.5,,3.75,0.66,5.34,5.0
9.39,4.56,Crown Ltd,7.68,-3,7.61,7.73,37,p,-,3.42,4.82,-
38.52,28.43,CSL Ltd,32.25,30,32.23,32.30,70,,2.75,7.49,2.17,16.8
2.18,0.905,CSR Ltd,1.75,3,1.745,1.755,4,f,-,0.87,2.29,-
5.96,2.02,David Jones Ltd,5.38,3,5.35,5.38,28,f,1.13,1.16,5.20,17.1
0.89,0.519,Dexus Prop Grp stpld,0.84,0.5,0.835,0.84,6.15,,-,1.01,7.32,-
9.24,3.01,Downer EDI Ltd,8.84,-2,8.73,8.86,29,,1.88,2.18,3.28,16.3
2.319,1.28,DUET Grp forus,1.765,-6.5,1.75,1.765,20,,-,1.70,11.33,-
1.805,0.795,Fairfax Media Ltd,1.685,2,1.68,1.69,2,,-,-0.37,1.19,-
18.86,3.39,Flight Centre,17.35,-1,17.21,17.40,9,,4.26,1.92,0.52,45.3
5.89,4.80,Foster's Grp,5.49,3,5.48,5.50,27.25,f,0.84,0.46,4.96,24.1
1.78,0.93,Goodman Fielder,1.57,-0.5,1.57,1.58,10.5,p,1.27,-0.20,6.69,11.8
0.949,0.123,Goodman Grp forus,0.60,0.5,0.595,0.60,9.65,,-,0.84,16.08,-
0.816,0.191,GPT Grp stpld,0.595,1.5,0.59,0.595,5.6,,-,0.71,9.41,-
4.85,1.805,Harvey Norman,4.21,3,4.16,4.22,11,f,1.83,2.01,2.61,20.9
5.05,3.61,Healthscope Ltd,5.00,9,4.94,5.04,21.5,f,1.34,0.06,4.30,17.3
0.145,0.079,Hutchison,0.12,,0.12,0.125,-,,-,0.11,-,-
3.49,1.63,Incitec Pivot,3.40,-8,3.39,3.40,4.4,,-,0.14,1.29,-
0.804,0.184,ING Office Fd stpld,0.605,1,0.60,0.61,6.2,,-,0.99,10.25,-
4.21,2.94,Insurance Aust Grp,3.92,-2,3.91,3.93,10,f,0.93,1.16,2.55,42.1
6.20,2.112,IOOF Hldgs Ltd,6.18,23,6.17,6.19,4,f,4.17,0.55,0.65,37.0
8.59,2.89,James Hardie Ind cdi,8.30,8,8.27,8.32,-,,-,-0.40,-,43.9
23.71,8.48,JB Hi-Fi Ltd,22.35,-20,22.33,22.35,44,f,2.01,1.21,1.97,25.3
38.99,16.15,Leighton Hldgs,37.70,10,37.30,37.74,115,f,1.30,7.43,3.05,25.2
11.29,4.85,Lend Lease Grp stpld,9.85,14,9.84,9.90,41,f,-,4.20,4.16,-
58.80,15.00,Macq Grp Ltd,47.44,73,47.44,47.58,126,,1.93,23.72,2.66,19.5
1.82,0.95,Macq Infra stpld,1.30,-2.5,1.30,1.305,12,,-,1.73,9.23,-
0.355,0.071,Macq Office unt,0.30,-0.5,0.30,0.305,3.75,,-,0.49,12.50,-
2.95,1.291,MAP Grp forus,2.85,-9,2.83,2.85,21,,5.66,-,7.37,2.4
4.74,3.80,Metcash Ltd,4.36,2,4.35,4.37,25,f,1.21,0.11,5.73,14.4
18.19,12.00,Milton Corp,18.19,19,18.05,18.19,78,f,0.74,17.82,4.29,31.5
1.745,0.542,Mirvac Grp stpld,1.52,-2.5,1.505,1.52,4.2,,-,1.73,2.76,-
3.98,3.60,Myer Hldgs Ltd,3.65,-5,3.64,3.65,-,,-,-,-,-
32.37,15.85,National Aust Bank,26.37,6,26.37,26.40,146,f,1.80,12.66,5.54,10.0
4.24,2.01,Navitas Ltd,4.09,-3,4.08,4.15,14.3,f,1.00,-0.23,3.50,28.6
18.18,8.93,News Corp b voting,17.85,-4,17.77,17.92,5.14,,14.51,-0.04,0.29,23.9
14.46,8.71,Nufarm Ltd,10.56,,12.24,9.88,27,,1.24,3.59,2.56,31.5
3.49,1.40,OneSteel Ltd,3.24,-1,3.22,3.25,10,,2.26,1.66,3.09,14.3
25.91,10.75,Orica Ltd,25.25,-17,25.11,25.25,97,p,1.50,1.71,3.84,17.4
17.30,12.34,Origin Energy,16.30,-22,16.30,16.42,50,f,15.82,8.31,3.07,2.1
41.39,21.60,Perpetual Ltd,36.93,24,36.80,37.07,100,f,0.96,3.46,2.71,38.5
6.34,2.90,Platinum Asset,5.33,11,5.23,5.34,20,f,1.12,-,3.75,23.7
9.15,3.268,Premier Invest,8.30,6,8.10,8.39,35,f,1.78,2.07,4.22,13.3
6.56,3.61,Primary Health Care,5.92,3,5.90,5.95,14,f,2.05,-,2.36,20.7
4.57,0.031,Prime Infr Grp stpld,4.12,12,4.06,4.13,-,,-,-,-,-
3.06,1.38,Qantas Airways,2.92,,2.92,2.93,6,,0.93,2.25,2.05,52.1
26.66,15.01,QBE Insurance Grp,24.70,-24,24.65,24.71,127,p,1.68,5.17,5.14,11.5
12.09,8.91,Ramsay Health Care,11.38,36,11.20,11.39,38,f,1.35,0.09,3.34,22.2
25.60,15.50,Reece Aust Ltd,24.50,50,23.40,24.50,51,f,1.90,5.35,2.08,25.3
6.67,4.46,ResMed Inc cdi 10:1,6.02,9,5.97,6.05,-,,-,1.75,-,25.2
6.96,2.02,Seek Ltd,6.89,13,6.80,6.91,9.2,f,2.04,0.51,1.34,36.6
7.24,5.03,Seven Network   ,6.62,3,6.50,6.62,34,f,0.19,7.27,5.14,103.8
29.15,14.44,Sims Metal Mgmt,21.95,-43,21.95,22.00,38,f,-,8.09,1.73,-
2.94,2.25,Singapore Tel cdi,2.46,3,2.44,2.47,10.75,,1.93,0.61,4.37,11.8
15.12,9.96,Sonic Healthcare,14.92,16,14.86,14.99,57,p,0.82,-1.72,3.82,31.8
14.035,7.018,Soul Pattinson,13.40,-4,13.35,13.47,32,f,14.57,10.91,2.39,2.9
1.119,0.725,SP AusNet stpld,0.905,0.5,0.895,0.905,9.92,p,0.81,0.91,10.96,11.3
1.47,0.83,Spark Infrastructure stpld,1.35,2.5,1.345,1.35,15.98,,0.47,1.70,11.84,18.0
4.19,1.955,Stockland stpld,3.88,-6,3.84,3.88,34,,-,3.61,8.76,-
9.59,4.36,Suncorp-Metway,8.38,,8.37,8.40,40,f,0.79,5.11,4.77,26.5
7.70,6.05,Tabcorp Hldgs Ltd,6.92,7,6.91,6.93,65,f,1.43,-0.02,9.39,7.4
2.97,2.33,Tatts Grp Ltd,2.42,2,2.41,2.42,21,f,1.04,-0.56,8.68,11.1
3.87,2.93,Telstra Corp,3.33,2,3.33,3.34,28,f,1.18,0.32,8.41,10.1
1.62,0.615,Ten Network Hldgs,1.54,-0.5,1.515,1.55,2,,-,-0.35,1.30,-
9.07,4.38,Toll Hldgs Ltd,8.63,3,8.58,8.63,25,f,1.60,1.58,2.90,21.6
4.80,1.52,Transfield Services,4.20,5,4.13,4.20,12,f,-,0.02,2.86,-
3.156,1.03,Transpacific Indust,1.335,-2.5,1.32,1.355,10.1,,-,-3.39,7.57,-
5.64,3.51,Transurban stpld,5.47,-8,5.42,5.47,23,,-,2.79,4.20,-
15.97,6.64,UGL Ltd,14.30,20,14.22,14.32,64,f,1.36,-0.82,4.48,16.4
30.14,14.81,Wesfarmers Ltd,30.05,95,30.05,30.10,110,f,1.45,3.14,3.66,18.8
8.48,3.62,West Aust News,8.17,18,8.10,8.18,33,f,1.28,-,4.04,19.4
14.33,8.68,Westfield Grp stpld,12.25,24,12.24,12.26,100.25,,-,11.02,8.18,-
27.57,14.40,Westpac Banking,24.68,53,24.65,24.68,116,f,1.08,7.89,4.70,19.7
30.57,24.36,Woolworths Ltd,27.35,21,27.28,27.38,104,f,1.45,1.54,3.80,18.1
31.79,11.60,WorleyParsons Ltd,28.36,36,28.10,28.40,93,f,1.73,-0.03,3.28,17.6
6.65,3.10,Wotif Com Hldgs,6.40,-12,6.40,6.45,17.5,f,1.19,-0.08,2.73,30.6
