100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5181.1 at 2015-11-11T16:38:05. Report at Wednesday, November 11, 2015. Processed Thursday at 2015-11-12T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
5.005,3.36,Adelaide Brighton,4.25,+4,4.24,4.25,17.50,f,1.81,1.39,4.12,13.4,,
17.25,12.55,AGL Energy,16.56,+16,16.53,16.56,64.00,f,.52,8.22,3.86,49.7,,
2.90,1.87,Air New Zealand,2.51,-3,2.21,2.66,14.80,,1.75,1.47,5.90,9.7,,
6.66,4.33,ALS,5.06,+8,5.05,5.07,21.00,p,-,.05,4.15,,,
14.45,10.41,Amalgamated Hldgs,14.05,+25,13.99,14.06,45.00,f,1.53,5.44,3.20,20.4,,
14.93,11.88,Amcor,13.31,+2,13.30,13.31,52.95,,1.39,-.51,3.98,18.1,,
6.83,5.24,AMP,5.75,+1,5.74,5.76,27.50,p,1.26,1.50,4.78,16.6,,
30.40,18.28,Ansell,20.11,+28,20.10,20.16,56.86,,2.81,.30,2.83,12.6,,
37.25,25.01,ANZ Banking Grp,26.23,+69,26.22,26.24,181.00,f,1.50,16.86,6.90,9.7,,
11.79,5.60,AP Eagers,11.65,+51,11.64,11.65,30.00,f,1.63,2.61,2.58,23.9,,
9.88,7.31,APA Grp stp,8.90,+7,8.88,8.91,38.00,,1.48,-.28,4.27,15.8,,
8.50,7.50,Argo Invest,7.65,-3,7.65,7.72,29.50,f,1.16,6.89,3.86,22.3,,
9.63,6.17,Aristocrat Leisure,9.35,-2,9.34,9.35,16.00,,-,1.62,1.71,,,
9.08,5.48,Asciano,8.96,-3,8.95,8.99,16.75,f,1.56,.93,1.87,34.3,,
45.37,34.99,ASX,40.80,+27,40.69,40.80,187.40,f,1.10,6.97,4.59,19.8,,
5.37,3.55,Auckland Airport,4.90,+8,4.90,4.93,13.74,,1.21,2.27,2.80,29.5,,
5.605,4.36,Aurizon Hldgs,5.26,+13,5.23,5.26,24.00,p,1.18,3.00,4.56,18.5,,
1.545,1.222,AusNet Services,1.45,+2.5,1.445,1.455,4.18,p,.16,.82,2.88,219.7,,
6.45,5.61,Aust Foundation,5.82,,5.82,5.83,23.00,f,1.18,5.31,3.95,21.4,,
14.73,11.39,Bank of Qld,13.45,+20,13.45,13.47,74.00,f,1.17,,5.50,15.5,,
14.45,9.72,Bendigo&Adelaide Bk,10.72,+9,10.70,10.72,66.00,f,1.40,7.36,6.16,11.6,,
200.04,31.95,Blackmores,167.77,+186,167.77,168.00,203.00,f,1.33,5.27,1.21,62.0,,
5.78,2.70,BlueScope Steel,4.30,-13,4.30,4.32,3.00,f,8.10,6.35,.70,17.7,,
6.90,4.76,Boral,5.56,+8,5.55,5.57,18.00,f,1.83,4.31,3.24,16.9,,
11.95,9.34,Brambles,10.58,+2,10.56,10.59,28.00,p,1.74,.74,2.65,21.8,,
15.84,11.52,Brickworks,13.99,+12,13.94,13.99,45.00,f,1.17,10.59,3.22,26.6,,
12.37,6.41,BT Invest Mgt,12.07,+7,12.02,12.08,37.00,p,1.35,.54,3.07,24.2,,
3.44,2.48,BWP Trust unt,3.15,,3.15,3.16,15.84,,2.07,2.24,5.03,9.6,,
38.81,29.05,Caltex Aust,31.71,+46,31.64,31.71,97.00,f,.89,9.47,3.06,36.9,,
10.98,9.30,Carsales.com,9.65,-10,9.64,9.66,33.90,f,1.27,.31,3.51,22.3,,
8.54,5.81,Challenger,8.30,+15,8.28,8.30,30.00,f,1.83,3.60,3.61,15.1,,
28.30,19.03,Cimic Grp,26.10,+11,26.10,26.14,99.00,f,1.92,9.84,3.79,13.7,,
11.00,8.165,Coca-Cola Amatil,9.15,+5,9.15,9.16,42.00,p,.85,2.18,4.59,25.6,,
93.97,69.10,Cochlear,88.26,+27,88.10,88.26,190.00,f,1.35,2.22,2.15,34.5,,
96.168,70.15,C'wlth Bank  of Aust,76.00,+124,76.00,76.01,420.00,f,1.33,25.51,5.53,13.6,,
13.56,9.05,Computershare,10.59,+1,10.58,10.59,31.00,p,1.16,,2.93,29.5,,
16.12,9.80,Crown Resorts,11.85,+19,11.85,11.86,37.00,p,1.43,4.40,3.12,22.4,,
102.43,77.91,CSL,96.10,+105,96.10,96.15,164.37,,2.32,5.10,1.71,25.2,,
8.25,6.88,DEXUS Prop Grp stp,7.52,+10,7.50,7.53,41.04,,1.65,6.68,5.46,11.1,,
48.90,21.30,Domino's Pizza,46.21,+19,46.16,46.33,51.80,f,1.43,-.54,1.12,62.3,,
2.589,2.02,DUET Grp forus,2.37,+2,2.36,2.37,17.50,,.19,1.34,7.38,69.9,,
6.88,5.27,DuluxGroup,6.08,+12,6.08,6.09,21.50,f,1.15,.25,3.54,24.6,,
5.25,3.46,Echo Entertainment,4.90,+2,4.90,4.92,11.00,f,1.86,1.45,2.24,23.9,,
1.11,.725,Fairfax Media,.88,+.5,.88,.885,4.00,p,.88,.23,4.55,25.1,,
