100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4754.9 at 16:47 27/10/2009  Report at 19:05 Tuesday 27/10/2009. Processed 19:15 Tuesday 27/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.87,-8,2.86,2.88,14,f,1.49,1.15,4.88,13.8
15.82,12.83,AGL Energy Ltd,14.06,-26,14.05,14.08,54,f,6.63,6.00,3.84,3.9
6.082,3.50,Amcor Ltd,5.61,-13,5.60,5.62,34,,0.74,1.61,6.06,22.2
6.97,3.52,AMP Ltd,6.16,-8,6.15,6.19,30,p,0.99,0.67,4.87,20.8
13.83,7.51,Ansell Ltd,10.53,-3,10.46,10.63,28,,3.19,1.98,2.66,11.8
25.25,11.83,ANZ Banking Grp,23.75,-5,23.72,23.75,120,,1.42,10.72,5.05,13.9
3.39,2.43,APA Grp stpld,3.18,-4,3.17,3.20,31,,0.52,1.18,9.75,19.6
3.125,0.866,APN News & Media,2.38,-8,2.34,2.40,12,,-,-1.23,5.04,-
6.91,4.52,Argo Invest,6.84,-4,6.84,6.90,27,f,-,6.38,3.95,-
5.75,3.16,Aristocrat Leisure,4.66,-14,4.65,4.74,14.5,f,-,0.35,3.11,-
1.961,0.32,Asciano Grp stpld,1.55,-5,1.55,1.555,23,,-,-1.41,14.84,-
37.90,23.52,ASX Ltd,35.00,-71,34.99,35.40,164.9,f,1.11,2.66,4.71,19.1
5.35,3.41,Aust Foundation,5.35,,5.31,5.35,21,f,0.51,4.79,3.93,50.4
1.39,0.60,Austar United,1.295,-3.5,1.27,1.30,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.56,-1.5,0.56,0.565,10,,-,0.92,17.86,-
5.19,2.52,AXA Asia Pacific,4.43,-11,4.41,4.44,18.5,p,-,0.96,4.18,-
13.938,6.228,Bank of Qld,13.07,-8,12.99,13.10,52,f,1.46,6.62,3.98,17.2
13.828,5.733,Bendigo & Adelaide,9.60,-17,9.59,9.64,43,f,0.60,4.03,4.48,37.5
12.307,5.815,Billabong Intl,10.58,-37,10.54,10.67,45,p,1.54,0.70,4.25,15.3
4.16,1.675,BlueScope Steel,3.16,-12,3.15,3.16,5,,-,2.46,1.58,-
0.452,0.054,Boart Longyear,0.30,-1,0.30,0.305,2.87,,2.38,-0.10,9.57,4.4
6.40,2.29,Boral Ltd,6.10,-12,6.10,6.14,13,f,1.85,4.12,2.13,25.3
8.85,4.08,Brambles Ltd,7.16,-1,7.15,7.17,30,p,1.34,0.58,4.19,17.8
16.80,8.50,Brickworks Ltd,13.24,-36,13.21,13.30,39,f,5.89,8.27,2.95,5.8
14.00,6.18,Caltex Aust,10.67,-5,10.64,10.79,36,,0.43,10.60,3.37,68.4
30.608,8.29,Campbell Brothers,28.91,97,28.86,29.00,100,p,2.02,2.73,3.46,14.3
2.17,1.415,CFS Retail Prop unt,1.99,-6,1.97,1.99,12.5,p,-,2.02,6.28,-
4.07,0.865,Challenger FSG Ltd,3.85,-2,3.80,3.90,12.5,,-,1.81,3.25,-
12.00,7.80,Coca-Cola Amatil,10.53,-17,10.50,10.60,40.5,f,1.35,1.14,3.85,19.2
68.54,46.21,Cochlear Ltd,64.15,30,63.32,64.34,175,f,1.34,2.78,2.73,27.4
56.24,24.03,C'wlth Bank  of Aust ,55.15,-83,55.09,55.20,228,f,1.44,13.65,4.13,16.8
