100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4381.2 at 2012-03-19T16:44:01. Report at Monday, March 19, 2012. Processed Tuesday at 2012-03-20T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.39,2.22,Adelaide Brighton,2.94,+1,2.90,2.95,16.50,f,1.41,1.22,5.61,12.6,,
15.79,12.50,AGL Energy,14.65,-1,14.58,14.68,60.00,f,1.58,6.98,4.10,15.4,,
7.54,5.87,Amcor,7.03,-3,7.03,7.05,36.00,,.76,1.20,5.12,25.7,,
5.82,3.61,AMP,4.27,+7,4.26,4.28,29.00,p,.91,.89,6.79,16.2,,
15.36,11.82,Ansell,14.88,+3,14.50,14.95,34.00,,2.74,2.31,2.28,15.9,,
24.49,17.63,ANZ Banking Grp,22.57,+6,22.54,22.61,140.00,f,1.49,11.44,6.20,10.8,,
5.34,3.53,APA Grp stp,4.95,-2,4.91,4.95,34.90,,.50,1.64,7.05,28.6,,
6.25,4.75,Argo Invest,5.11,-1,5.11,5.13,26.00,f,1.04,5.40,5.09,18.9,,
3.30,1.88,Aristocrat Leisure,2.99,-8,2.90,3.00,6.50,,1.89,.26,2.17,24.3,,
4.97,1.33,Asciano,4.90,,4.88,4.91,6.50,f,2.57,.51,1.33,29.3,,
35.76,25.83,ASX,31.37,+18,31.00,31.56,185.80,f,1.09,3.91,5.92,15.4,,
4.25,2.52,Ausdrill,4.25,+14,4.16,4.25,13.00,f,2.41,2.19,3.06,13.6,,
4.87,3.82,Aust Foundation,4.15,-3,4.15,4.17,21.00,f,1.10,3.81,5.06,18.0,,
2.29,1.62,Aust Infrastructure Fd unt,2.25,-1,2.22,2.25,10.00,p,3.11,2.92,4.44,7.2,,
1.48,.865,Austar United,1.475,-.5,1.475,1.48,,,-,-.13,,15.7,,
3.20,2.17,Australand Prop stp,2.65,+8,2.62,2.66,21.50,,1.13,3.46,8.11,10.9,,
10.00,6.46,Bank of Qld,7.34,+11,7.32,7.35,54.00,f,1.24,7.95,7.36,10.9,,
9.87,7.40,Bendigo & Adelaide Bk,7.53,,7.53,7.60,60.00,f,.99,,7.97,12.7,,
1.753,.345,BlueScope Steel,.40,-1,.40,.405,2.00,,-,1.00,5.00,,,
5.01,2.34,Boart Longyear,4.33,+7,4.27,4.34,9.79,p,3.53,1.54,2.26,12.5,,
5.22,3.13,Boral,4.15,,4.12,4.17,14.50,f,2.14,3.27,3.49,13.4,,
8.79,6.09,Bradken,8.55,,8.50,8.58,40.50,f,1.36,2.03,4.74,15.5,,
7.47,5.79,Brambles,7.04,,7.02,7.07,26.00,p,1.21,2.05,3.69,22.4,,
11.40,8.86,Brickworks,10.54,-1,10.50,10.55,40.50,f,2.39,9.42,3.84,10.9,,
16.44,8.76,Caltex Aust,14.09,+17,13.96,14.10,45.00,f,-,,3.19,,,
63.40,38.24,Campbell Brothers,63.01,+123,62.40,63.20,170.00,p,1.47,2.51,2.70,25.2,,
5.57,3.79,carsales.com,5.53,,5.48,5.56,21.80,f,1.25,.14,3.94,20.3,,
1.93,1.655,Centro Retail Aust stp,1.87,-3,1.85,1.875,,,-,2.35,,,,
1.90,1.49,CFS Retail Prop unt,1.725,+2,1.72,1.73,12.90,p,1.04,2.06,7.48,12.8,,
5.10,3.64,Challenger,3.73,-5,3.72,3.74,17.00,,1.99,2.05,4.56,11.0,,
3.210,2.293,Charter Hall Off REIT unt,3.08,+1,3.07,3.08,22.00,,-,3.66,7.14,,,
12.47,10.04,Coca-Cola Amatil,11.79,-15,11.78,11.88,52.50,f,1.49,1.88,4.45,15.1,,
85.00,45.11,Cochlear,57.95,+70,57.90,58.20,240.00,p,.53,,4.14,45.3,,
1.01,.83,C'wlth Prop Office ord unt,.97,+.5,.965,.97,5.64,,1.49,1.13,5.81,11.5,,
54.00,42.30,C'wlth Bank  of Aust,49.03,+7,48.85,49.07,325.00,f,1.32,,6.63,11.4,,
9.77,6.55,Computershare,8.60,+20,8.50,8.61,28.00,p,1.51,-2.37,3.26,20.3,,
2.98,2.10,Consolidated Media,2.93,+1,2.90,2.98,16.50,,1.06,.60,5.63,16.7,,
9.20,7.45,Crown,8.66,+1,8.65,8.73,37.00,p,1.64,3.22,4.27,14.3,,
37.00,26.12,CSL,34.00,+39,33.95,34.07,81.00,,2.16,5.29,2.38,19.5,,
4.86,2.28,David Jones,2.73,,2.90,2.49,28.00,f,1.18,1.36,10.26,8.3,,
.925,.735,DEXUS Prop Grp stp,.87,+1,.865,.87,5.26,,1.59,1.01,6.05,10.4,,
4.16,2.71,Downer EDI,4.09,+12,4.01,4.12,,,-,2.07,,9.3,,
1.87,1.48,DUET Grp forus,1.825,-.5,1.82,1.84,18.00,,.76,1.50,9.86,13.4,,
4.52,3.42,Echo Entertainment,4.41,+3,4.37,4.43,4.00,f,2.55,.83,.91,43.2,,
1.365,.675,Fairfax Media,.77,+.5,.765,.78,3.50,f,-,-.19,4.55,,,
23.90,16.01,Flight Centre,21.80,+7,21.50,21.90,89.00,f,1.70,4.23,4.08,14.4,,
1.181,.372,Goodman Fielder,.71,+1.5,.705,.715,2.50,,-,-.02,3.52,,,
.76,.52,Goodman Grp forus,.72,,.72,.725,3.80,,1.32,.50,5.28,14.4,,
3.27,2.58,GPT Grp stp,3.13,+4,3.11,3.13,17.80,,.92,3.59,5.69,19.2,,
9.00,6.559,GrainCorp,8.69,-20,8.67,8.80,30.00,f,2.89,5.05,3.45,10.0,,
3.07,1.765,Harvey Norman,1.95,,1.945,1.96,11.00,f,2.14,2.21,5.64,8.3,,
4.50,2.94,Incitec Pivot,3.26,-2,3.25,3.28,11.50,,2.37,.45,3.53,11.9,,
3.66,2.74,Insurance Aust Grp,3.41,+6,3.38,3.42,12.00,f,.94,1.19,3.52,30.3,,
.67,.525,Investa Office Fd stp,.62,+1,.615,.625,3.90,,1.93,.79,6.29,8.2,,
7.40,4.95,IOOF Hldgs,5.60,+13,5.59,5.62,41.00,f,1.05,.16,7.32,13.1,,
7.99,4.66,James Hardie Ind cdi,7.62,-5,7.52,7.74,4.01,,6.90,-.79,.53,27.5,,
29.36,16.79,Leighton Hldgs,23.90,+13,23.79,23.95,60.00,,-,6.43,2.51,,,
9.27,6.70,Lend Lease Grp stp,7.46,-6,7.45,7.59,31.00,,2.90,4.07,4.16,8.3,,
36.76,19.94,Macquarie Grp,28.02,+49,28.01,28.20,165.00,,1.55,28.14,5.89,10.9,,
10.04,6.09,Mesoblast,7.50,+19,7.10,7.58,,,-,.47,,,,
4.37,3.62,Metcash,4.12,+3,4.10,4.13,27.50,f,1.07,-.04,6.67,14.0,,
16.288,13.20,Milton Corp,14.81,,14.82,14.99,77.00,f,1.09,16.61,5.20,17.7,,
13.33,9.24,Mineral Res,12.75,-8,12.70,12.83,43.00,f,2.27,3.85,3.37,13.1,,
1.33,.965,Mirvac Grp stp,1.22,+1,1.215,1.225,8.20,,1.33,1.63,6.72,11.2,,
24.21,15.30,Monadelphous Grp,23.40,-9,23.23,23.65,105.00,f,1.16,2.34,4.49,19.2,,
3.34,1.92,Myer Hldgs,2.26,+3,2.25,2.27,21.50,f,1.12,-.17,9.51,9.4,,
28.18,19.64,National Aust Bank,24.15,-3,24.15,24.29,172.00,f,1.36,13.62,7.12,10.3,,
4.45,2.83,Navitas,3.46,+8,3.46,3.50,21.40,f,1.01,-.57,6.18,16.0,,
