100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:05 Friday 26/2/2010. Processed 19:53 Friday 26/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.37,,2.36,2.37,13.5,f,1.51,1.21,5.70,11.6
15.46,12.96,AGL Energy Ltd,14.37,57,14.32,14.39,54,f,6.63,6.00,3.76,4.0
6.35,3.50,Amcor Ltd,5.93,,5.88,5.93,29.5,,0.71,2.25,4.97,28.4
6.97,3.52,AMP Ltd,5.94,8,5.90,5.95,30,p,1.24,0.80,5.05,16.0
11.87,7.58,Ansell Ltd,11.43,-2,11.32,11.54,29,,2.82,1.92,2.54,14.0
25.25,12.31,ANZ Banking Grp,23.14,89,23.08,23.14,102,f,1.67,10.72,4.41,13.6
3.68,2.50,APA Grp stpld,3.46,5,3.43,3.46,31.75,,0.79,-,9.18,13.8
2.61,0.866,APN News & Media,2.29,-1,2.27,2.32,4,f,4.17,-0.78,1.75,13.7
7.05,4.52,Argo Invest,6.48,-7,6.45,6.48,25,f,-,6.56,3.86,-
5.75,3.16,Aristocrat Leisure,4.23,-5,4.15,4.24,4.5,,-,0.07,1.06,-
1.94,0.332,Asciano Grp stpld,1.80,-4,1.795,1.805,-,,-,0.10,-,-
37.90,25.20,ASX Ltd,36.46,-14,36.33,36.47,163.6,f,1.10,3.19,4.49,20.2
5.41,3.45,Aust Foundation,4.97,,4.95,4.99,21,f,0.43,5.04,4.23,55.7
1.465,0.65,Austar United,1.125,-2.5,1.11,1.145,-,,-,-0.31,-,23.9
0.585,0.174,Australand Prop stpld,0.485,-0.5,0.485,0.49,8,,-,0.68,16.49,-
6.72,2.52,AXA Asia Pacific,6.45,1,6.41,6.46,18.5,p,1.89,1.12,2.87,18.5
13.49,6.228,Bank of Qld,10.87,15,10.78,10.89,52,f,1.46,6.62,4.78,14.3
10.48,5.733,Bendigo & Adelaide,9.62,-35,9.55,9.65,43,f,0.83,5.16,4.47,27.1
