100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4980.5 at 16:35 21/4/2010  Report at 19:05 Wednesday 21/4/2010. Processed 19:10 Wednesday 21/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.88,Adelaide Brighton,2.93,4,2.91,2.94,13.5,f,1.51,1.21,4.61,14.4
15.69,13.07,AGL Energy Ltd,15.53,28,15.46,15.59,57,f,0.47,6.21,3.67,57.5
6.63,4.201,Amcor Ltd,6.47,12,6.47,6.48,29.5,,0.71,2.25,4.56,31.0
6.97,4.55,AMP Ltd,6.43,14,6.43,6.44,30,p,1.24,0.80,4.67,17.3
12.87,7.58,Ansell Ltd,12.32,32,12.21,12.40,29,,2.82,1.92,2.35,15.1
26.23,14.90,ANZ Banking Grp,25.40,27,25.40,25.42,102,f,1.67,10.72,4.02,14.9
3.79,2.60,APA Grp stp,3.78,6,3.77,3.79,31.75,,0.79,-,8.40,15.1
2.61,1.129,APN News & Media,2.32,2,2.29,2.33,4,f,4.17,-0.78,1.72,13.9
7.05,5.50,Argo Invest,6.51,-1,6.51,6.58,25,f,-,6.23,3.84,-
5.75,3.24,Aristocrat Leisure,4.45,1,4.42,4.47,4.5,,-,0.07,1.01,-
1.94,1.017,Asciano Grp stp,1.805,1,1.80,1.81,-,,-,0.10,-,-
37.90,30.50,ASX Ltd,33.11,-29,33.11,33.19,163.6,f,1.10,3.19,4.94,18.3
5.41,4.14,Aust Foundation,5.18,,5.16,5.19,21,f,0.43,4.80,4.05,58.0
1.465,0.685,Austar United,1.16,0.5,1.15,1.165,-,,-,-0.31,-,24.7
2.80,2.55,Australand Prop stp  d,2.78,13,2.77,2.78,-,,-,0.68,-,-
6.72,3.51,AXA Asia Pacific,6.22,9,6.22,6.23,18.5,p,1.89,1.12,2.97,17.8
13.49,7.384,Bank of Qld,12.93,27,12.93,12.99,52,f,1.78,7.20,4.02,14.0
10.48,5.901,Bendigo & Adelaide,10.08,14,10.05,10.08,43,f,0.83,5.16,4.27,28.4
12.32,7.64,Billabong Intl,11.79,8,11.70,11.90,36,p,1.59,0.84,3.05,20.6
3.48,1.812,BlueScope Steel,2.81,,2.81,2.82,5,,-,2.47,1.78,-
0.41,0.085,Boart Longyear,0.34,,0.34,0.345,-,,-,0.14,-,-
6.40,3.51,Boral Ltd,5.88,12,5.87,5.89,12.5,f,1.82,4.23,2.13,25.9
8.37,5.45,Brambles Ltd,7.30,4,7.26,7.31,25,p,1.38,0.66,3.42,21.2
16.80,10.52,Brickworks Ltd,13.47,3,13.47,13.49,39.5,f,2.54,9.06,2.93,13.4
14.00,8.01,Caltex Aust,12.27,8,12.25,12.37,25,f,4.65,10.48,2.04,10.6
32.00,13.942,Campbell Brothers,28.80,-12,28.65,29.00,95,p,1.71,2.96,3.30,17.8
2.12,1.415,CFS Retail Prop unt,1.89,2.5,1.885,1.89,12.5,,-,1.99,6.61,-
4.50,1.675,Challenger FSG Ltd,4.36,16,4.24,4.38,13.5,,2.61,3.36,3.10,12.4
0.355,0.14,Charter Hall Office unt,0.295,0.5,0.295,0.30,2.5,,4.01,0.44,8.47,2.9
11.81,8.26,Coca-Cola Amatil,11.32,-1,11.28,11.35,43.5,f,1.39,1.38,3.84,18.7
77.12,47.03,Cochlear Ltd,75.86,-94,75.83,75.98,190,f,1.27,3.25,2.50,31.3
60.00,33.95,C'wlth Bank  of Aust ,59.53,26,59.45,59.59,235,f,1.41,-,3.95,18.0
1.045,0.675,C'wlth Prop ord unt   ,0.905,-0.5,0.905,0.91,6.85,,-,1.11,7.57,-
12.90,8.31,Computershare Ltd,12.63,29,12.50,12.69,25,p,2.27,-1.54,1.98,22.2
0.49,0.273,ConnectEast stp,0.445,0.5,0.44,0.445,2,,-,-,4.49,-
3.44,2.01,Consolidated Media,3.11,1,3.08,3.11,16.5,f,3.48,0.88,5.31,5.4
9.39,6.38,Crown Ltd,8.30,3,8.23,8.32,37,p,-,3.24,4.46,-
37.56,28.43,CSL Ltd,37.15,21,37.15,37.17,75,,2.85,6.11,2.02,17.4
2.18,1.29,CSR Ltd,1.70,2,1.70,1.705,4,f,-,0.87,2.35,-
5.96,2.90,David Jones Ltd,4.50,1,4.49,4.51,29,f,1.14,1.22,6.44,13.6
0.89,0.655,DEXUS Prop Grp stp,0.805,1,0.795,0.805,6.15,,-,0.95,7.64,-
9.44,4.41,Downer EDI Ltd,7.24,5,7.24,7.30,29.1,,1.87,2.15,4.02,13.3
1.90,1.42,DUET Grp forus,1.795,2.5,1.77,1.80,20,p,0.22,-,11.14,40.9
1.885,0.985,Fairfax Media Ltd,1.765,1.5,1.76,1.775,1.1,,8.45,-0.31,0.62,19.0
21.43,5.25,Flight Centre,20.41,40,20.30,20.47,26,f,2.44,2.56,1.27,32.2
5.89,4.85,Foster's Grp,5.52,-3,5.50,5.54,27.25,f,0.73,0.52,4.94,27.9
1.78,1.105,Goodman Fielder,1.425,,1.42,1.43,11.25,,1.28,-0.16,7.89,9.9
0.725,0.182,Goodman Grp forus,0.71,2.5,0.705,0.71,1.5,,-,0.50,2.11,-
0.71,0.347,GPT Grp stp,0.575,-0.5,0.57,0.575,4.5,,-,0.69,7.83,-
4.85,2.75,Harvey Norman,3.45,7,3.44,3.46,13,f,1.98,2.10,3.77,13.4
5.18,3.61,Healthscope Ltd,4.66,7,4.65,4.67,22.5,f,1.32,0.66,4.83,15.6
0.14,0.097,Hutchison,0.115,0.5,0.11,0.115,-,,-,0.10,-,1.8
3.83,2.03,Incitec Pivot,3.33,9,3.33,3.34,4.4,,-,0.14,1.32,-
0.67,0.345,ING Office Fd stp,0.595,1.5,0.59,0.60,5.05,,-,0.74,8.49,-
4.21,3.29,Insurance Aust Grp,3.88,-2,3.87,3.89,14.5,f,1.73,1.29,3.74,15.5
1.71,1.07,Intoll Grp stp,1.15,2,1.145,1.155,12,,-,1.78,10.43,-
7.40,3.372,IOOF Hldgs Ltd,7.09,3,7.07,7.09,21,f,0.93,0.56,2.96,36.4
8.86,3.73,James Hardie Ind cdi,7.25,25,7.25,7.26,-,,-,-0.40,-,38.4
23.71,12.00,JB Hi-Fi Ltd,19.14,9,19.13,19.27,62,f,1.67,1.71,3.24,18.5
41.70,19.28,Leighton Hldgs,36.47,-33,36.45,36.52,120,f,1.73,7.52,3.29,17.5
10.907,6.376,Lend Lease Grp stp,8.74,18,8.73,8.75,36,f,1.20,3.99,4.12,20.3
58.80,30.05,Macq Grp Ltd,50.85,78,50.84,50.95,126,,1.93,23.72,2.48,20.9
3.38,1.666,MAP Grp forus,3.08,3,3.07,3.08,21,,-,-0.30,6.82,-
4.74,3.92,Metcash Ltd,4.16,,4.14,4.18,25,f,1.21,0.11,6.01,13.7
19.40,14.00,Milton Corp,18.24,-8,18.15,18.24,70,f,0.64,17.65,3.84,40.8
8.80,3.15,Mineral Res,8.65,5,8.61,8.75,18.75,f,2.04,2.39,2.17,22.6
1.745,0.766,Mirvac Grp stp,1.44,2,1.435,1.445,6.2,,-,-,4.31,-
3.98,3.11,Myer Hldgs Ltd,3.13,,3.12,3.14,10.5,f,0.39,-0.21,3.35,76.3
32.37,20.33,National Aust Bank,28.46,-37,28.44,28.49,146,f,1.80,12.66,5.13,10.8
5.56,2.26,Navitas Ltd,5.16,16,5.16,5.20,16.9,f,0.99,-0.25,3.28,30.7
19.97,11.74,News Corp b voting,19.91,39,19.89,19.96,5.14,,14.51,0.45,0.26,26.7
14.46,7.35,Nufarm Ltd,7.75,,8.55,6.10,15,,-,3.07,1.94,-
4.15,2.09,OneSteel Ltd,3.91,-5,3.90,3.92,9,,0.61,1.72,2.30,71.7
27.75,15.74,Orica Ltd,27.49,49,27.28,27.50,97,p,1.50,1.71,3.53,18.9
17.94,13.32,Origin Energy,16.61,11,16.59,16.66,50,f,1.45,8.48,3.01,23.0
41.39,25.23,Perpetual Ltd,35.51,4,35.35,35.95,165,f,1.11,4.46,4.65,19.4
6.34,3.52,Platinum Asset,5.12,9,5.07,5.12,20,f,1.17,-,3.91,21.9
6.56,3.98,Primary Health Care,4.39,9,4.38,4.40,22,f,1.91,-1.15,5.01,10.4
4.57,0.034,Prime Infr Grp stp,4.04,13,3.90,4.04,-,,-,-,-,-
3.06,1.805,Qantas Airways,2.93,3,2.93,2.94,6,,-,2.25,2.05,-
25.70,18.56,QBE Insurance Grp,21.85,17,21.85,21.87,128,p,1.54,5.16,5.86,11.1
14.39,9.12,Ramsay Health Care,14.35,14,14.31,14.39,40,f,1.61,1.70,2.79,22.4
12.60,4.17,REA Grp,12.28,20,12.16,12.28,10,,1.00,0.45,0.81,122.3
26.65,17.50,Reece Aust Ltd,25.26,10,25.15,25.50,53,f,2.06,5.41,2.10,23.2
7.05,4.46,ResMed Inc cdi  10:1,6.90,15,6.88,6.92,-,,-,-,-,27.5
8.40,2.95,Seek Ltd,7.70,-5,7.70,7.72,9.9,f,1.86,0.55,1.29,41.8
8.09,5.03,Seven Network   ,7.63,-7,7.60,7.78,34,f,7.60,9.70,4.46,3.0
29.15,17.90,Sims Metal Mgmt,21.71,37,21.60,21.75,20,f,-,8.87,0.92,-
15.64,10.71,Sonic Healthcare,14.38,15,14.35,14.44,59,p,0.81,-1.48,4.10,30.2
15.38,9.187,Soul Pattinson,14.38,-19,14.30,14.38,33,f,3.76,11.11,2.29,11.6
0.975,0.725,SP AusNet stp,0.945,,0.94,0.945,9.92,p,0.81,0.91,10.50,11.8
4.23,2.598,Stockland stp,4.07,8,4.04,4.07,27.8,,-,-,6.83,-
9.59,5.62,Suncorp-Metway,9.08,-1,9.07,9.10,35,f,0.98,5.43,3.85,26.5
7.70,6.32,Tabcorp Hldgs Ltd,6.95,2,6.93,6.95,60,f,1.44,-1.53,8.63,8.1
2.87,2.19,Tatts Grp Ltd,2.44,,2.43,2.45,21,f,1.04,-0.51,8.61,11.1
3.71,2.88,Telstra Corp,3.18,2,3.18,3.19,28,f,1.16,0.36,8.81,9.8
1.94,0.79,Ten Network Hldgs,1.81,2.5,1.805,1.82,2,,2.31,-0.29,1.10,39.2
9.33,5.54,Toll Hldgs Ltd,7.27,4,7.26,7.28,25,f,1.26,1.44,3.44,23.1
2.58,0.255,TPG Telecom Ltd,2.29,3,2.28,2.32,3,f,1.90,0.06,1.31,40.2
4.80,2.07,Transfield Services,3.95,-1,3.93,3.95,12.25,f,-,0.29,3.10,-
5.64,3.85,Transurban stp,5.25,8,5.19,5.25,23,,0.08,2.75,4.38,283.8
15.97,9.25,UGL Ltd,14.99,10,14.95,15.02,64,f,1.26,-0.43,4.27,18.5
0.80,0.215,Virgin Blue Hldgs,0.635,-0.5,0.63,0.635,-,,-,0.39,-,-
33.21,20.10,Wesfarmers Ltd,31.14,-33,31.13,31.15,115,f,1.13,3.47,3.69,24.0
8.48,3.96,West Aust News,8.33,,8.31,8.40,29,f,1.29,-,3.48,22.3
14.33,9.46,Westfield Grp stp,12.44,8,12.42,12.44,94,,-,10.47,7.56,-
28.43,18.27,Westpac Banking,28.20,36,28.18,28.26,116,f,1.08,7.89,4.11,22.5
30.57,25.19,Woolworths Ltd,27.20,12,27.15,27.25,109,f,1.46,1.99,4.01,17.1
31.79,17.81,WorleyParsons Ltd,26.94,41,26.85,27.00,90.5,f,1.51,0.16,3.36,19.8
8.08,3.75,Wotif Com Hldgs,6.70,-12,6.69,6.80,20,f,1.21,-0.06,2.99,27.7
