100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4597.2 at 16:47 27/11/2009  Report at 19:05 Friday 27/11/2009. Processed 19:51 Friday 27/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.51,-9,2.50,2.52,14,f,1.49,1.15,5.58,12.1
15.80,12.83,AGL Energy Ltd,13.71,-21,13.69,13.78,54,f,6.63,6.00,3.94,3.8
5.90,3.50,Amcor Ltd,5.76,-9,5.75,5.77,34,,0.74,1.61,5.90,22.8
6.97,3.52,AMP Ltd,5.92,-18,5.91,5.95,30,p,0.99,0.67,5.07,20.0
13.38,7.51,Ansell Ltd,10.45,-31,10.32,10.52,28,,3.19,1.98,2.68,11.7
25.25,11.83,ANZ Banking Grp,21.19,-79,21.18,21.24,102,f,1.67,10.72,4.81,12.4
3.30,2.45,APA Grp stpld,3.18,,3.17,3.19,31,,0.52,1.18,9.75,19.6
2.638,0.866,APN News & Media,2.37,-11,2.35,2.40,12,,-,-1.23,5.06,-
6.91,4.52,Argo Invest,6.59,-10,6.58,6.60,27,f,-,6.26,4.10,-
5.75,3.16,Aristocrat Leisure,3.93,-16,3.92,4.02,14.5,f,-,0.35,3.69,-
1.76,0.32,Asciano Grp stpld,1.605,-6,1.605,1.61,23,,-,-1.41,14.33,-
37.90,23.52,ASX Ltd,32.70,-40,32.70,32.82,164.9,f,1.11,2.66,5.04,17.8
5.35,3.45,Aust Foundation,5.22,-2,5.19,5.23,21,f,0.51,4.77,4.02,49.2
1.465,0.60,Austar United,1.32,-7,1.30,1.33,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.51,-2,0.505,0.51,10,,-,0.92,19.61,-
6.00,2.52,AXA Asia Pacific,5.61,-6,5.55,5.62,18.5,p,-,0.96,3.30,-
4.57,4.04,Babcock & Br Infr stp d,4.15,1,4.09,4.18,-,,-,1.84,-,-
13.49,6.228,Bank of Qld,10.52,-49,10.52,10.54,52,f,1.46,6.62,4.94,13.9
12.157,5.733,Bendigo & Adelaide,8.44,-36,8.43,8.46,43,f,0.60,4.03,5.09,33.0
12.19,5.815,Billabong Intl,10.10,-15,10.09,10.15,45,p,1.54,0.70,4.46,14.6
3.48,1.675,BlueScope Steel,2.69,-7,2.68,2.69,5,,-,2.46,1.86,-
0.375,0.054,Boart Longyear,0.305,-1.5,0.305,0.31,2.87,,2.38,-0.10,9.41,4.5
6.40,2.29,Boral Ltd,5.50,-13,5.45,5.51,13,f,1.85,4.12,2.36,22.8
8.37,4.08,Brambles Ltd,6.56,-15,6.55,6.58,30,p,1.34,0.58,4.57,16.3
16.80,9.00,Brickworks Ltd,12.38,-22,12.37,12.45,39,f,5.89,8.27,3.15,5.4
14.00,6.18,Caltex Aust,9.16,-35,9.13,9.32,36,,0.43,10.60,3.93,58.7
30.608,8.29,Campbell Brothers,28.50,66,27.41,28.50,95,p,1.71,2.96,3.33,17.6
2.17,1.415,CFS Retail Prop unt,1.91,-5,1.905,1.92,12.5,p,-,2.02,6.54,-
4.38,0.865,Challenger FSG Ltd,4.02,-11,3.99,4.05,12.5,,-,1.81,3.11,-
10.80,8.02,Coca-Cola Amatil,10.51,-14,10.48,10.63,40.5,f,1.35,1.14,3.85,19.2
68.54,46.21,Cochlear Ltd,61.30,-100,61.00,61.45,175,f,1.34,2.78,2.85,26.2
56.24,24.03,C'wlth Bank  of Aust ,50.60,-178,50.52,50.60,228,f,1.44,13.65,4.51,15.4
1.34,0.67,C'wlth Prop ord unt   ,0.945,0.5,0.93,0.945,8.8,,-,1.15,9.31,-
11.32,6.11,Computershare Ltd,10.34,-29,10.33,10.37,22,p,2.58,-1.95,2.13,18.2
0.541,0.244,ConnectEast stpld,0.40,-0.5,0.395,0.405,2,,-,-,5.00,-
3.44,1.71,Consolidated Media,3.15,-2,3.07,3.18,16.5,,3.75,0.66,5.24,5.1
9.39,4.38,Crown Ltd,7.68,-10,7.57,7.74,37,p,-,3.42,4.82,-
38.52,26.85,CSL Ltd,31.00,-50,31.00,31.02,70,,2.75,7.49,2.26,16.1
2.18,0.905,CSR Ltd,1.70,-5,1.69,1.70,4,f,-,0.87,2.35,-
5.96,2.02,David Jones Ltd,5.69,-7,5.68,5.74,28,f,1.13,1.16,4.92,18.1
0.962,0.519,Dexus Prop Grp stpld,0.79,-2,0.785,0.79,7.3,,-,1.01,9.24,-
9.24,3.01,Downer EDI Ltd,8.48,-25,8.40,8.55,29,,1.88,2.18,3.42,15.6
2.319,1.28,DUET Grp forus,1.785,-2.5,1.77,1.79,24.12,p,-,1.70,13.51,-
1.805,0.795,Fairfax Media Ltd,1.58,-5.5,1.565,1.59,2,,-,-0.37,1.27,-
18.86,3.39,Flight Centre,16.83,-71,16.80,16.84,9,,4.26,1.92,0.53,43.9
5.89,4.80,Foster's Grp,5.47,-4,5.43,5.48,27.25,f,0.84,0.46,4.98,24.0
1.78,0.93,Goodman Fielder,1.50,-4.5,1.50,1.505,10.5,p,1.27,-0.20,7.00,11.3
0.949,0.123,Goodman Grp forus,0.585,-1.5,0.58,0.585,9.65,,-,0.84,16.50,-
0.851,0.191,GPT Grp stpld,0.58,-1,0.58,0.585,5.6,,-,0.71,9.66,-
4.85,1.805,Harvey Norman,4.22,-17,4.20,4.25,11,f,1.83,2.01,2.61,20.9
4.90,3.61,Healthscope Ltd,4.76,-12,4.75,4.84,21.5,f,1.34,0.06,4.52,16.5
0.145,0.077,Hutchison,0.125,,0.125,0.13,-,,-,0.11,-,-
3.42,1.63,Incitec Pivot,2.81,-14,2.80,2.82,4.4,,-,0.14,1.57,-
