100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4952.3 at 2011-04-28T16:37:28. Report at Thursday, April 28, 2011. Processed Friday at 2011-04-29T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.692,2.473,Adelaide Brighton,3.18,,3.17,3.19,16.50,f,1.45,1.19,5.19,13.3,,
16.92,13.51,AGL Energy Ltd,14.45,+4,14.37,14.45,59.00,,1.54,6.40,4.08,15.9,,
7.43,5.79,Amcor Ltd,7.03,-3,6.99,7.04,34.00,,.76,1.48,4.84,27.4,,
6.34,4.85,AMP Ltd,5.54,-6,5.53,5.55,30.00,p,1.26,.98,5.42,14.6,,
14.70,12.00,Ansell Ltd,14.47,-3,14.47,14.50,31.50,,2.93,2.29,2.18,15.7,,
25.96,19.95,ANZ Banking Grp,24.32,+26,24.27,24.32,126.00,f,1.42,10.38,5.18,13.6,,
4.43,3.35,APA Grp stp,4.31,+1,4.30,4.34,33.50,,.59,1.34,7.77,22.0,,
6.59,5.51,Argo Invest,6.05,-7,6.05,6.10,26.00,f,1.03,6.30,4.30,22.7,,
4.38,2.52,Aristocrat Leisure,2.64,-10,2.62,2.70,5.00,,2.90,.14,1.89,18.2,,
1.795,1.44,Asciano Ltd,1.66,-1.5,1.65,1.67,1.00,f,-,.13,.60,,,
43.89,28.02,ASX Ltd,32.68,-40,32.68,32.70,174.20,f,1.10,3.85,5.33,17.1,,
5.16,4.52,Aust Foundat,4.80,+1,4.80,4.84,21.00,f,1.01,4.96,4.38,22.7,,
1.46,.835,Austar United,1.24,-1.5,1.22,1.25,,,-,-.21,,15.7,,
