100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4644.1 at 16:39 4/2/2010  Report at 19:05 Thursday 4/2/2010. Processed 19:15 Thursday 4/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.52,1,2.51,2.54,14,f,1.49,1.15,5.56,12.1
15.46,12.83,AGL Energy Ltd,14.01,16,14.00,14.02,54,f,6.63,6.00,3.85,3.9
6.35,3.50,Amcor Ltd,6.16,1,6.11,6.18,34,,0.74,1.61,5.52,24.3
6.97,3.52,AMP Ltd,6.26,-4,6.25,6.28,30,p,0.99,0.67,4.79,21.1
10.98,7.51,Ansell Ltd,10.21,9,10.19,10.29,28,,3.19,1.98,2.74,11.4
25.25,11.83,ANZ Banking Grp,21.42,-35,21.40,21.45,102,f,1.67,10.72,4.76,12.6
3.68,2.50,APA Grp stpld,3.25,2,3.24,3.30,31,,0.52,1.18,9.54,20.1
2.61,0.866,APN News & Media,2.36,-3,2.34,2.39,12,,-,-1.23,5.08,-
7.05,4.52,Argo Invest,6.75,1,6.72,6.79,25,f,-,6.56,3.70,-
5.75,3.16,Aristocrat Leisure,4.40,-10,4.35,4.45,14.5,f,-,0.35,3.30,-
1.94,0.32,Asciano Grp stpld,1.77,2,1.76,1.775,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,35.45,24,35.44,35.50,164.9,f,1.11,2.66,4.65,19.4
5.41,3.45,Aust Foundation,5.25,,5.23,5.26,21,f,0.43,5.04,4.00,58.8
1.465,0.65,Austar United,1.27,-2,1.265,1.28,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.46,0.5,0.46,0.465,8,,-,0.92,17.39,-
6.72,2.52,AXA Asia Pacific,6.54,-1,6.53,6.55,18.5,p,-,0.96,2.83,-
13.49,6.228,Bank of Qld,10.68,-18,10.66,10.75,52,f,1.46,6.62,4.87,14.1
10.44,5.733,Bendigo & Adelaide,10.00,-1,9.85,10.03,43,f,0.60,4.03,4.30,39.1
12.19,5.815,Billabong Intl,10.40,-19,10.39,10.40,45,p,1.54,0.70,4.33,15.0
3.48,1.675,BlueScope Steel,2.68,-2,2.67,2.68,5,,-,2.46,1.87,-
0.41,0.054,Boart Longyear,0.34,-0.5,0.34,0.345,-,,-,-0.10,-,5.0
6.40,2.29,Boral Ltd,5.50,-10,5.48,5.52,13,f,1.85,4.12,2.36,22.8
8.37,4.08,Brambles Ltd,6.76,2,6.74,6.78,30,p,1.34,0.58,4.44,16.8
16.80,9.02,Brickworks Ltd,12.26,-3,12.26,12.28,39,f,5.89,8.27,3.18,5.3
14.00,8.01,Caltex Aust,9.47,32,9.24,9.49,-,,-,10.60,-,60.7
32.00,8.29,Campbell Brothers,28.05,-25,27.80,28.60,95,p,1.71,2.96,3.39,17.3
2.12,1.415,CFS Retail Prop unt,1.885,3,1.875,1.89,12.5,,-,2.02,6.63,-
4.50,0.865,Challenger FSG Ltd,3.96,-11,3.94,4.01,12.5,,-,1.81,3.16,-
11.72,8.02,Coca-Cola Amatil,10.90,-1,10.75,10.94,40.5,f,1.35,1.14,3.72,19.9
69.79,46.21,Cochlear Ltd,62.20,-18,62.08,62.45,175,f,1.34,2.78,2.81,26.6
58.65,26.43,C'wlth Bank  of Aust ,52.95,-46,52.91,52.99,228,f,1.44,13.65,4.31,16.1
1.045,0.675,C'wlth Prop ord unt   ,0.92,-1,0.915,0.925,8.8,,-,1.15,9.57,-
12.64,6.51,Computershare Ltd,11.85,7,11.82,11.85,22,p,2.58,-1.95,1.86,20.9
0.49,0.244,ConnectEast stpld,0.435,-0.5,0.435,0.44,2,,-,-,4.60,-
3.44,1.71,Consolidated Media,3.11,-4,3.10,3.13,16.5,,3.75,0.66,5.31,5.0
9.39,4.56,Crown Ltd,7.85,-15,7.81,7.90,37,p,-,3.42,4.71,-
38.52,28.43,CSL Ltd,31.12,28,30.97,31.15,70,,2.75,7.49,2.25,16.2
2.18,0.905,CSR Ltd,1.725,-12,1.72,1.735,4,f,-,0.87,2.32,-
5.96,2.02,David Jones Ltd,4.73,-20,4.72,4.74,28,f,1.13,1.16,5.92,15.0
0.89,0.519,Dexus Prop Grp stpld,0.855,1.5,0.85,0.855,6.15,,-,1.01,7.19,-
9.44,3.26,Downer EDI Ltd,8.28,18,8.25,8.42,29,,1.88,2.18,3.50,15.2
2.251,1.28,DUET Grp forus,1.81,,1.80,1.815,20,,-,1.70,11.05,-
1.885,0.795,Fairfax Media Ltd,1.75,-2.5,1.745,1.775,2,,-,-0.37,1.14,-
20.15,3.39,Flight Centre,19.04,-76,19.00,19.20,9,,4.26,1.92,0.47,49.7
5.89,4.80,Foster's Grp,5.55,13,5.52,5.57,27.25,f,0.84,0.46,4.91,24.3
1.78,0.93,Goodman Fielder,1.565,-1,1.555,1.57,10.5,p,1.27,-0.20,6.71,11.8
0.71,0.123,Goodman Grp forus,0.61,-1.5,0.605,0.61,9.65,,-,0.84,15.82,-
0.71,0.191,GPT Grp stpld,0.62,1,0.615,0.62,5.6,,-,0.71,9.03,-
4.85,1.805,Harvey Norman,3.72,-6,3.71,3.74,11,f,1.83,2.01,2.96,18.4
5.18,3.61,Healthscope Ltd,4.69,3,4.66,4.75,21.5,f,1.34,0.06,4.58,16.2
0.145,0.085,Hutchison,0.125,,0.12,0.13,-,,-,0.11,-,-
3.83,1.86,Incitec Pivot,3.38,-5,3.36,3.38,4.4,,-,0.14,1.30,-
0.603,0.057,ING Industrial Fd unt,0.47,0.5,0.465,0.47,5.3,,-,0.96,11.28,-
0.67,0.184,ING Office Fd stpld,0.61,1,0.61,0.615,6.2,,-,0.99,10.16,-
4.21,2.94,Insurance Aust Grp,3.92,-4,3.89,3.94,10,f,0.93,1.16,2.55,42.1
6.68,2.112,IOOF Hldgs Ltd,5.30,-32,5.29,5.32,4,f,4.17,0.55,0.75,31.7
8.86,2.89,James Hardie Ind cdi,7.77,-19,7.70,7.99,-,,-,-0.40,-,41.1
23.71,8.57,JB Hi-Fi Ltd,20.28,-78,20.28,20.58,44,f,2.01,1.21,2.17,23.0
41.70,16.75,Leighton Hldgs,38.80,-58,38.60,38.80,115,f,1.30,7.43,2.96,26.0
11.29,4.85,Lend Lease Grp stpld,9.34,,9.34,9.41,41,f,-,4.20,4.39,-
58.80,15.00,Macq Grp Ltd,53.21,21,53.01,53.24,126,,1.93,23.72,2.37,21.9
1.71,0.95,Macq Infra stpld,1.21,2,1.20,1.225,12,,-,1.73,9.92,-
0.355,0.071,Macq Office unt,0.31,0.5,0.305,0.31,3.75,,-,0.49,12.10,-
3.19,1.291,MAP Grp forus,2.92,,2.90,2.93,21,,5.66,-,7.19,2.5
4.74,3.80,Metcash Ltd,4.24,1,4.24,4.25,25,f,1.21,0.11,5.90,14.0
19.40,12.00,Milton Corp,18.60,,18.49,18.60,70,f,0.64,18.37,3.76,41.6
1.745,0.542,Mirvac Grp stpld,1.525,,1.525,1.53,4.2,,-,1.73,2.75,-
3.98,3.17,Myer Hldgs Ltd,3.25,-13,3.25,3.26,-,,-,-,-,-
32.37,15.85,National Aust Bank,25.87,-3,25.86,25.89,146,f,1.80,12.66,5.64,9.8
5.06,2.13,Navitas Ltd,4.95,14,4.91,5.04,16.9,f,0.99,-0.25,3.41,29.5
18.41,8.93,News Corp b voting,18.24,46,18.20,18.27,5.14,,14.51,-0.04,0.28,24.5
14.46,8.71,Nufarm Ltd,10.10,-5,9.95,10.17,27,,1.24,3.59,2.67,30.1
3.65,1.40,OneSteel Ltd,3.23,1,3.22,3.25,10,,2.26,1.66,3.10,14.3
26.77,11.39,Orica Ltd,24.55,-30,24.55,24.85,97,p,1.50,1.71,3.95,16.9
17.94,12.51,Origin Energy,16.40,24,16.30,16.45,50,f,15.82,8.31,3.05,2.1
41.39,21.60,Perpetual Ltd,34.75,-56,34.60,35.07,100,f,0.96,3.46,2.88,36.2
6.34,2.90,Platinum Asset,5.38,3,5.37,5.40,20,f,1.12,-,3.72,23.9
9.15,3.268,Premier Invest,8.15,3,8.11,8.15,35,f,1.78,2.07,4.29,13.1
6.56,3.61,Primary Health Care,5.40,-12,5.38,5.43,14,f,2.05,-,2.59,18.8
4.57,0.031,Prime Infr Grp stpld,3.57,7,3.49,3.60,-,,-,-,-,-
3.06,1.38,Qantas Airways,2.91,-3,2.91,2.92,6,,0.93,2.25,2.06,52.0
25.70,15.01,QBE Insurance Grp,22.78,-32,22.77,22.87,127,p,1.68,5.17,5.58,10.6
12.49,9.10,Ramsay Health Care,12.40,35,12.37,12.40,38,f,1.35,0.09,3.06,24.2
25.60,15.50,Reece Aust Ltd,24.60,6,24.60,24.98,51,f,1.90,5.35,2.07,25.4
6.67,4.46,ResMed Inc cdi 10:1,5.99,7,5.89,6.00,-,,-,1.75,-,25.1
7.03,2.02,Seek Ltd,6.51,22,6.45,6.61,9.2,f,2.04,0.51,1.41,34.6
7.09,5.03,Seven Network   ,6.75,4,6.74,6.82,34,f,0.19,7.27,5.04,105.8
29.15,14.97,Sims Metal Mgmt,21.39,-56,21.30,21.50,38,f,-,8.09,1.78,-
2.94,2.25,Singapore Tel cdi,2.39,,2.39,2.40,10.69,,1.94,0.61,4.47,11.5
15.64,9.96,Sonic Healthcare,14.28,-14,14.25,14.44,57,p,0.82,-1.72,3.99,30.4
14.50,7.018,Soul Pattinson,13.55,-5,13.50,13.70,32,f,14.57,10.91,2.36,2.9
1.119,0.725,SP AusNet stpld,0.89,1.5,0.89,0.895,9.92,p,0.81,0.91,11.15,11.1
1.445,0.83,Spark Infrastructure stpld,1.35,2.5,1.345,1.355,15.98,,0.47,1.70,11.84,18.0
4.19,1.955,Stockland stpld,3.88,,3.87,3.89,34,,-,3.61,8.76,-
9.59,4.36,Suncorp-Metway,9.27,,9.27,9.30,40,f,0.79,5.11,4.31,29.3
7.70,6.05,Tabcorp Hldgs Ltd,7.05,,7.02,7.06,65,f,1.43,-0.02,9.22,7.6
2.93,2.19,Tatts Grp Ltd,2.27,-2,2.27,2.28,21,f,1.04,-0.56,9.25,10.4
3.84,2.93,Telstra Corp,3.42,5,3.42,3.43,28,f,1.18,0.32,8.19,10.4
1.745,0.615,Ten Network Hldgs,1.575,-2.5,1.575,1.62,2,,-,-0.35,1.27,-
9.33,4.38,Toll Hldgs Ltd,8.47,-20,8.46,8.48,25,f,1.60,1.58,2.95,21.2
4.80,1.52,Transfield Services,3.77,-15,3.75,3.78,12,f,-,0.02,3.18,-
5.64,3.51,Transurban stpld,5.25,,5.15,5.30,23,,-,2.79,4.38,-
15.97,6.64,UGL Ltd,13.07,-17,13.03,13.20,64,f,1.36,-0.82,4.90,15.0
32.16,14.83,Wesfarmers Ltd,27.55,25,27.55,27.60,110,f,1.45,3.14,3.99,17.2
8.48,3.62,West Aust News,7.32,-25,7.30,7.42,33,f,1.28,-,4.51,17.4
14.33,8.68,Westfield Grp stpld,12.94,4,12.88,12.94,100.25,,-,11.02,7.75,-
27.57,15.47,Westpac Banking,23.13,-34,23.12,23.18,116,f,1.08,7.89,5.02,18.5
30.57,24.36,Woolworths Ltd,25.77,13,25.75,25.78,104,f,1.45,1.54,4.04,17.1
31.79,11.81,WorleyParsons Ltd,23.70,-18,23.66,23.78,93,f,1.73,-0.03,3.92,14.7
7.45,3.10,Wotif Com Hldgs,6.52,-33,6.50,6.55,17.5,f,1.19,-0.08,2.68,31.2
